timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775903100.535,0.535,0.49,0.51,0.49,0.51,0.02,0.02,72876.74
1775903100.919,0.919,0.5,0.51,0.49,0.5,0.01,0.01,72876.74
1775903101.255,1.255,0.5,0.51,0.49,0.5,0.01,0.01,72876.74
1775903101.591,1.591,0.49,0.51,0.49,0.5,0.02,0.01,72876.74
1775903101.961,1.961,0.5,0.51,0.49,0.51,0.01,0.02,72876.74
1775903102.307,2.307,0.49,0.51,0.49,0.5,0.02,0.01,72876.74
1775903102.643,2.643,0.49,0.5,0.49,0.51,0.01,0.02,72876.74
1775903102.99,2.99,0.48,0.5,0.51,0.52,0.02,0.01,72876.74
1775903103.358,3.358,0.48,0.51,0.51,0.52,0.03,0.01,72876.97
1775903103.884,3.884,0.5,0.51,0.49,0.5,0.01,0.01,72876.97
1775903104.58,4.58,0.5,0.51,0.49,0.51,0.01,0.02,72876.98
1775903104.983,4.983,0.5,0.51,0.49,0.5,0.01,0.01,72876.98
1775903105.344,5.344,0.5,0.51,0.49,0.5,0.01,0.01,72876.73
1775903105.719,5.719,0.5,0.51,0.49,0.5,0.01,0.01,72876.73
1775903106.142,6.142,0.5,0.51,0.49,0.5,0.01,0.01,72876.74
1775903106.601,6.601,0.5,0.51,0.49,0.5,0.01,0.01,72876.74
1775903107.092,7.092,0.49,0.5,0.5,0.51,0.01,0.01,72876.74
1775903107.594,7.594,0.49,0.5,0.5,0.51,0.01,0.01,72877.0
1775903107.937,7.937,0.49,0.5,0.5,0.51,0.01,0.01,72877.0
1775903108.306,8.306,0.49,0.5,0.5,0.51,0.01,0.01,72877.0
1775903108.666,8.666,0.49,0.5,0.5,0.51,0.01,0.01,72876.79
1775903109.02,9.02,0.49,0.5,0.5,0.51,0.01,0.01,72876.79
1775903109.657,9.657,0.49,0.5,0.5,0.51,0.01,0.01,72876.79
1775903110.039,10.039,0.49,0.5,0.5,0.51,0.01,0.01,72876.79
1775903110.422,10.422,0.49,0.5,0.5,0.51,0.01,0.01,72876.8
1775903110.831,10.831,0.49,0.5,0.5,0.51,0.01,0.01,72876.8
1775903111.875,11.875,0.49,0.5,0.5,0.51,0.01,0.01,72876.79
1775903112.21,12.21,0.41,0.43,0.57,0.58,0.02,0.01,72876.79
1775903112.559,12.559,0.39,0.41,0.59,0.6,0.02,0.01,72876.79
1775903112.9,12.9,0.4,0.41,0.59,0.6,0.01,0.01,72876.79
1775903113.318,13.318,0.4,0.41,0.59,0.6,0.01,0.01,72876.79
1775903113.687,13.687,0.4,0.42,0.59,0.6,0.02,0.01,72876.79
1775903114.178,14.178,0.41,0.42,0.58,0.59,0.01,0.01,72876.79
1775903114.521,14.521,0.41,0.42,0.58,0.59,0.01,0.01,72874.02
1775903115.149,15.149,0.41,0.42,0.58,0.59,0.01,0.01,72874.02
1775903115.606,15.606,0.41,0.42,0.57,0.59,0.01,0.02,72870.66
1775903116.148,16.148,0.42,0.43,0.58,0.59,0.01,0.01,72870.66
1775903116.51,16.51,0.4,0.42,0.57,0.6,0.02,0.03,72870.66
1775903116.971,16.971,0.41,0.42,0.58,0.6,0.01,0.02,72870.66
1775903117.324,17.324,0.41,0.42,0.58,0.59,0.01,0.01,72870.66
1775903117.735,17.735,0.4,0.41,0.58,0.59,0.01,0.01,72871.59
1775903118.117,18.117,0.4,0.41,0.59,0.6,0.01,0.01,72871.8
1775903118.49,18.49,0.41,0.42,0.57,0.6,0.01,0.03,72871.8
1775903118.871,18.871,0.41,0.43,0.58,0.59,0.02,0.01,72871.8
1775903119.338,19.338,0.42,0.43,0.57,0.58,0.01,0.01,72871.97
1775903119.684,19.684,0.43,0.44,0.56,0.58,0.01,0.02,72871.97
1775903120.264,20.264,0.43,0.44,0.56,0.57,0.01,0.01,72871.97
1775903120.598,20.598,0.44,0.45,0.55,0.56,0.01,0.01,72871.97
1775903121.039,21.039,0.44,0.45,0.55,0.56,0.01,0.01,72871.97
1775903121.451,21.451,0.44,0.46,0.55,0.56,0.02,0.01,72871.99
1775903121.815,21.815,0.45,0.46,0.54,0.55,0.01,0.01,72871.99
1775903122.195,22.195,0.45,0.46,0.54,0.55,0.01,0.01,72871.99
1775903122.587,22.587,0.45,0.46,0.54,0.55,0.01,0.01,72871.99
1775903122.925,22.925,0.45,0.46,0.54,0.55,0.01,0.01,72871.99
1775903123.565,23.565,0.45,0.46,0.54,0.55,0.01,0.01,72871.62
1775903123.919,23.919,0.46,0.47,0.53,0.54,0.01,0.01,72871.62
1775903124.308,24.308,0.46,0.47,0.53,0.54,0.01,0.01,72871.6
1775903124.659,24.659,0.47,0.48,0.53,0.54,0.01,0.01,72871.6
1775903125.041,25.041,0.47,0.48,0.52,0.53,0.01,0.01,72871.6
1775903125.488,25.488,0.47,0.48,0.52,0.53,0.01,0.01,72871.82
1775903126.016,26.016,0.47,0.48,0.52,0.53,0.01,0.01,72871.82
1775903126.424,26.424,0.44,0.47,0.52,0.53,0.03,0.01,72871.82
1775903126.961,26.961,0.45,0.46,0.54,0.55,0.01,0.01,72871.82
1775903127.435,27.435,0.46,0.47,0.53,0.55,0.01,0.02,72872.17
1775903127.859,27.859,0.46,0.47,0.53,0.54,0.01,0.01,72872.17
1775903128.462,28.462,0.45,0.46,0.53,0.54,0.01,0.01,72872.18
1775903128.979,28.979,0.45,0.91,0.54,0.55,0.46,0.01,72872.18
1775903129.501,29.501,0.45,0.46,0.54,0.55,0.01,0.01,72871.83
1775903129.873,29.873,0.5,0.53,0.49,0.52,0.03,0.03,72871.83
1775903130.206,30.206,0.51,0.55,0.46,0.49,0.04,0.03,72871.83
1775903130.547,30.547,0.55,0.56,0.44,0.45,0.01,0.01,72871.83
1775903130.957,30.957,0.52,0.53,0.47,0.48,0.01,0.01,72872.15
1775903131.324,31.324,0.52,0.53,0.47,0.48,0.01,0.01,72872.15
1775903131.667,31.667,0.53,0.54,0.46,0.47,0.01,0.01,72872.15
1775903132.0,32.0,0.53,0.54,0.46,0.47,0.01,0.01,72872.15
1775903132.385,32.385,0.53,0.54,0.46,0.47,0.01,0.01,72872.15
1775903132.79,32.79,0.53,0.54,0.46,0.47,0.01,0.01,72872.15
1775903133.475,33.475,0.55,0.56,0.44,0.46,0.01,0.02,72872.15
1775903133.858,33.858,0.54,0.55,0.45,0.46,0.01,0.01,72872.15
1775903134.192,34.192,0.54,0.55,0.45,0.46,0.01,0.01,72869.35
1775903134.588,34.588,0.54,0.55,0.45,0.46,0.01,0.01,72869.35
1775903135.016,35.016,0.54,0.55,0.45,0.46,0.01,0.01,72869.33
1775903135.458,35.458,0.53,0.55,0.45,0.46,0.02,0.01,72869.33
1775903135.845,35.845,0.54,0.55,0.45,0.46,0.01,0.01,72869.33
1775903136.449,36.449,0.51,0.52,0.47,0.48,0.01,0.01,72871.83
1775903136.896,36.896,0.43,0.48,0.52,0.54,0.05,0.02,72871.83
1775903137.236,37.236,0.44,0.46,0.55,0.56,0.02,0.01,72872.28
1775903137.596,37.596,0.47,0.48,0.52,0.53,0.01,0.01,72872.28
1775903138.118,38.118,0.47,0.48,0.52,0.53,0.01,0.01,72871.9
1775903138.513,38.513,0.48,0.49,0.5,0.53,0.01,0.03,72871.9
1775903138.893,38.893,0.48,0.49,0.51,0.52,0.01,0.01,72871.9
