timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775820900.507,0.507,0.47,0.48,0.52,0.53,0.01,0.01,72163.91
1775820900.852,0.852,0.47,0.48,0.52,0.53,0.01,0.01,72163.91
1775820901.191,1.191,0.48,0.49,0.51,0.53,0.01,0.02,72163.91
1775820901.587,1.587,0.46,0.48,0.52,0.53,0.02,0.01,72163.91
1775820901.983,1.983,0.47,0.48,0.52,0.53,0.01,0.01,72164.42
1775820902.447,2.447,0.47,0.48,0.52,0.53,0.01,0.01,72164.42
1775820902.849,2.849,0.47,0.49,0.52,0.53,0.02,0.01,72164.5
1775820903.394,3.394,0.49,0.5,0.5,0.51,0.01,0.01,72164.51
1775820903.768,3.768,0.49,0.5,0.5,0.51,0.01,0.01,72164.51
1775820904.122,4.122,0.49,0.5,0.5,0.51,0.01,0.01,72164.51
1775820904.563,4.563,0.52,0.53,0.47,0.48,0.01,0.01,72164.51
1775820904.997,4.997,0.52,0.53,0.47,0.48,0.01,0.01,72163.94
1775820905.432,5.432,0.52,0.53,0.47,0.48,0.01,0.01,72165.44
1775820905.934,5.934,0.53,0.54,0.46,0.47,0.01,0.01,72165.44
1775820906.273,6.273,0.53,0.54,0.46,0.47,0.01,0.01,72167.04
1775820906.606,6.606,0.53,0.54,0.46,0.47,0.01,0.01,72167.04
1775820906.952,6.952,0.53,0.54,0.46,0.47,0.01,0.01,72167.04
1775820907.418,7.418,0.53,0.54,0.46,0.47,0.01,0.01,72167.04
1775820908.032,8.032,0.53,0.54,0.46,0.47,0.01,0.01,72167.66
1775820908.436,8.436,0.53,0.54,0.46,0.47,0.01,0.01,72167.66
1775820908.784,8.784,0.53,0.54,0.46,0.47,0.01,0.01,72167.75
1775820909.387,9.387,0.53,0.54,0.46,0.47,0.01,0.01,72167.75
1775820909.777,9.777,0.53,0.54,0.46,0.47,0.01,0.01,72168.26
1775820910.197,10.197,0.53,0.54,0.46,0.47,0.01,0.01,72168.32
1775820910.615,10.615,0.53,0.54,0.46,0.47,0.01,0.01,72168.32
1775820911.032,11.032,0.53,0.54,0.46,0.47,0.01,0.01,72168.32
1775820911.435,11.435,0.53,0.54,0.46,0.47,0.01,0.01,72168.43
1775820912.63,12.63,0.53,0.54,0.46,0.47,0.01,0.01,72168.51
1775820913.344,13.344,0.53,0.54,0.46,0.47,0.01,0.01,72169.39
1775820913.714,13.714,0.53,0.55,0.45,0.46,0.02,0.01,72169.39
1775820914.195,14.195,0.52,0.53,0.47,0.48,0.01,0.01,72169.39
1775820914.623,14.623,0.52,0.53,0.47,0.48,0.01,0.01,72169.31
1775820915.09,15.09,0.52,0.53,0.47,0.48,0.01,0.01,72169.31
1775820915.569,15.569,0.52,0.53,0.47,0.48,0.01,0.01,72169.32
1775820916.31,16.31,0.52,0.53,0.47,0.48,0.01,0.01,72169.14
1775820916.669,16.669,0.52,0.53,0.47,0.48,0.01,0.01,72169.14
1775820917.156,17.156,0.52,0.53,0.47,0.48,0.01,0.01,72166.34
1775820918.09,18.09,0.52,0.54,0.47,0.48,0.02,0.01,72166.34
1775820918.475,18.475,0.52,0.54,0.46,0.48,0.02,0.02,72166.16
1775820918.853,18.853,0.52,0.53,0.47,0.48,0.01,0.01,72166.16
1775820919.269,19.269,0.52,0.53,0.46,0.48,0.01,0.02,72166.0
1775820919.7,19.7,0.52,0.53,0.47,0.48,0.01,0.01,72166.0
1775820920.191,20.191,0.52,0.53,0.47,0.48,0.01,0.01,72166.0
1775820920.59,20.59,0.52,0.53,0.47,0.48,0.01,0.01,72165.87
1775820921.069,21.069,0.53,0.54,0.45,0.47,0.01,0.02,72165.87
1775820921.529,21.529,0.53,0.54,0.46,0.47,0.01,0.01,72165.87
1775820922.028,22.028,0.53,0.54,0.46,0.47,0.01,0.01,72165.87
1775820922.457,22.457,0.53,0.54,0.46,0.47,0.01,0.01,72165.86
1775820923.178,23.178,0.53,0.54,0.46,0.47,0.01,0.01,72165.86
1775820923.756,23.756,0.53,0.54,0.46,0.47,0.01,0.01,72165.86
1775820924.234,24.234,0.51,0.52,0.46,0.49,0.01,0.03,72165.89
1775820924.788,24.788,0.51,0.52,0.48,0.49,0.01,0.01,72165.89
1775820925.415,25.415,0.51,0.52,0.48,0.49,0.01,0.01,72165.88
1775820925.784,25.784,0.51,0.52,0.48,0.49,0.01,0.01,72165.88
1775820926.129,26.129,0.51,0.52,0.48,0.49,0.01,0.01,72165.88
1775820926.467,26.467,0.51,0.52,0.48,0.49,0.01,0.01,72165.88
1775820926.819,26.819,0.5,0.52,0.48,0.49,0.02,0.01,72165.88
