timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775842200.517,0.517,0.47,0.48,0.49,0.5,0.01,0.01,72981.5
1775842200.886,0.886,0.45,0.47,0.53,0.55,0.02,0.02,72985.43
1775842201.249,1.249,0.48,0.49,0.51,0.52,0.01,0.01,72985.43
1775842201.604,1.604,0.48,0.49,0.51,0.52,0.01,0.01,72986.22
1775842202.024,2.024,0.44,0.47,0.53,0.55,0.03,0.02,72986.22
1775842202.39,2.39,0.36,0.38,0.61,0.64,0.02,0.03,72986.26
1775842202.741,2.741,0.36,0.37,0.63,0.64,0.01,0.01,72986.26
1775842203.095,3.095,0.36,0.37,0.63,0.64,0.01,0.01,72986.26
1775842203.439,3.439,0.36,0.37,0.63,0.64,0.01,0.01,72986.26
1775842203.772,3.772,0.36,0.37,0.63,0.64,0.01,0.01,72979.82
1775842204.163,4.163,0.36,0.37,0.63,0.64,0.01,0.01,72979.82
1775842204.548,4.548,0.36,0.37,0.63,0.64,0.01,0.01,72970.45
1775842204.899,4.899,0.36,0.37,0.63,0.64,0.01,0.01,72970.45
1775842205.37,5.37,0.36,0.37,0.63,0.64,0.01,0.01,72970.45
1775842205.769,5.769,0.36,0.37,0.63,0.64,0.01,0.01,72965.59
1775842206.194,6.194,0.36,0.37,0.63,0.64,0.01,0.01,72963.54
1775842206.587,6.587,0.36,0.37,0.63,0.64,0.01,0.01,72963.54
1775842206.971,6.971,0.36,0.37,0.63,0.64,0.01,0.01,72963.54
1775842207.384,7.384,0.36,0.37,0.63,0.64,0.01,0.01,72962.97
1775842207.79,7.79,0.36,0.37,0.63,0.64,0.01,0.01,72962.97
1775842208.153,8.153,0.36,0.37,0.63,0.64,0.01,0.01,72962.97
1775842208.545,8.545,0.36,0.37,0.63,0.64,0.01,0.01,72963.1
1775842208.93,8.93,0.36,0.37,0.63,0.64,0.01,0.01,72963.1
1775842209.276,9.276,0.33,0.34,0.66,0.67,0.01,0.01,72962.89
1775842209.613,9.613,0.33,0.34,0.66,0.67,0.01,0.01,72962.89
1775842209.967,9.967,0.32,0.33,0.67,0.68,0.01,0.01,72962.89
1775842210.301,10.301,0.32,0.33,0.67,0.68,0.01,0.01,72962.89
1775842210.641,10.641,0.32,0.33,0.67,0.68,0.01,0.01,72962.89
1775842211.029,11.029,0.32,0.33,0.67,0.68,0.01,0.01,72962.89
1775842211.45,11.45,0.31,0.32,0.68,0.69,0.01,0.01,72958.07
1775842211.857,11.857,0.28,0.29,0.68,0.72,0.01,0.04,72958.07
1775842212.215,12.215,0.28,0.29,0.71,0.72,0.01,0.01,72954.94
1775842212.592,12.592,0.28,0.29,0.71,0.72,0.01,0.01,72954.94
1775842212.961,12.961,0.28,0.29,0.71,0.72,0.01,0.01,72954.94
1775842213.302,13.302,0.28,0.29,0.71,0.72,0.01,0.01,72953.52
1775842213.72,13.72,0.28,0.29,0.71,0.72,0.01,0.01,72953.52
1775842214.113,14.113,0.27,0.28,0.72,0.73,0.01,0.01,72953.52
1775842214.48,14.48,0.27,0.28,0.72,0.73,0.01,0.01,72950.14
1775842214.977,14.977,0.27,0.28,0.72,0.73,0.01,0.01,72950.14
1775842215.457,15.457,0.27,0.28,0.72,0.73,0.01,0.01,72948.23
1775842215.792,15.792,0.27,0.28,0.72,0.73,0.01,0.01,72948.23
1775842216.14,16.14,0.27,0.28,0.72,0.73,0.01,0.01,72948.23
1775842216.587,16.587,0.27,0.28,0.72,0.73,0.01,0.01,72947.8
1775842216.972,16.972,0.27,0.28,0.72,0.73,0.01,0.01,72947.8
1775842217.363,17.363,0.27,0.28,0.71,0.73,0.01,0.02,72946.96
1775842217.823,17.823,0.28,0.29,0.71,0.73,0.01,0.02,72946.96
1775842218.209,18.209,0.28,0.29,0.71,0.72,0.01,0.01,72946.75
1775842218.575,18.575,0.28,0.29,0.71,0.72,0.01,0.01,72946.75
1775842218.988,18.988,0.28,0.29,0.71,0.72,0.01,0.01,72946.75
1775842219.328,19.328,0.28,0.29,0.71,0.72,0.01,0.01,72946.5
1775842219.735,19.735,0.28,0.29,0.71,0.72,0.01,0.01,72946.5
1775842220.162,20.162,0.28,0.29,0.71,0.72,0.01,0.01,72946.5
1775842220.604,20.604,0.27,0.28,0.72,0.73,0.01,0.01,72947.16
1775842220.996,20.996,0.27,0.28,0.72,0.73,0.01,0.01,72947.16
1775842221.357,21.357,0.27,0.28,0.72,0.73,0.01,0.01,72947.16
1775842221.92,21.92,0.27,0.28,0.72,0.73,0.01,0.01,72948.1
1775842222.28,22.28,0.27,0.29,0.72,0.73,0.02,0.01,72948.1
1775842222.785,22.785,0.28,0.29,0.71,0.72,0.01,0.01,72947.88
1775842223.224,23.224,0.28,0.29,0.71,0.72,0.01,0.01,72947.88
1775842224.016,24.016,0.28,0.29,0.71,0.72,0.01,0.01,72947.41
1775842224.442,24.442,0.28,0.29,0.71,0.72,0.01,0.01,72947.41
1775842224.827,24.827,0.28,0.29,0.71,0.72,0.01,0.01,72947.49
1775842225.181,25.181,0.28,0.29,0.71,0.72,0.01,0.01,72947.49
1775842225.677,25.677,0.27,0.29,0.71,0.72,0.02,0.01,72948.13
1775842226.044,26.044,0.27,0.28,0.72,0.73,0.01,0.01,72948.13
1775842226.437,26.437,0.27,0.28,0.71,0.73,0.01,0.02,72948.13
1775842226.791,26.791,0.28,0.29,0.71,0.73,0.01,0.02,72948.53
1775842227.167,27.167,0.27,0.28,0.71,0.72,0.01,0.01,72948.53
1775842227.562,27.562,0.27,0.28,0.72,0.73,0.01,0.01,72948.53
1775842228.154,28.154,0.28,0.29,0.7,0.72,0.01,0.02,72948.53
1775842228.575,28.575,0.28,0.29,0.71,0.72,0.01,0.01,72948.53
1775842229.0,29.0,0.28,0.29,0.71,0.72,0.01,0.01,72947.77
1775842229.379,29.379,0.28,0.29,0.71,0.72,0.01,0.01,72947.77
1775842229.728,29.728,0.29,0.3,0.7,0.72,0.01,0.02,72947.7
1775842230.086,30.086,0.29,0.3,0.7,0.71,0.01,0.01,72947.85
1775842230.429,30.429,0.29,0.3,0.7,0.71,0.01,0.01,72947.85
1775842230.845,30.845,0.29,0.3,0.7,0.71,0.01,0.01,72947.85
1775842231.208,31.208,0.29,0.31,0.69,0.71,0.02,0.02,72947.85
1775842231.547,31.547,0.3,0.31,0.69,0.7,0.01,0.01,72947.85
1775842231.996,31.996,0.3,0.31,0.68,0.7,0.01,0.02,72947.85
1775842232.413,32.413,0.3,0.31,0.69,0.7,0.01,0.01,72947.88
1775842232.787,32.787,0.3,0.31,0.69,0.7,0.01,0.01,72947.88
1775842233.16,33.16,0.27,0.28,0.72,0.73,0.01,0.01,72947.88
1775842233.495,33.495,0.27,0.28,0.72,0.73,0.01,0.01,72947.88
1775842233.977,33.977,0.27,0.28,0.72,0.73,0.01,0.01,72956.36
1775842234.351,34.351,0.27,0.28,0.72,0.73,0.01,0.01,72956.09
1775842234.693,34.693,0.27,0.28,0.72,0.73,0.01,0.01,72956.09
1775842235.301,35.301,0.27,0.28,0.72,0.73,0.01,0.01,72956.09
1775842235.663,35.663,0.23,0.25,0.74,0.76,0.02,0.02,72950.85
1775842236.018,36.018,0.24,0.25,0.75,0.76,0.01,0.01,72950.85
1775842236.367,36.367,0.24,0.25,0.75,0.76,0.01,0.01,72950.14
1775842236.794,36.794,0.24,0.25,0.75,0.76,0.01,0.01,72950.14
1775842237.192,37.192,0.24,0.25,0.75,0.76,0.01,0.01,72950.14
1775842237.559,37.559,0.22,0.24,0.76,0.77,0.02,0.01,72950.14
1775842238.071,38.071,0.22,0.23,0.76,0.78,0.01,0.02,72950.14
1775842238.42,38.42,0.22,0.23,0.77,0.78,0.01,0.01,72944.87
1775842238.758,38.758,0.22,0.23,0.77,0.78,0.01,0.01,72944.87
1775842239.095,39.095,0.22,0.23,0.77,0.78,0.01,0.01,72944.87
1775842239.506,39.506,0.21,0.23,0.78,0.79,0.02,0.01,72941.47
1775842239.871,39.871,0.2,0.22,0.78,0.79,0.02,0.01,72941.47
1775842240.292,40.292,0.19,0.2,0.79,0.82,0.01,0.03,72937.29
1775842240.631,40.631,0.18,0.2,0.8,0.81,0.02,0.01,72937.29
1775842241.001,41.001,0.18,0.19,0.81,0.82,0.01,0.01,72937.29
1775842241.38,41.38,0.18,0.19,0.81,0.82,0.01,0.01,72930.34
1775842241.853,41.853,0.18,0.19,0.81,0.82,0.01,0.01,72930.34
1775842242.351,42.351,0.18,0.19,0.81,0.83,0.01,0.02,72930.34
1775842242.942,42.942,0.18,0.19,0.81,0.82,0.01,0.01,72928.43
1775842244.203,44.203,0.18,0.19,0.81,0.82,0.01,0.01,72928.09
1775842244.774,44.774,0.18,0.19,0.81,0.82,0.01,0.01,72927.74
1775842245.191,45.191,0.18,0.19,0.81,0.82,0.01,0.01,72927.79
1775842245.667,45.667,0.18,0.19,0.81,0.82,0.01,0.01,72927.79
1775842246.037,46.037,0.22,0.23,0.77,0.78,0.01,0.01,72927.79
1775842246.397,46.397,0.23,0.24,0.76,0.77,0.01,0.01,72927.79
1775842246.818,46.818,0.24,0.25,0.75,0.76,0.01,0.01,72927.54
1775842247.191,47.191,0.24,0.25,0.75,0.76,0.01,0.01,72929.64
1775842247.553,47.553,0.24,0.25,0.75,0.76,0.01,0.01,72929.64
1775842247.943,47.943,0.25,0.26,0.74,0.75,0.01,0.01,72929.64
1775842248.311,48.311,0.25,0.26,0.74,0.75,0.01,0.01,72938.07
1775842248.77,48.77,0.25,0.26,0.74,0.75,0.01,0.01,72938.07
1775842249.166,49.166,0.25,0.26,0.74,0.75,0.01,0.01,72938.07
1775842249.563,49.563,0.25,0.26,0.74,0.75,0.01,0.01,72938.94
1775842250.21,50.21,0.25,0.26,0.74,0.75,0.01,0.01,72939.41
1775842250.578,50.578,0.25,0.26,0.72,0.75,0.01,0.03,72939.41
1775842250.991,50.991,0.25,0.26,0.74,0.75,0.01,0.01,72939.41
1775842251.344,51.344,0.26,0.27,0.73,0.74,0.01,0.01,72939.41
1775842251.684,51.684,0.26,0.27,0.73,0.74,0.01,0.01,72939.41
1775842252.041,52.041,0.27,0.28,0.72,0.73,0.01,0.01,72939.41
1775842252.374,52.374,0.27,0.28,0.72,0.73,0.01,0.01,72939.41
1775842252.713,52.713,0.27,0.28,0.72,0.73,0.01,0.01,72939.44
1775842253.078,53.078,0.27,0.28,0.72,0.73,0.01,0.01,72939.44
1775842253.465,53.465,0.27,0.28,0.72,0.73,0.01,0.01,72939.44
1775842253.831,53.831,0.27,0.28,0.72,0.73,0.01,0.01,72939.44
1775842254.171,54.171,0.27,0.28,0.72,0.73,0.01,0.01,72939.07
1775842254.583,54.583,0.27,0.28,0.72,0.73,0.01,0.01,72939.07
1775842255.335,55.335,0.27,0.28,0.72,0.73,0.01,0.01,72939.07
1775842255.755,55.755,0.27,0.28,0.72,0.73,0.01,0.01,72939.07
1775842256.22,56.22,0.27,0.28,0.72,0.73,0.01,0.01,72939.62
1775842256.755,56.755,0.27,0.28,0.72,0.73,0.01,0.01,72939.62
1775842257.321,57.321,0.27,0.28,0.72,0.73,0.01,0.01,72939.63
1775842257.678,57.678,0.3,0.31,0.68,0.7,0.01,0.02,72939.63
1775842258.62,58.62,0.32,0.33,0.67,0.68,0.01,0.01,72939.65
1775842259.271,59.271,0.32,0.33,0.67,0.68,0.01,0.01,72945.56
1775842260.068,60.068,0.32,0.33,0.67,0.68,0.01,0.01,72945.56
1775842260.444,60.444,0.33,0.35,0.66,0.67,0.02,0.01,72945.56
1775842260.854,60.854,0.34,0.35,0.65,0.66,0.01,0.01,72946.7
1775842261.228,61.228,0.35,0.36,0.64,0.65,0.01,0.01,72946.78
1775842261.579,61.579,0.35,0.36,0.64,0.65,0.01,0.01,72946.78
1775842261.914,61.914,0.35,0.36,0.64,0.65,0.01,0.01,72946.78
1775842262.303,62.303,0.35,0.36,0.64,0.65,0.01,0.01,72946.78
1775842262.665,62.665,0.36,0.37,0.63,0.65,0.01,0.02,72952.69
1775842263.038,63.038,0.36,0.37,0.63,0.64,0.01,0.01,72952.69
1775842263.524,63.524,0.36,0.37,0.63,0.64,0.01,0.01,72954.4
1775842263.935,63.935,0.36,0.37,0.63,0.64,0.01,0.01,72954.4
1775842264.338,64.338,0.35,0.36,0.64,0.65,0.01,0.01,72954.4
1775842264.671,64.671,0.34,0.36,0.64,0.65,0.02,0.01,72954.92
1775842265.042,65.042,0.35,0.36,0.64,0.65,0.01,0.01,72954.92
1775842265.43,65.43,0.34,0.36,0.64,0.65,0.02,0.01,72955.1
1775842265.769,65.769,0.34,0.35,0.65,0.66,0.01,0.01,72955.1
1775842266.539,66.539,0.34,0.35,0.65,0.66,0.01,0.01,72954.32
1775842266.893,66.893,0.34,0.35,0.65,0.66,0.01,0.01,72954.32
1775842267.307,67.307,0.34,0.35,0.65,0.66,0.01,0.01,72954.32
1775842268.243,68.243,0.33,0.34,0.65,0.67,0.01,0.02,72953.55
1775842268.654,68.654,0.33,0.34,0.66,0.67,0.01,0.01,72953.19
1775842269.046,69.046,0.33,0.34,0.66,0.67,0.01,0.01,72953.19
1775842269.52,69.52,0.33,0.34,0.66,0.67,0.01,0.01,72952.84
1775842269.926,69.926,0.33,0.34,0.66,0.67,0.01,0.01,72952.84
1775842270.263,70.263,0.33,0.34,0.66,0.67,0.01,0.01,72952.84
1775842270.673,70.673,0.33,0.34,0.66,0.67,0.01,0.01,72952.84
1775842271.07,71.07,0.31,0.32,0.67,0.69,0.01,0.02,72952.84
1775842271.619,71.619,0.31,0.32,0.68,0.69,0.01,0.01,72952.88
1775842271.958,71.958,0.3,0.31,0.69,0.7,0.01,0.01,72952.88
1775842272.32,72.32,0.29,0.3,0.7,0.71,0.01,0.01,72952.88
1775842272.888,72.888,0.29,0.3,0.7,0.71,0.01,0.01,72952.88
1775842273.393,73.393,0.27,0.29,0.71,0.72,0.02,0.01,72952.88
1775842273.839,73.839,0.27,0.28,0.72,0.73,0.01,0.01,72951.65
1775842274.376,74.376,0.27,0.28,0.72,0.73,0.01,0.01,72949.35
1775842274.739,74.739,0.27,0.28,0.72,0.73,0.01,0.01,72949.35
1775842275.323,75.323,0.27,0.28,0.72,0.73,0.01,0.01,72949.14
1775842276.193,76.193,0.27,0.28,0.72,0.73,0.01,0.01,72947.99
1775842277.256,77.256,0.27,0.3,0.72,0.73,0.03,0.01,72947.67
1775842277.76,77.76,0.27,0.28,0.7,0.73,0.01,0.03,72947.67
1775842278.099,78.099,0.3,0.32,0.68,0.7,0.02,0.02,72947.67
1775842278.696,78.696,0.31,0.32,0.68,0.69,0.01,0.01,72947.95
1775842279.21,79.21,0.3,0.31,0.69,0.7,0.01,0.01,72947.95
1775842279.578,79.578,0.3,0.31,0.69,0.7,0.01,0.01,72947.95
1775842280.089,80.089,0.3,0.31,0.69,0.7,0.01,0.01,72950.15
1775842280.764,80.764,0.3,0.31,0.69,0.7,0.01,0.01,72950.15
1775842281.129,81.129,0.3,0.31,0.69,0.7,0.01,0.01,72950.15
1775842281.609,81.609,0.3,0.31,0.69,0.7,0.01,0.01,72949.95
1775842282.319,82.319,0.31,0.32,0.68,0.69,0.01,0.01,72949.95
1775842282.847,82.847,0.31,0.32,0.68,0.69,0.01,0.01,72949.18
1775842283.576,83.576,0.31,0.32,0.68,0.69,0.01,0.01,72949.18
1775842283.965,83.965,0.31,0.32,0.68,0.69,0.01,0.01,72949.18
1775842284.396,84.396,0.31,0.32,0.68,0.69,0.01,0.01,72949.21
1775842284.79,84.79,0.33,0.35,0.66,0.68,0.02,0.02,72949.21
1775842285.237,85.237,0.34,0.35,0.65,0.67,0.01,0.02,72949.21
1775842285.582,85.582,0.36,0.37,0.63,0.64,0.01,0.01,72949.58
1775842286.127,86.127,0.4,0.44,0.56,0.61,0.04,0.05,72950.06
1775842286.492,86.492,0.42,0.43,0.55,0.58,0.01,0.03,72950.06
1775842286.862,86.862,0.43,0.45,0.56,0.57,0.02,0.01,72950.06
1775842287.199,87.199,0.43,0.44,0.56,0.57,0.01,0.01,72950.06
1775842287.582,87.582,0.44,0.45,0.55,0.57,0.01,0.02,72950.06
1775842287.949,87.949,0.45,0.46,0.54,0.55,0.01,0.01,72975.52
1775842288.313,88.313,0.45,0.46,0.54,0.55,0.01,0.01,72975.52
1775842288.649,88.649,0.45,0.46,0.54,0.55,0.01,0.01,72976.88
1775842289.037,89.037,0.45,0.46,0.54,0.55,0.01,0.01,72976.88
1775842289.407,89.407,0.45,0.46,0.54,0.55,0.01,0.01,72976.88
1775842289.843,89.843,0.45,0.46,0.54,0.55,0.01,0.01,72976.88
1775842290.179,90.179,0.45,0.46,0.53,0.55,0.01,0.02,72976.88
1775842290.66,90.66,0.46,0.47,0.53,0.54,0.01,0.01,72976.88
1775842291.077,91.077,0.46,0.47,0.53,0.54,0.01,0.01,72976.88
1775842291.421,91.421,0.46,0.47,0.53,0.54,0.01,0.01,72976.88
1775842291.795,91.795,0.41,0.42,0.54,0.58,0.01,0.04,72976.88
1775842292.194,92.194,0.4,0.43,0.57,0.6,0.03,0.03,72977.14
1775842292.581,92.581,0.39,0.4,0.6,0.61,0.01,0.01,72977.14
1775842293.003,93.003,0.38,0.39,0.61,0.62,0.01,0.01,72977.14
1775842293.367,93.367,0.38,0.39,0.61,0.62,0.01,0.01,72970.88
1775842293.721,93.721,0.38,0.39,0.61,0.62,0.01,0.01,72970.88
1775842294.078,94.078,0.38,0.39,0.61,0.62,0.01,0.01,72970.88
1775842294.65,94.65,0.38,0.39,0.61,0.62,0.01,0.01,72965.55
1775842295.101,95.101,0.38,0.39,0.61,0.62,0.01,0.01,72965.27
1775842295.441,95.441,0.37,0.38,0.61,0.63,0.01,0.02,72965.27
1775842295.991,95.991,0.37,0.38,0.62,0.63,0.01,0.01,72965.27
1775842296.329,96.329,0.38,0.39,0.61,0.62,0.01,0.01,72964.92
1775842296.662,96.662,0.38,0.39,0.61,0.62,0.01,0.01,72964.92
1775842297.164,97.164,0.38,0.39,0.61,0.62,0.01,0.01,72964.92
1775842297.535,97.535,0.38,0.39,0.61,0.62,0.01,0.01,72964.92
1775842298.029,98.029,0.38,0.39,0.61,0.62,0.01,0.01,72965.17
1775842298.425,98.425,0.4,0.41,0.59,0.6,0.01,0.01,72965.2
1775842298.843,98.843,0.4,0.41,0.59,0.6,0.01,0.01,72965.2
1775842299.303,99.303,0.4,0.41,0.59,0.6,0.01,0.01,72965.2
1775842299.756,99.756,0.4,0.41,0.59,0.6,0.01,0.01,72965.2
1775842300.134,100.134,0.4,0.41,0.59,0.6,0.01,0.01,72965.3
1775842300.468,100.468,0.4,0.42,0.58,0.6,0.02,0.02,72965.3
1775842301.879,101.879,0.41,0.42,0.58,0.59,0.01,0.01,72965.84
1775842302.275,102.275,0.44,0.45,0.55,0.56,0.01,0.01,72965.84
1775842302.728,102.728,0.45,0.46,0.54,0.55,0.01,0.01,72965.84
1775842303.255,103.255,0.46,0.47,0.53,0.55,0.01,0.02,72969.43
1775842303.634,103.634,0.46,0.47,0.53,0.54,0.01,0.01,72969.43
1775842304.125,104.125,0.46,0.47,0.53,0.54,0.01,0.01,72969.43
1775842304.472,104.472,0.46,0.47,0.53,0.54,0.01,0.01,72969.43
1775842305.092,105.092,0.46,0.47,0.53,0.54,0.01,0.01,72975.42
1775842305.563,105.563,0.46,0.47,0.53,0.54,0.01,0.01,72975.42
1775842306.328,106.328,0.45,0.46,0.53,0.54,0.01,0.01,72975.42
1775842306.728,106.728,0.45,0.46,0.54,0.55,0.01,0.01,72975.42
1775842307.104,107.104,0.44,0.45,0.54,0.56,0.01,0.02,72975.42
1775842307.443,107.443,0.44,0.45,0.55,0.56,0.01,0.01,72975.42
1775842307.795,107.795,0.44,0.45,0.55,0.56,0.01,0.01,72975.02
1775842308.61,108.61,0.41,0.42,0.55,0.56,0.01,0.01,72974.6
1775842309.312,109.312,0.4,0.42,0.58,0.6,0.02,0.02,72974.95
1775842309.917,109.917,0.36,0.37,0.59,0.64,0.01,0.05,72974.95
1775842310.356,110.356,0.36,0.37,0.63,0.64,0.01,0.01,72974.95
1775842311.36,111.36,0.36,0.37,0.63,0.64,0.01,0.01,72973.12
1775842311.734,111.734,0.35,0.36,0.64,0.65,0.01,0.01,72972.08
