timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price,btc_oracle_ts
1776221400.532,0.532,0.51,0.52,0.48,0.49,0.01,0.01,74247.29,1776221399000
1776221400.867,0.867,0.5,0.52,0.48,0.5,0.02,0.02,74247.29,1776221399000
1776221401.204,1.204,0.51,0.52,0.48,0.49,0.01,0.01,74247.95,1776221400000
1776221401.578,1.578,0.5,0.51,0.49,0.5,0.01,0.01,74247.95,1776221400000
1776221401.918,1.918,0.5,0.51,0.49,0.5,0.01,0.01,74247.95,1776221400000
1776221402.251,2.251,0.5,0.51,0.49,0.5,0.01,0.01,74240.19,1776221401000
1776221402.646,2.646,0.5,0.51,0.49,0.5,0.01,0.01,74240.19,1776221401000
1776221403.097,3.097,0.5,0.51,0.49,0.5,0.01,0.01,74240.19,1776221401000
1776221403.503,3.503,0.5,0.51,0.49,0.5,0.01,0.01,74239.79,1776221402000
1776221403.843,3.843,0.5,0.51,0.49,0.5,0.01,0.01,74239.79,1776221402000
1776221404.212,4.212,0.5,0.51,0.49,0.5,0.01,0.01,74238.5,1776221403000
1776221404.576,4.576,0.49,0.5,0.5,0.51,0.01,0.01,74238.5,1776221403000
1776221404.929,4.929,0.49,0.5,0.5,0.51,0.01,0.01,74238.5,1776221403000
1776221405.523,5.523,0.49,0.5,0.5,0.51,0.01,0.01,74237.18,1776221404000
1776221405.939,5.939,0.48,0.49,0.51,0.52,0.01,0.01,74237.18,1776221404000
1776221406.37,6.37,0.48,0.49,0.51,0.52,0.01,0.01,74237.39,1776221405000
1776221407.115,7.115,0.48,0.49,0.51,0.52,0.01,0.01,74237.39,1776221406000
1776221407.641,7.641,0.48,0.49,0.51,0.52,0.01,0.01,74237.39,1776221406000
1776221408.028,8.028,0.48,0.49,0.51,0.52,0.01,0.01,74237.39,1776221406000
1776221408.446,8.446,0.48,0.49,0.51,0.52,0.01,0.01,74237.46,1776221407000
1776221409.171,9.171,0.48,0.49,0.51,0.52,0.01,0.01,74238.59,1776221408000
1776221409.719,9.719,0.48,0.49,0.51,0.52,0.01,0.01,74238.59,1776221408000
1776221410.242,10.242,0.48,0.49,0.51,0.52,0.01,0.01,74238.88,1776221409000
1776221411.119,11.119,0.48,0.49,0.51,0.52,0.01,0.01,74238.88,1776221409000
1776221411.813,11.813,0.48,0.49,0.51,0.52,0.01,0.01,74238.67,1776221410000
1776221412.168,12.168,0.48,0.49,0.51,0.52,0.01,0.01,74236.77,1776221411000
1776221412.556,12.556,0.48,0.49,0.51,0.52,0.01,0.01,74236.77,1776221411000
1776221413.137,13.137,0.48,0.49,0.51,0.52,0.01,0.01,74237.82,1776221412000
1776221413.97,13.97,0.48,0.49,0.51,0.52,0.01,0.01,74237.82,1776221412000
1776221414.308,14.308,0.48,0.49,0.51,0.52,0.01,0.01,74238.26,1776221413000
1776221415.052,15.052,0.48,0.49,0.51,0.52,0.01,0.01,74239.24,1776221414000
1776221415.55,15.55,0.48,0.49,0.51,0.52,0.01,0.01,74239.24,1776221414000
1776221416.118,16.118,0.48,0.49,0.51,0.52,0.01,0.01,74239.58,1776221415000
1776221416.8,16.8,0.48,0.49,0.51,0.52,0.01,0.01,74239.58,1776221415000
1776221417.141,17.141,0.48,0.49,0.51,0.52,0.01,0.01,74239.58,1776221416000
1776221417.481,17.481,0.52,0.53,0.46,0.48,0.01,0.02,74239.58,1776221416000
1776221417.819,17.819,0.52,0.53,0.46,0.48,0.01,0.02,74239.58,1776221416000
