timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775877600.515,0.515,0.47,0.49,0.52,0.53,0.02,0.01,73061.94
1775877601.06,1.06,0.47,0.48,0.51,0.55,0.01,0.04,73061.94
1775877601.447,1.447,0.47,0.48,0.52,0.53,0.01,0.01,73061.94
1775877601.845,1.845,0.47,0.48,0.52,0.53,0.01,0.01,73061.94
1775877602.226,2.226,0.57,0.63,0.38,0.46,0.06,0.08,73062.58
1775877602.597,2.597,0.62,0.63,0.37,0.38,0.01,0.01,73062.58
1775877603.289,3.289,0.62,0.63,0.37,0.38,0.01,0.01,73062.58
1775877603.627,3.627,0.62,0.63,0.37,0.38,0.01,0.01,73062.36
1775877603.995,3.995,0.62,0.63,0.37,0.38,0.01,0.01,73062.36
1775877604.37,4.37,0.62,0.63,0.37,0.38,0.01,0.01,73076.12
1775877604.706,4.706,0.62,0.63,0.37,0.38,0.01,0.01,73076.12
1775877605.525,5.525,0.63,0.64,0.36,0.37,0.01,0.01,73080.67
1775877605.866,5.866,0.63,0.64,0.36,0.37,0.01,0.01,73080.67
1775877606.442,6.442,0.63,0.64,0.36,0.37,0.01,0.01,73080.59
1775877606.877,6.877,0.63,0.64,0.36,0.37,0.01,0.01,73080.59
1775877607.375,7.375,0.63,0.64,0.36,0.37,0.01,0.01,73080.59
1775877607.804,7.804,0.65,0.66,0.34,0.35,0.01,0.01,73080.61
1775877608.199,8.199,0.65,0.66,0.34,0.35,0.01,0.01,73080.61
1775877608.635,8.635,0.66,0.67,0.33,0.34,0.01,0.01,73080.61
1775877609.531,9.531,0.66,0.67,0.33,0.34,0.01,0.01,73080.61
1775877610.148,10.148,0.66,0.67,0.33,0.34,0.01,0.01,73080.61
1775877610.587,10.587,0.67,0.68,0.32,0.34,0.01,0.02,73080.73
1775877610.993,10.993,0.66,0.69,0.31,0.32,0.03,0.01,73080.73
1775877611.402,11.402,0.65,0.66,0.34,0.35,0.01,0.01,73080.97
1775877611.985,11.985,0.66,0.67,0.33,0.34,0.01,0.01,73081.3
1775877612.336,12.336,0.66,0.67,0.33,0.34,0.01,0.01,73081.3
1775877612.721,12.721,0.66,0.67,0.33,0.34,0.01,0.01,73081.3
1775877613.113,13.113,0.65,0.66,0.34,0.35,0.01,0.01,73081.3
1775877613.447,13.447,0.65,0.66,0.34,0.35,0.01,0.01,73081.65
1775877613.813,13.813,0.65,0.66,0.34,0.35,0.01,0.01,73081.65
1775877614.217,14.217,0.65,0.66,0.34,0.35,0.01,0.01,73081.65
1775877614.563,14.563,0.65,0.66,0.34,0.35,0.01,0.01,73082.09
1775877614.952,14.952,0.65,0.66,0.34,0.35,0.01,0.01,73082.08
1775877615.37,15.37,0.64,0.65,0.35,0.36,0.01,0.01,73082.08
1775877615.786,15.786,0.64,0.65,0.35,0.36,0.01,0.01,73082.08
1775877616.141,16.141,0.64,0.65,0.35,0.36,0.01,0.01,73082.08
