timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775812500.523,0.523,0.51,0.52,0.49,0.5,0.01,0.01,71700.44
1775812500.894,0.894,0.51,0.52,0.48,0.49,0.01,0.01,71700.44
1775812501.285,1.285,0.46,0.47,0.52,0.54,0.01,0.02,71698.11
1775812501.621,1.621,0.51,0.52,0.48,0.5,0.01,0.02,71698.11
1775812501.972,1.972,0.45,0.52,0.48,0.49,0.07,0.01,71698.11
1775812502.357,2.357,0.51,0.52,0.48,0.49,0.01,0.01,71702.86
1775812502.926,2.926,0.51,0.53,0.48,0.49,0.02,0.01,71702.86
1775812503.329,3.329,0.48,0.49,0.51,0.52,0.01,0.01,71702.86
1775812503.698,3.698,0.48,0.49,0.51,0.52,0.01,0.01,71700.22
1775812504.329,4.329,0.5,0.52,0.48,0.52,0.02,0.04,71698.01
1775812504.936,4.936,0.47,0.52,0.48,0.49,0.05,0.01,71697.29
1775812505.379,5.379,0.5,0.51,0.49,0.5,0.01,0.01,71697.29
1775812505.718,5.718,0.46,0.48,0.52,0.53,0.02,0.01,71697.29
1775812506.152,6.152,0.46,0.47,0.53,0.54,0.01,0.01,71697.77
1775812506.616,6.616,0.46,0.47,0.53,0.54,0.01,0.01,71697.77
1775812506.984,6.984,0.46,0.47,0.53,0.54,0.01,0.01,71697.77
1775812507.603,7.603,0.46,0.47,0.53,0.54,0.01,0.01,71699.34
1775812508.226,8.226,0.46,0.47,0.53,0.54,0.01,0.01,71697.86
1775812508.563,8.563,0.46,0.47,0.53,0.54,0.01,0.01,71697.86
1775812509.203,9.203,0.46,0.47,0.53,0.54,0.01,0.01,71699.95
1775812509.894,9.894,0.46,0.47,0.53,0.54,0.01,0.01,71699.95
1775812510.292,10.292,0.46,0.47,0.53,0.54,0.01,0.01,71697.43
1775812510.63,10.63,0.46,0.47,0.53,0.54,0.01,0.01,71697.43
1775812511.256,11.256,0.46,0.47,0.53,0.54,0.01,0.01,71697.43
1775812511.612,11.612,0.46,0.47,0.53,0.54,0.01,0.01,71697.88
1775812512.049,12.049,0.46,0.47,0.53,0.54,0.01,0.01,71697.88
1775812512.446,12.446,0.46,0.47,0.53,0.54,0.01,0.01,71697.88
1775812512.813,12.813,0.46,0.47,0.53,0.54,0.01,0.01,71699.98
1775812513.167,13.167,0.46,0.47,0.53,0.54,0.01,0.01,71697.36
