timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price,btc_oracle_ts
1776612900.694,0.694,0.55,0.56,0.45,0.46,0.01,0.01,75754.29,1776612899000
1776612901.035,1.035,0.58,0.59,0.41,0.42,0.01,0.01,75751.13,1776612900000
1776612901.395,1.395,0.59,0.6,0.41,0.42,0.01,0.01,75751.13,1776612900000
1776612901.772,1.772,0.59,0.6,0.4,0.41,0.01,0.01,75751.13,1776612900000
1776612902.105,2.105,0.58,0.59,0.41,0.42,0.01,0.01,75751.13,1776612900000
1776612902.766,2.766,0.58,0.6,0.41,0.42,0.02,0.01,75750.96,1776612901000
1776612903.107,3.107,0.58,0.59,0.41,0.42,0.01,0.01,75750.96,1776612901000
1776612903.449,3.449,0.58,0.59,0.41,0.42,0.01,0.01,75765.97,1776612902000
1776612903.863,3.863,0.58,0.59,0.41,0.42,0.01,0.01,75765.97,1776612902000
1776612904.333,4.333,0.58,0.59,0.41,0.42,0.01,0.01,75765.97,1776612902000
1776612904.671,4.671,0.58,0.59,0.41,0.42,0.01,0.01,75763.04,1776612903000
1776612905.021,5.021,0.56,0.58,0.41,0.44,0.02,0.03,75763.04,1776612903000
1776612905.424,5.424,0.57,0.58,0.42,0.43,0.01,0.01,75763.04,1776612903000
1776612905.773,5.773,0.57,0.58,0.42,0.43,0.01,0.01,75760.99,1776612904000
1776612906.149,6.149,0.56,0.57,0.43,0.44,0.01,0.01,75760.99,1776612904000
1776612906.493,6.493,0.56,0.57,0.43,0.44,0.01,0.01,75759.11,1776612905000
1776612906.899,6.899,0.56,0.57,0.43,0.44,0.01,0.01,75759.11,1776612905000
1776612907.258,7.258,0.57,0.58,0.42,0.43,0.01,0.01,75759.11,1776612905000
1776612907.606,7.606,0.57,0.58,0.42,0.43,0.01,0.01,75759.11,1776612905000
1776612907.975,7.975,0.57,0.58,0.42,0.43,0.01,0.01,75757.65,1776612906000
1776612908.427,8.427,0.57,0.58,0.42,0.43,0.01,0.01,75757.89,1776612907000
1776612909.003,9.003,0.57,0.58,0.42,0.43,0.01,0.01,75757.89,1776612907000
1776612909.359,9.359,0.57,0.58,0.42,0.43,0.01,0.01,75758.89,1776612908000
1776612909.705,9.705,0.57,0.58,0.42,0.43,0.01,0.01,75758.89,1776612908000
1776612910.452,10.452,0.57,0.58,0.42,0.43,0.01,0.01,75761.79,1776612909000
1776612910.813,10.813,0.57,0.58,0.42,0.43,0.01,0.01,75761.79,1776612909000
1776612911.233,11.233,0.57,0.58,0.42,0.43,0.01,0.01,75761.36,1776612910000
1776612911.74,11.74,0.58,0.59,0.42,0.43,0.01,0.01,75761.36,1776612910000
1776612912.132,12.132,0.58,0.59,0.41,0.42,0.01,0.01,75761.01,1776612911000
1776612912.617,12.617,0.59,0.6,0.4,0.41,0.01,0.01,75761.01,1776612911000
1776612913.279,13.279,0.59,0.6,0.4,0.41,0.01,0.01,75764.07,1776612912000
1776612913.91,13.91,0.58,0.6,0.4,0.41,0.02,0.01,75764.07,1776612912000
1776612914.255,14.255,0.59,0.61,0.38,0.41,0.02,0.03,75764.07,1776612912000
1776612914.589,14.589,0.64,0.65,0.35,0.36,0.01,0.01,75773.11,1776612913000
1776612914.923,14.923,0.62,0.63,0.37,0.38,0.01,0.01,75773.11,1776612913000
1776612915.284,15.284,0.62,0.63,0.37,0.38,0.01,0.01,75777.39,1776612914000
1776612915.638,15.638,0.62,0.63,0.37,0.38,0.01,0.01,75777.39,1776612914000
1776612916.154,16.154,0.62,0.63,0.37,0.38,0.01,0.01,75777.39,1776612914000
1776612916.507,16.507,0.62,0.63,0.37,0.38,0.01,0.01,75776.46,1776612915000
1776612916.911,16.911,0.62,0.63,0.37,0.38,0.01,0.01,75776.49,1776612916000
1776612917.257,17.257,0.62,0.63,0.37,0.38,0.01,0.01,75776.49,1776612916000
1776612917.741,17.741,0.63,0.64,0.36,0.37,0.01,0.01,75776.49,1776612916000
1776612918.088,18.088,0.63,0.64,0.36,0.37,0.01,0.01,75776.49,1776612916000
1776612918.453,18.453,0.63,0.64,0.36,0.37,0.01,0.01,75776.3,1776612917000
1776612918.909,18.909,0.63,0.64,0.36,0.37,0.01,0.01,75776.3,1776612917000
1776612919.325,19.325,0.63,0.64,0.36,0.37,0.01,0.01,75776.7,1776612918000
1776612919.83,19.83,0.62,0.64,0.36,0.37,0.02,0.01,75776.7,1776612918000
1776612920.167,20.167,0.56,0.6,0.4,0.44,0.04,0.04,75779.0,1776612919000
1776612920.556,20.556,0.56,0.57,0.43,0.45,0.01,0.02,75779.0,1776612919000
1776612920.931,20.931,0.56,0.57,0.43,0.44,0.01,0.01,75779.0,1776612919000
1776612921.525,21.525,0.56,0.57,0.43,0.44,0.01,0.01,75779.23,1776612920000
1776612921.994,21.994,0.56,0.57,0.43,0.44,0.01,0.01,75779.23,1776612920000
1776612922.331,22.331,0.56,0.57,0.43,0.44,0.01,0.01,75779.23,1776612920000
1776612922.675,22.675,0.56,0.57,0.43,0.44,0.01,0.01,75765,1776612921000
1776612923.16,23.16,0.56,0.57,0.43,0.44,0.01,0.01,75765,1776612922000
1776612923.732,23.732,0.56,0.57,0.43,0.44,0.01,0.01,75765,1776612922000
1776612924.065,24.065,0.54,0.55,0.45,0.46,0.01,0.01,75765,1776612922000
1776612924.489,24.489,0.5,0.54,0.46,0.5,0.04,0.04,75762.45,1776612923000
1776612924.825,24.825,0.51,0.52,0.48,0.49,0.01,0.01,75762.45,1776612923000
1776612925.165,25.165,0.51,0.53,0.47,0.49,0.02,0.02,75762.45,1776612923000
1776612925.636,25.636,0.52,0.53,0.47,0.48,0.01,0.01,75761.92,1776612924000
1776612926.034,26.034,0.52,0.53,0.47,0.48,0.01,0.01,75761.92,1776612924000
1776612926.383,26.383,0.52,0.53,0.47,0.48,0.01,0.01,75751.04,1776612925000
1776612926.812,26.812,0.52,0.53,0.47,0.48,0.01,0.01,75751.04,1776612925000
1776612927.181,27.181,0.52,0.53,0.47,0.48,0.01,0.01,75749.18,1776612926000
1776612927.65,27.65,0.52,0.53,0.47,0.48,0.01,0.01,75749.18,1776612926000
1776612928.098,28.098,0.51,0.53,0.47,0.48,0.02,0.01,75749.18,1776612926000
1776612928.509,28.509,0.5,0.51,0.49,0.5,0.01,0.01,75749.18,1776612926000
1776612928.845,28.845,0.5,0.51,0.49,0.5,0.01,0.01,75754.09,1776612927000
1776612929.203,29.203,0.5,0.51,0.49,0.5,0.01,0.01,75754.09,1776612927000
1776612929.562,29.562,0.5,0.51,0.49,0.5,0.01,0.01,75753.67,1776612928000
1776612929.903,29.903,0.5,0.51,0.49,0.5,0.01,0.01,75753.67,1776612928000
1776612930.337,30.337,0.5,0.51,0.49,0.5,0.01,0.01,75753.67,1776612928000
1776612930.675,30.675,0.5,0.51,0.49,0.5,0.01,0.01,75750.9,1776612929000
1776612931.015,31.015,0.5,0.51,0.49,0.5,0.01,0.01,75750.9,1776612929000
1776612931.368,31.368,0.5,0.51,0.49,0.5,0.01,0.01,75750.9,1776612929000
1776612931.939,31.939,0.5,0.51,0.49,0.5,0.01,0.01,75746.68,1776612930000
