timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775906400.605,0.605,0.49,0.5,0.5,0.52,0.01,0.02,72869.64
1775906401.02,1.02,0.48,0.5,0.5,0.51,0.02,0.01,72869.64
1775906401.525,1.525,0.5,0.51,0.49,0.52,0.01,0.03,72869.64
1775906401.964,1.964,0.5,0.53,0.48,0.49,0.03,0.01,72873.9
1775906402.554,2.554,0.52,0.53,0.47,0.48,0.01,0.01,72873.9
1775906403.19,3.19,0.52,0.53,0.47,0.48,0.01,0.01,72873.9
1775906403.612,3.612,0.52,0.53,0.47,0.48,0.01,0.01,72873.78
1775906404.059,4.059,0.52,0.53,0.47,0.48,0.01,0.01,72873.29
1775906404.456,4.456,0.52,0.54,0.47,0.48,0.02,0.01,72873.29
1775906404.925,4.925,0.54,0.55,0.45,0.47,0.01,0.02,72873.29
1775906405.28,5.28,0.56,0.57,0.43,0.44,0.01,0.01,72873.29
1775906405.623,5.623,0.55,0.56,0.44,0.45,0.01,0.01,72873.29
1775906406.008,6.008,0.55,0.56,0.44,0.45,0.01,0.01,72873.96
1775906406.356,6.356,0.55,0.56,0.44,0.45,0.01,0.01,72873.96
1775906406.87,6.87,0.54,0.56,0.44,0.45,0.02,0.01,72873.96
1775906407.223,7.223,0.47,0.51,0.48,0.53,0.04,0.05,72873.97
1775906407.663,7.663,0.48,0.49,0.5,0.51,0.01,0.01,72873.97
1775906407.998,7.998,0.48,0.49,0.51,0.52,0.01,0.01,72873.97
1775906408.448,8.448,0.48,0.49,0.51,0.52,0.01,0.01,72873.47
1775906408.849,8.849,0.48,0.49,0.51,0.52,0.01,0.01,72873.47
1775906409.509,9.509,0.48,0.49,0.51,0.52,0.01,0.01,72872.61
1775906409.9,9.9,0.48,0.49,0.51,0.52,0.01,0.01,72872.61
1775906410.298,10.298,0.47,0.5,0.52,0.53,0.03,0.01,72872.31
1775906410.64,10.64,0.48,0.52,0.51,0.52,0.04,0.01,72872.31
1775906411.155,11.155,0.47,0.48,0.5,0.54,0.01,0.04,72872.31
1775906411.589,11.589,0.47,0.48,0.52,0.53,0.01,0.01,72872.91
