timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price,btc_oracle_ts
1777110300.546,0.546,0.39,0.4,0.6,0.61,0.01,0.01,77751.37,1777110298000
1777110300.885,0.885,0.4,0.41,0.59,0.6,0.01,0.01,77751.34,1777110299000
1777110301.479,1.479,0.4,0.41,0.59,0.6,0.01,0.01,77750.52,1777110300000
1777110301.982,1.982,0.4,0.42,0.58,0.6,0.02,0.02,77750.52,1777110300000
1777110302.415,2.415,0.4,0.42,0.58,0.6,0.02,0.02,77749.46,1777110301000
1777110302.763,2.763,0.41,0.42,0.58,0.59,0.01,0.01,77749.46,1777110301000
1777110303.384,3.384,0.41,0.42,0.58,0.59,0.01,0.01,77749.44,1777110302000
1777110303.787,3.787,0.41,0.42,0.58,0.59,0.01,0.01,77749.44,1777110302000
1777110304.126,4.126,0.44,0.45,0.55,0.59,0.01,0.04,77749.43,1777110303000
1777110304.704,4.704,0.44,0.45,0.55,0.58,0.01,0.03,77749.43,1777110303000
1777110305.043,5.043,0.44,0.45,0.55,0.56,0.01,0.01,77749.46,1777110304000
1777110305.377,5.377,0.43,0.45,0.55,0.57,0.02,0.02,77749.46,1777110304000
1777110305.877,5.877,0.43,0.44,0.56,0.57,0.01,0.01,77749.46,1777110304000
1777110306.227,6.227,0.43,0.44,0.56,0.57,0.01,0.01,77749.94,1777110305000
1777110306.642,6.642,0.44,0.45,0.55,0.56,0.01,0.01,77749.94,1777110305000
1777110307.074,7.074,0.44,0.45,0.55,0.56,0.01,0.01,77749.94,1777110305000
1777110307.424,7.424,0.44,0.45,0.55,0.56,0.01,0.01,77749.29,1777110306000
1777110307.773,7.773,0.44,0.45,0.55,0.56,0.01,0.01,77749.29,1777110306000
1777110308.182,8.182,0.45,0.46,0.54,0.55,0.01,0.01,77749.31,1777110307000
1777110308.631,8.631,0.44,0.46,0.54,0.55,0.02,0.01,77749.31,1777110307000
1777110308.993,8.993,0.45,0.46,0.54,0.55,0.01,0.01,77749.31,1777110307000
1777110309.374,9.374,0.45,0.46,0.54,0.55,0.01,0.01,77749.31,1777110307000
1777110309.797,9.797,0.45,0.46,0.54,0.55,0.01,0.01,77749.29,1777110308000
1777110310.313,10.313,0.45,0.46,0.54,0.55,0.01,0.01,77749.31,1777110309000
1777110310.649,10.649,0.46,0.47,0.53,0.55,0.01,0.02,77749.31,1777110309000
1777110311.058,11.058,0.47,0.48,0.52,0.54,0.01,0.02,77749.31,1777110309000
1777110311.477,11.477,0.47,0.48,0.52,0.53,0.01,0.01,77749.31,1777110309000
1777110311.872,11.872,0.47,0.48,0.52,0.53,0.01,0.01,77754.46,1777110310000
1777110312.278,12.278,0.47,0.48,0.52,0.53,0.01,0.01,77754.55,1777110311000
1777110312.676,12.676,0.47,0.48,0.52,0.53,0.01,0.01,77754.55,1777110311000
1777110313.042,13.042,0.47,0.48,0.52,0.53,0.01,0.01,77754.55,1777110311000
1777110313.381,13.381,0.47,0.48,0.52,0.53,0.01,0.01,77756.13,1777110312000
1777110313.751,13.751,0.47,0.48,0.52,0.53,0.01,0.01,77756.13,1777110312000
1777110314.102,14.102,0.47,0.48,0.52,0.53,0.01,0.01,77756.14,1777110313000
1777110314.49,14.49,0.47,0.48,0.52,0.53,0.01,0.01,77756.14,1777110313000
1777110315.084,15.084,0.47,0.48,0.52,0.53,0.01,0.01,77756.14,1777110313000
1777110315.814,15.814,0.47,0.48,0.52,0.53,0.01,0.01,77756.14,1777110314000
1777110316.288,16.288,0.47,0.48,0.52,0.53,0.01,0.01,77756.36,1777110315000
1777110317.002,17.002,0.47,0.48,0.52,0.53,0.01,0.01,77756.36,1777110315000
1777110317.389,17.389,0.47,0.49,0.51,0.53,0.02,0.02,77756.46,1777110316000
1777110317.725,17.725,0.47,0.48,0.52,0.53,0.01,0.01,77756.46,1777110316000
1777110318.236,18.236,0.48,0.49,0.51,0.52,0.01,0.01,77756.46,1777110317000
1777110318.719,18.719,0.48,0.49,0.51,0.52,0.01,0.01,77756.46,1777110317000
1777110319.095,19.095,0.48,0.49,0.51,0.52,0.01,0.01,77756.46,1777110317000
1777110319.428,19.428,0.48,0.49,0.51,0.52,0.01,0.01,77756.44,1777110318000
1777110319.767,19.767,0.48,0.49,0.51,0.52,0.01,0.01,77756.44,1777110318000
1777110320.182,20.182,0.48,0.49,0.51,0.52,0.01,0.01,77756.43,1777110319000
1777110320.525,20.525,0.48,0.49,0.51,0.52,0.01,0.01,77756.43,1777110319000
1777110320.869,20.869,0.48,0.49,0.51,0.52,0.01,0.01,77756.43,1777110319000
1777110321.262,21.262,0.48,0.49,0.51,0.52,0.01,0.01,77756.44,1777110320000
1777110321.709,21.709,0.48,0.49,0.51,0.52,0.01,0.01,77756.44,1777110320000
1777110322.473,22.473,0.48,0.49,0.51,0.52,0.01,0.01,77756.44,1777110321000
1777110323.014,23.014,0.48,0.49,0.51,0.52,0.01,0.01,77756.44,1777110322000
1777110323.53,23.53,0.48,0.49,0.51,0.52,0.01,0.01,77756.44,1777110322000
