timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775889300.516,0.516,0.53,0.54,0.46,0.47,0.01,0.01,72714.98
1775889300.871,0.871,0.53,0.54,0.45,0.47,0.01,0.02,72714.99
1775889301.278,1.278,0.54,0.55,0.46,0.47,0.01,0.01,72714.99
1775889301.624,1.624,0.54,0.55,0.45,0.46,0.01,0.01,72714.99
1775889302.541,2.541,0.53,0.54,0.46,0.47,0.01,0.01,72715.1
1775889302.875,2.875,0.53,0.54,0.46,0.47,0.01,0.01,72715.08
1775889303.393,3.393,0.52,0.53,0.47,0.48,0.01,0.01,72715.08
1775889303.903,3.903,0.52,0.53,0.47,0.48,0.01,0.01,72714.88
1775889304.606,4.606,0.52,0.53,0.47,0.48,0.01,0.01,72714.88
1775889305.097,5.097,0.52,0.53,0.47,0.48,0.01,0.01,72714.88
1775889305.482,5.482,0.52,0.53,0.47,0.48,0.01,0.01,72714.88
1775889305.912,5.912,0.52,0.53,0.47,0.48,0.01,0.01,72715.09
1775889306.469,6.469,0.52,0.53,0.47,0.48,0.01,0.01,72715.09
1775889306.926,6.926,0.52,0.53,0.47,0.48,0.01,0.01,72715.09
1775889307.303,7.303,0.52,0.53,0.47,0.48,0.01,0.01,72715.09
1775889307.744,7.744,0.52,0.53,0.47,0.48,0.01,0.01,72715.09
1775889308.291,8.291,0.52,0.53,0.47,0.48,0.01,0.01,72715.09
1775889308.662,8.662,0.58,0.6,0.4,0.42,0.02,0.02,72714.95
1775889309.017,9.017,0.6,0.61,0.39,0.4,0.01,0.01,72715.14
1775889309.372,9.372,0.61,0.62,0.38,0.39,0.01,0.01,72715.14
1775889309.838,9.838,0.61,0.63,0.38,0.39,0.02,0.01,72715.14
1775889310.214,10.214,0.62,0.63,0.37,0.38,0.01,0.01,72717.65
1775889310.599,10.599,0.62,0.63,0.37,0.38,0.01,0.01,72717.65
1775889310.948,10.948,0.62,0.63,0.37,0.38,0.01,0.01,72717.65
1775889311.309,11.309,0.62,0.63,0.37,0.38,0.01,0.01,72717.65
1775889311.762,11.762,0.62,0.63,0.37,0.38,0.01,0.01,72722.36
1775889312.318,12.318,0.62,0.63,0.37,0.38,0.01,0.01,72723.31
1775889312.75,12.75,0.62,0.63,0.37,0.38,0.01,0.01,72723.31
1775889313.14,13.14,0.62,0.63,0.37,0.38,0.01,0.01,72723.02
1775889313.504,13.504,0.62,0.63,0.37,0.38,0.01,0.01,72723.02
1775889314.351,14.351,0.62,0.64,0.37,0.38,0.02,0.01,72723.02
1775889314.69,14.69,0.67,0.68,0.32,0.33,0.01,0.01,72723.02
1775889315.122,15.122,0.69,0.71,0.3,0.32,0.02,0.02,72723.1
1775889315.473,15.473,0.7,0.71,0.29,0.3,0.01,0.01,72723.1
1775889315.924,15.924,0.7,0.71,0.29,0.3,0.01,0.01,72726.12
1775889316.379,16.379,0.7,0.71,0.29,0.3,0.01,0.01,72726.12
1775889316.761,16.761,0.7,0.71,0.29,0.3,0.01,0.01,72726.12
1775889317.224,17.224,0.71,0.72,0.29,0.3,0.01,0.01,72729.84
1775889317.884,17.884,0.71,0.72,0.28,0.29,0.01,0.01,72730.88
1775889318.348,18.348,0.71,0.72,0.28,0.29,0.01,0.01,72730.88
1775889318.757,18.757,0.71,0.73,0.28,0.29,0.02,0.01,72730.88
