timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775848200.507,0.507,0.49,0.5,0.54,0.55,0.01,0.01,73118.15
1775848200.845,0.845,0.44,0.47,0.53,0.54,0.03,0.01,73117.54
1775848201.238,1.238,0.44,0.47,0.54,0.56,0.03,0.02,73116.0
1775848201.586,1.586,0.46,0.47,0.53,0.56,0.01,0.03,73116.0
1775848201.972,1.972,0.45,0.46,0.54,0.55,0.01,0.01,73116.0
1775848202.329,2.329,0.45,0.46,0.54,0.55,0.01,0.01,73116.0
1775848202.771,2.771,0.45,0.46,0.54,0.55,0.01,0.01,73116.0
1775848203.128,3.128,0.46,0.47,0.53,0.54,0.01,0.01,73115.25
1775848203.527,3.527,0.46,0.47,0.53,0.54,0.01,0.01,73115.25
1775848203.893,3.893,0.46,0.47,0.53,0.54,0.01,0.01,73115.25
1775848204.29,4.29,0.44,0.45,0.53,0.54,0.01,0.01,73115.12
1775848204.732,4.732,0.42,0.43,0.57,0.58,0.01,0.01,73115.12
1775848205.208,5.208,0.42,0.43,0.57,0.58,0.01,0.01,73114.6
1775848205.55,5.55,0.42,0.43,0.57,0.58,0.01,0.01,73114.82
1775848205.918,5.918,0.42,0.43,0.57,0.58,0.01,0.01,73114.82
1775848206.346,6.346,0.42,0.44,0.57,0.58,0.02,0.01,73114.82
1775848206.991,6.991,0.43,0.44,0.56,0.57,0.01,0.01,73112.6
1775848207.474,7.474,0.43,0.44,0.56,0.57,0.01,0.01,73109.76
1775848207.838,7.838,0.44,0.45,0.55,0.56,0.01,0.01,73109.76
1775848208.216,8.216,0.44,0.45,0.55,0.56,0.01,0.01,73109.76
1775848208.803,8.803,0.44,0.45,0.55,0.56,0.01,0.01,73108.17
1775848209.173,9.173,0.44,0.45,0.55,0.56,0.01,0.01,73108.17
1775848209.589,9.589,0.46,0.47,0.53,0.55,0.01,0.02,73108.31
1775848210.139,10.139,0.46,0.47,0.53,0.54,0.01,0.01,73108.31
1775848210.523,10.523,0.46,0.47,0.53,0.54,0.01,0.01,73108.31
1775848210.861,10.861,0.47,0.48,0.52,0.53,0.01,0.01,73107.96
1775848211.216,11.216,0.47,0.48,0.52,0.53,0.01,0.01,73107.96
1775848211.704,11.704,0.47,0.48,0.52,0.53,0.01,0.01,73108.03
1775848212.166,12.166,0.46,0.48,0.52,0.53,0.02,0.01,73108.03
1775848212.608,12.608,0.45,0.46,0.53,0.55,0.01,0.02,73108.03
1775848213.187,13.187,0.45,0.46,0.54,0.55,0.01,0.01,73109.52
1775848213.589,13.589,0.45,0.46,0.54,0.55,0.01,0.01,73109.52
1775848214.064,14.064,0.45,0.46,0.54,0.55,0.01,0.01,73109.52
1775848214.925,14.925,0.44,0.45,0.54,0.56,0.01,0.02,73110.04
1775848215.301,15.301,0.44,0.45,0.55,0.56,0.01,0.01,73109.14
1775848215.677,15.677,0.44,0.45,0.55,0.56,0.01,0.01,73109.14
1775848216.201,16.201,0.44,0.45,0.55,0.56,0.01,0.01,73109.14
1775848216.562,16.562,0.44,0.45,0.55,0.56,0.01,0.01,73109.18
1775848217.033,17.033,0.45,0.46,0.54,0.55,0.01,0.01,73109.18
1775848217.372,17.372,0.46,0.47,0.54,0.55,0.01,0.01,73109.28
1775848217.724,17.724,0.46,0.47,0.53,0.54,0.01,0.01,73109.28
1775848218.065,18.065,0.46,0.47,0.53,0.54,0.01,0.01,73109.28
1775848218.559,18.559,0.46,0.48,0.53,0.54,0.02,0.01,73109.25
1775848219.026,19.026,0.47,0.48,0.52,0.53,0.01,0.01,73109.25
1775848219.556,19.556,0.47,0.48,0.52,0.53,0.01,0.01,73109.08
1775848219.896,19.896,0.48,0.5,0.5,0.52,0.02,0.02,73109.08
1775848220.344,20.344,0.49,0.5,0.5,0.51,0.01,0.01,73109.22
1775848220.721,20.721,0.49,0.5,0.5,0.51,0.01,0.01,73109.22
1775848221.153,21.153,0.49,0.5,0.5,0.51,0.01,0.01,73109.22
1775848221.711,21.711,0.49,0.5,0.5,0.51,0.01,0.01,73109.32
1775848222.075,22.075,0.52,0.53,0.45,0.48,0.01,0.03,73109.32
1775848222.543,22.543,0.54,0.55,0.45,0.46,0.01,0.01,73112.1
1775848222.887,22.887,0.54,0.55,0.45,0.46,0.01,0.01,73112.1
1775848223.309,23.309,0.54,0.55,0.45,0.46,0.01,0.01,73112.94
1775848223.845,23.845,0.54,0.55,0.45,0.46,0.01,0.01,73112.94
1775848224.187,24.187,0.54,0.55,0.45,0.46,0.01,0.01,73123.36
1775848224.543,24.543,0.54,0.55,0.45,0.46,0.01,0.01,73123.36
1775848224.888,24.888,0.54,0.55,0.45,0.46,0.01,0.01,73123.36
1775848225.362,25.362,0.54,0.55,0.45,0.46,0.01,0.01,73123.44
1775848225.891,25.891,0.54,0.55,0.45,0.46,0.01,0.01,73123.44
1775848226.287,26.287,0.54,0.55,0.45,0.46,0.01,0.01,73124.47
1775848226.733,26.733,0.54,0.55,0.45,0.46,0.01,0.01,73124.47
1775848227.168,27.168,0.54,0.55,0.45,0.46,0.01,0.01,73123.74
1775848227.825,27.825,0.54,0.55,0.45,0.46,0.01,0.01,73123.74
1775848228.166,28.166,0.54,0.55,0.45,0.46,0.01,0.01,73123.82
1775848228.567,28.567,0.54,0.6,0.45,0.46,0.06,0.01,73123.82
1775848228.984,28.984,0.55,0.56,0.44,0.45,0.01,0.01,73123.82
1775848229.337,29.337,0.58,0.59,0.41,0.42,0.01,0.01,73123.82
1775848229.673,29.673,0.59,0.6,0.4,0.41,0.01,0.01,73123.82
1775848230.241,30.241,0.58,0.6,0.4,0.41,0.02,0.01,73123.92
1775848230.608,30.608,0.58,0.59,0.4,0.42,0.01,0.02,73123.92
1775848231.129,31.129,0.57,0.58,0.42,0.43,0.01,0.01,73123.92
1775848231.506,31.506,0.57,0.58,0.42,0.43,0.01,0.01,73124.08
1775848231.88,31.88,0.57,0.58,0.42,0.43,0.01,0.01,73124.08
1775848232.229,32.229,0.57,0.58,0.42,0.43,0.01,0.01,73124.08
1775848232.645,32.645,0.57,0.58,0.42,0.43,0.01,0.01,73124.09
1775848233.701,33.701,0.57,0.58,0.42,0.43,0.01,0.01,73123.37
1775848234.083,34.083,0.57,0.58,0.42,0.43,0.01,0.01,73123.37
1775848234.595,34.595,0.56,0.57,0.43,0.44,0.01,0.01,73123.48
1775848235.319,35.319,0.56,0.57,0.43,0.44,0.01,0.01,73122.83
1775848235.818,35.818,0.56,0.57,0.43,0.44,0.01,0.01,73122.83
1775848236.182,36.182,0.56,0.57,0.43,0.44,0.01,0.01,73122.83
1775848236.591,36.591,0.56,0.57,0.43,0.44,0.01,0.01,73122.77
1775848236.981,36.981,0.56,0.58,0.43,0.44,0.02,0.01,73122.77
1775848237.451,37.451,0.59,0.6,0.4,0.42,0.01,0.02,73122.77
1775848238.07,38.07,0.59,0.6,0.4,0.41,0.01,0.01,73122.26
1775848238.447,38.447,0.59,0.6,0.4,0.41,0.01,0.01,73122.36
1775848238.994,38.994,0.59,0.6,0.4,0.41,0.01,0.01,73122.36
1775848239.395,39.395,0.59,0.6,0.4,0.41,0.01,0.01,73124.18
1775848240.05,40.05,0.59,0.6,0.4,0.41,0.01,0.01,73124.18
1775848240.586,40.586,0.6,0.61,0.39,0.4,0.01,0.01,73124.5
1775848241.284,41.284,0.6,0.61,0.39,0.4,0.01,0.01,73124.92
1775848241.679,41.679,0.59,0.6,0.39,0.41,0.01,0.02,73124.92
1775848242.343,42.343,0.6,0.61,0.39,0.41,0.01,0.02,73125.03
1775848242.759,42.759,0.6,0.61,0.39,0.4,0.01,0.01,73125.03
1775848243.336,43.336,0.6,0.61,0.39,0.4,0.01,0.01,73124.97
1775848244.637,44.637,0.6,0.61,0.39,0.4,0.01,0.01,73125.14
1775848244.975,44.975,0.71,0.73,0.24,0.29,0.02,0.05,73125.14
1775848245.318,45.318,0.75,0.79,0.21,0.25,0.04,0.04,73125.15
1775848245.671,45.671,0.77,0.78,0.22,0.23,0.01,0.01,73125.15
1775848246.008,46.008,0.77,0.78,0.22,0.23,0.01,0.01,73125.15
1775848246.381,46.381,0.79,0.8,0.2,0.23,0.01,0.03,73125.81
1775848246.719,46.719,0.77,0.78,0.22,0.23,0.01,0.01,73125.81
1775848247.058,47.058,0.77,0.78,0.22,0.23,0.01,0.01,73125.81
1775848247.495,47.495,0.77,0.78,0.22,0.23,0.01,0.01,73154.98
1775848247.959,47.959,0.78,0.79,0.2,0.22,0.01,0.02,73154.98
1775848248.328,48.328,0.78,0.79,0.21,0.22,0.01,0.01,73156.33
1775848248.698,48.698,0.79,0.8,0.2,0.21,0.01,0.01,73156.33
1775848249.049,49.049,0.79,0.8,0.2,0.21,0.01,0.01,73156.33
1775848249.417,49.417,0.77,0.78,0.22,0.23,0.01,0.01,73156.96
1775848249.756,49.756,0.76,0.77,0.23,0.24,0.01,0.01,73156.96
1775848250.179,50.179,0.75,0.76,0.24,0.25,0.01,0.01,73156.96
1775848250.539,50.539,0.75,0.76,0.24,0.25,0.01,0.01,73156.96
1775848250.973,50.973,0.75,0.76,0.24,0.25,0.01,0.01,73156.27
1775848251.452,51.452,0.75,0.76,0.24,0.25,0.01,0.01,73156.27
1775848251.786,51.786,0.75,0.76,0.24,0.25,0.01,0.01,73154.75
1775848252.12,52.12,0.75,0.76,0.24,0.25,0.01,0.01,73154.75
1775848252.5,52.5,0.75,0.76,0.24,0.25,0.01,0.01,73153.48
1775848252.84,52.84,0.74,0.75,0.25,0.26,0.01,0.01,73153.48
1775848253.184,53.184,0.74,0.75,0.25,0.26,0.01,0.01,73153.48
1775848253.581,53.581,0.75,0.77,0.24,0.26,0.02,0.02,73153.48
1775848253.978,53.978,0.76,0.77,0.23,0.24,0.01,0.01,73153.49
1775848254.346,54.346,0.76,0.77,0.23,0.24,0.01,0.01,73153.52
1775848254.799,54.799,0.76,0.77,0.23,0.24,0.01,0.01,73153.52
1775848255.362,55.362,0.76,0.77,0.23,0.24,0.01,0.01,73153.81
1775848255.699,55.699,0.76,0.77,0.23,0.24,0.01,0.01,73153.81
1775848256.05,56.05,0.76,0.77,0.23,0.24,0.01,0.01,73153.81
1775848256.509,56.509,0.74,0.75,0.25,0.26,0.01,0.01,73153.81
1775848257.004,57.004,0.75,0.76,0.24,0.25,0.01,0.01,73153.81
1775848257.401,57.401,0.75,0.76,0.24,0.25,0.01,0.01,73153.81
1775848257.74,57.74,0.74,0.75,0.24,0.26,0.01,0.02,73153.79
1775848258.127,58.127,0.74,0.75,0.25,0.26,0.01,0.01,73153.79
1775848258.485,58.485,0.74,0.75,0.25,0.26,0.01,0.01,73153.79
1775848258.848,58.848,0.74,0.75,0.25,0.26,0.01,0.01,73153.79
1775848259.244,59.244,0.74,0.75,0.25,0.26,0.01,0.01,73154.73
1775848259.81,59.81,0.74,0.75,0.25,0.26,0.01,0.01,73154.73
1775848260.267,60.267,0.74,0.75,0.25,0.26,0.01,0.01,73154.75
1775848260.689,60.689,0.74,0.75,0.25,0.26,0.01,0.01,73154.75
1775848261.104,61.104,0.74,0.75,0.25,0.26,0.01,0.01,73154.75
1775848261.885,61.885,0.73,0.74,0.26,0.27,0.01,0.01,73154.79
1775848262.246,62.246,0.73,0.74,0.26,0.27,0.01,0.01,73154.79
1775848262.863,62.863,0.74,0.75,0.25,0.26,0.01,0.01,73154.79
1775848263.243,63.243,0.74,0.75,0.25,0.26,0.01,0.01,73154.81
1775848263.592,63.592,0.74,0.75,0.25,0.26,0.01,0.01,73154.81
1775848263.93,63.93,0.74,0.75,0.25,0.26,0.01,0.01,73154.81
1775848264.354,64.354,0.73,0.74,0.26,0.27,0.01,0.01,73154.81
1775848264.763,64.763,0.73,0.74,0.26,0.27,0.01,0.01,73154.79
1775848265.322,65.322,0.73,0.74,0.26,0.27,0.01,0.01,73154.82
1775848265.675,65.675,0.73,0.74,0.26,0.27,0.01,0.01,73154.82
1775848266.423,66.423,0.74,0.75,0.26,0.27,0.01,0.01,73154.82
1775848266.827,66.827,0.74,0.75,0.25,0.26,0.01,0.01,73154.51
1775848267.367,67.367,0.74,0.75,0.25,0.26,0.01,0.01,73154.52
1775848267.816,67.816,0.74,0.75,0.25,0.26,0.01,0.01,73154.52
1775848268.412,68.412,0.73,0.74,0.26,0.27,0.01,0.01,73154.52
1775848268.814,68.814,0.73,0.74,0.26,0.27,0.01,0.01,73154.55
1775848269.16,69.16,0.73,0.74,0.26,0.27,0.01,0.01,73154.55
1775848269.612,69.612,0.73,0.74,0.26,0.27,0.01,0.01,73154.57
1775848269.988,69.988,0.73,0.74,0.26,0.27,0.01,0.01,73154.57
1775848270.328,70.328,0.77,0.78,0.23,0.24,0.01,0.01,73154.53
1775848270.676,70.676,0.78,0.8,0.2,0.22,0.02,0.02,73154.53
1775848271.101,71.101,0.79,0.8,0.2,0.21,0.01,0.01,73154.53
1775848271.488,71.488,0.79,0.8,0.2,0.21,0.01,0.01,73155.04
1775848271.882,71.882,0.77,0.78,0.22,0.23,0.01,0.01,73155.04
1775848272.385,72.385,0.77,0.78,0.22,0.23,0.01,0.01,73163.8
1775848272.813,72.813,0.77,0.78,0.22,0.23,0.01,0.01,73163.8
1775848273.243,73.243,0.79,0.8,0.2,0.21,0.01,0.01,73163.99
1775848273.698,73.698,0.8,0.81,0.19,0.2,0.01,0.01,73163.99
1775848274.058,74.058,0.8,0.81,0.19,0.2,0.01,0.01,73163.99
1775848274.768,74.768,0.8,0.81,0.19,0.2,0.01,0.01,73162.09
1775848275.342,75.342,0.8,0.81,0.19,0.2,0.01,0.01,73162.09
1775848275.679,75.679,0.81,0.83,0.18,0.19,0.02,0.01,73165.5
1775848276.273,76.273,0.82,0.83,0.17,0.18,0.01,0.01,73165.5
1775848276.769,76.769,0.82,0.83,0.17,0.18,0.01,0.01,73165.52
1775848277.18,77.18,0.82,0.83,0.17,0.18,0.01,0.01,73167.38
1775848277.737,77.737,0.82,0.83,0.17,0.18,0.01,0.01,73167.38
1775848278.204,78.204,0.82,0.83,0.17,0.18,0.01,0.01,73169.53
1775848278.547,78.547,0.82,0.83,0.17,0.18,0.01,0.01,73169.53
1775848278.971,78.971,0.82,0.83,0.17,0.18,0.01,0.01,73169.53
1775848279.472,79.472,0.83,0.84,0.17,0.18,0.01,0.01,73169.53
1775848280.203,80.203,0.84,0.85,0.15,0.17,0.01,0.02,73170.27
1775848280.564,80.564,0.84,0.85,0.15,0.16,0.01,0.01,73171.01
1775848280.97,80.97,0.84,0.85,0.15,0.16,0.01,0.01,73171.01
1775848281.458,81.458,0.84,0.85,0.15,0.16,0.01,0.01,73171.01
1775848281.927,81.927,0.84,0.85,0.15,0.16,0.01,0.01,73171.01
1775848282.339,82.339,0.84,0.85,0.15,0.16,0.01,0.01,73171.07
1775848282.697,82.697,0.84,0.85,0.15,0.16,0.01,0.01,73171.07
1775848283.12,83.12,0.83,0.84,0.16,0.17,0.01,0.01,73171.07
1775848283.527,83.527,0.83,0.84,0.16,0.17,0.01,0.01,73173.5
1775848283.98,83.98,0.83,0.84,0.16,0.17,0.01,0.01,73173.5
1775848284.324,84.324,0.84,0.86,0.16,0.17,0.02,0.01,73173.5
1775848285.187,85.187,0.85,0.87,0.14,0.15,0.02,0.01,73174.3
1775848285.582,85.582,0.88,0.89,0.11,0.12,0.01,0.01,73174.59
1775848285.977,85.977,0.89,0.9,0.1,0.11,0.01,0.01,73174.59
1775848286.342,86.342,0.9,0.91,0.09,0.1,0.01,0.01,73174.07
1775848286.7,86.7,0.9,0.91,0.09,0.1,0.01,0.01,73174.07
1775848287.037,87.037,0.9,0.91,0.09,0.1,0.01,0.01,73174.07
1775848287.429,87.429,0.91,0.92,0.08,0.09,0.01,0.01,73180.6
1775848287.787,87.787,0.91,0.92,0.08,0.09,0.01,0.01,73180.6
1775848288.133,88.133,0.91,0.92,0.08,0.09,0.01,0.01,73180.6
1775848288.467,88.467,0.91,0.92,0.08,0.09,0.01,0.01,73192.25
1775848288.809,88.809,0.92,0.93,0.07,0.08,0.01,0.01,73192.25
1775848289.153,89.153,0.92,0.93,0.07,0.08,0.01,0.01,73192.25
1775848289.52,89.52,0.92,0.93,0.07,0.08,0.01,0.01,73193.22
1775848289.963,89.963,0.92,0.93,0.07,0.08,0.01,0.01,73193.22
1775848290.311,90.311,0.92,0.93,0.07,0.08,0.01,0.01,73193.22
1775848290.713,90.713,0.92,0.93,0.07,0.08,0.01,0.01,73201.95
1775848291.135,91.135,0.92,0.93,0.07,0.08,0.01,0.01,73201.95
1775848291.474,91.474,0.92,0.93,0.07,0.08,0.01,0.01,73203.45
1775848292.084,92.084,0.92,0.93,0.07,0.08,0.01,0.01,73207.06
1775848292.692,92.692,0.92,0.93,0.07,0.08,0.01,0.01,73207.06
1775848293.217,93.217,0.92,0.93,0.07,0.08,0.01,0.01,73205.66
1775848293.598,93.598,0.92,0.93,0.07,0.08,0.01,0.01,73205.66
1775848294.116,94.116,0.92,0.93,0.07,0.08,0.01,0.01,73204.85
1775848294.491,94.491,0.92,0.93,0.07,0.08,0.01,0.01,73204.85
1775848294.975,94.975,0.92,0.93,0.07,0.08,0.01,0.01,73204.85
1775848295.384,95.384,0.92,0.93,0.06,0.08,0.01,0.02,73205.26
1775848295.723,95.723,0.93,0.94,0.06,0.07,0.01,0.01,73205.26
1775848296.273,96.273,0.92,0.93,0.06,0.08,0.01,0.02,73205.26
1775848296.841,96.841,0.92,0.93,0.07,0.08,0.01,0.01,73207.03
1775848297.216,97.216,0.92,0.93,0.07,0.08,0.01,0.01,73207.03
