timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775880900.571,0.571,0.52,0.54,0.46,0.48,0.02,0.02,72865.0
1775880901.018,1.018,0.53,0.54,0.46,0.48,0.01,0.02,72865.0
1775880901.426,1.426,0.53,0.55,0.45,0.47,0.02,0.02,72864.99
1775880901.81,1.81,0.52,0.53,0.47,0.48,0.01,0.01,72864.99
1775880902.374,2.374,0.52,0.53,0.47,0.48,0.01,0.01,72864.99
1775880902.836,2.836,0.52,0.53,0.47,0.48,0.01,0.01,72865.39
1775880903.64,3.64,0.52,0.53,0.47,0.48,0.01,0.01,72865.38
1775880904.369,4.369,0.52,0.53,0.47,0.48,0.01,0.01,72865.38
1775880904.896,4.896,0.52,0.53,0.47,0.48,0.01,0.01,72865.48
1775880905.312,5.312,0.52,0.53,0.47,0.48,0.01,0.01,72865.48
1775880905.664,5.664,0.52,0.53,0.47,0.48,0.01,0.01,72865.48
1775880906.365,6.365,0.52,0.53,0.47,0.48,0.01,0.01,72865.48
1775880906.852,6.852,0.52,0.53,0.47,0.48,0.01,0.01,72865.48
1775880907.4,7.4,0.52,0.53,0.47,0.48,0.01,0.01,72865.05
1775880907.791,7.791,0.52,0.53,0.47,0.48,0.01,0.01,72865.05
1775880908.307,8.307,0.52,0.53,0.47,0.48,0.01,0.01,72865.1
1775880909.076,9.076,0.52,0.53,0.47,0.48,0.01,0.01,72865.1
1775880909.595,9.595,0.52,0.53,0.47,0.48,0.01,0.01,72865.11
1775880910.336,10.336,0.52,0.53,0.47,0.48,0.01,0.01,72865.4
1775880910.697,10.697,0.52,0.53,0.47,0.48,0.01,0.01,72865.4
1775880911.21,11.21,0.52,0.53,0.47,0.48,0.01,0.01,72865.4
1775880911.772,11.772,0.56,0.57,0.42,0.44,0.01,0.02,72865.67
1775880912.132,12.132,0.56,0.57,0.43,0.44,0.01,0.01,72865.67
1775880912.502,12.502,0.57,0.58,0.42,0.43,0.01,0.01,72865.67
1775880912.861,12.861,0.57,0.58,0.42,0.43,0.01,0.01,72865.67
1775880913.492,13.492,0.57,0.58,0.42,0.43,0.01,0.01,72869.64
1775880913.826,13.826,0.5,0.52,0.48,0.5,0.02,0.02,72869.64
1775880914.16,14.16,0.49,0.51,0.49,0.51,0.02,0.02,72869.92
1775880914.509,14.509,0.47,0.49,0.51,0.52,0.02,0.01,72869.92
1775880914.956,14.956,0.45,0.46,0.54,0.55,0.01,0.01,72869.92
1775880915.304,15.304,0.44,0.45,0.55,0.56,0.01,0.01,72865.14
1775880915.657,15.657,0.43,0.44,0.56,0.57,0.01,0.01,72865.14
1775880915.992,15.992,0.43,0.44,0.56,0.57,0.01,0.01,72856.53
1775880916.441,16.441,0.43,0.44,0.56,0.57,0.01,0.01,72856.53
1775880916.855,16.855,0.43,0.44,0.56,0.57,0.01,0.01,72856.53
1775880917.544,17.544,0.42,0.43,0.57,0.58,0.01,0.01,72854.0
1775880917.886,17.886,0.42,0.43,0.57,0.58,0.01,0.01,72854.0
1775880918.258,18.258,0.42,0.43,0.57,0.58,0.01,0.01,72853.2
1775880918.681,18.681,0.42,0.43,0.57,0.58,0.01,0.01,72853.2
1775880919.107,19.107,0.45,0.46,0.54,0.56,0.01,0.02,72853.2
1775880919.512,19.512,0.46,0.47,0.53,0.54,0.01,0.01,72852.54
1775880919.975,19.975,0.46,0.47,0.53,0.54,0.01,0.01,72852.54
1775880920.436,20.436,0.46,0.47,0.53,0.54,0.01,0.01,72852.49
1775880920.912,20.912,0.46,0.47,0.53,0.54,0.01,0.01,72852.49
1775880921.306,21.306,0.44,0.45,0.55,0.56,0.01,0.01,72853.12
1775880921.665,21.665,0.44,0.45,0.55,0.56,0.01,0.01,72853.12
1775880922.259,22.259,0.44,0.45,0.55,0.56,0.01,0.01,72854.03
1775880922.598,22.598,0.44,0.45,0.55,0.56,0.01,0.01,72854.03
1775880922.948,22.948,0.44,0.45,0.55,0.56,0.01,0.01,72854.03
1775880923.392,23.392,0.44,0.45,0.56,0.57,0.01,0.01,72854.17
1775880923.735,23.735,0.43,0.44,0.55,0.57,0.01,0.02,72854.17
1775880924.137,24.137,0.44,0.45,0.56,0.57,0.01,0.01,72854.28
1775880924.49,24.49,0.44,0.46,0.54,0.55,0.02,0.01,72854.28
1775880924.851,24.851,0.44,0.45,0.54,0.56,0.01,0.02,72854.28
1775880925.542,25.542,0.45,0.46,0.55,0.56,0.01,0.01,72854.42
1775880926.141,26.141,0.45,0.46,0.54,0.55,0.01,0.01,72854.42
1775880926.499,26.499,0.45,0.46,0.54,0.55,0.01,0.01,72854.42
1775880927.21,27.21,0.45,0.46,0.53,0.55,0.01,0.02,72854.43
1775880927.639,27.639,0.45,0.46,0.54,0.55,0.01,0.01,72854.43
1775880927.992,27.992,0.44,0.45,0.54,0.56,0.01,0.02,72854.43
1775880928.462,28.462,0.44,0.45,0.55,0.56,0.01,0.01,72854.77
1775880928.806,28.806,0.44,0.45,0.55,0.56,0.01,0.01,72854.77
1775880929.315,29.315,0.49,0.5,0.5,0.53,0.01,0.03,72854.18
1775880929.796,29.796,0.49,0.5,0.5,0.51,0.01,0.01,72854.18
1775880930.146,30.146,0.36,0.39,0.62,0.64,0.03,0.02,72854.18
1775880930.485,30.485,0.36,0.39,0.61,0.64,0.03,0.03,72853.9
1775880930.83,30.83,0.36,0.37,0.63,0.64,0.01,0.01,72853.9
1775880931.175,31.175,0.36,0.37,0.63,0.64,0.01,0.01,72853.9
1775880931.53,31.53,0.36,0.37,0.63,0.64,0.01,0.01,72852.07
1775880931.882,31.882,0.32,0.34,0.64,0.68,0.02,0.04,72852.07
1775880932.221,32.221,0.32,0.33,0.67,0.68,0.01,0.01,72852.07
1775880932.574,32.574,0.27,0.3,0.68,0.69,0.03,0.01,72829.95
1775880932.99,32.99,0.25,0.28,0.71,0.74,0.03,0.03,72829.88
1775880933.348,33.348,0.25,0.26,0.74,0.75,0.01,0.01,72829.88
1775880933.699,33.699,0.25,0.26,0.74,0.75,0.01,0.01,72829.88
1775880934.226,34.226,0.25,0.26,0.74,0.75,0.01,0.01,72827.33
1775880934.647,34.647,0.25,0.26,0.74,0.75,0.01,0.01,72827.33
1775880935.004,35.004,0.25,0.26,0.74,0.75,0.01,0.01,72827.33
1775880935.421,35.421,0.25,0.26,0.73,0.75,0.01,0.02,72820.63
1775880935.843,35.843,0.25,0.26,0.74,0.75,0.01,0.01,72820.63
1775880936.23,36.23,0.25,0.26,0.74,0.75,0.01,0.01,72818.12
1775880936.572,36.572,0.25,0.26,0.74,0.75,0.01,0.01,72818.12
1775880936.986,36.986,0.25,0.26,0.74,0.75,0.01,0.01,72818.12
1775880937.402,37.402,0.25,0.26,0.74,0.75,0.01,0.01,72818.35
1775880937.749,37.749,0.25,0.26,0.74,0.75,0.01,0.01,72818.35
1775880938.102,38.102,0.26,0.27,0.73,0.75,0.01,0.02,72818.35
1775880938.468,38.468,0.26,0.27,0.73,0.74,0.01,0.01,72818.87
1775880938.871,38.871,0.26,0.27,0.73,0.74,0.01,0.01,72818.87
1775880939.26,39.26,0.26,0.27,0.73,0.74,0.01,0.01,72818.87
1775880939.61,39.61,0.21,0.22,0.78,0.79,0.01,0.01,72818.91
1775880939.954,39.954,0.21,0.22,0.78,0.79,0.01,0.01,72819.29
1775880940.308,40.308,0.21,0.22,0.78,0.79,0.01,0.01,72819.29
1775880940.922,40.922,0.21,0.22,0.78,0.79,0.01,0.01,72819.29
1775880941.385,41.385,0.22,0.23,0.77,0.79,0.01,0.02,72816.97
1775880941.724,41.724,0.21,0.22,0.78,0.79,0.01,0.01,72816.97
1775880942.092,42.092,0.21,0.22,0.78,0.79,0.01,0.01,72813.2
1775880942.453,42.453,0.19,0.2,0.8,0.81,0.01,0.01,72813.2
1775880942.815,42.815,0.18,0.19,0.81,0.82,0.01,0.01,72813.2
1775880943.289,43.289,0.18,0.19,0.81,0.82,0.01,0.01,72813.2
1775880943.689,43.689,0.18,0.2,0.8,0.82,0.02,0.02,72811.18
