timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price,btc_oracle_ts
1776922500.553,0.553,0.5,0.51,0.49,0.5,0.01,0.01,77861.77,1776922499000
1776922500.931,0.931,0.49,0.51,0.49,0.51,0.02,0.02,77861.77,1776922499000
1776922501.358,1.358,0.49,0.5,0.5,0.51,0.01,0.01,77861.77,1776922500000
1776922502.008,2.008,0.49,0.5,0.5,0.51,0.01,0.01,77861.77,1776922500000
1776922502.397,2.397,0.48,0.5,0.5,0.51,0.02,0.01,77861.77,1776922500000
1776922502.99,2.99,0.48,0.49,0.5,0.52,0.01,0.02,77861.72,1776922501000
1776922503.422,3.422,0.48,0.49,0.51,0.52,0.01,0.01,77861.15,1776922502000
1776922504.069,4.069,0.48,0.49,0.51,0.52,0.01,0.01,77861.15,1776922502000
1776922504.423,4.423,0.48,0.49,0.51,0.52,0.01,0.01,77860.42,1776922503000
1776922504.791,4.791,0.48,0.49,0.51,0.52,0.01,0.01,77860.42,1776922503000
1776922505.188,5.188,0.48,0.49,0.51,0.52,0.01,0.01,77860.42,1776922503000
1776922505.604,5.604,0.48,0.5,0.51,0.52,0.02,0.01,77860.35,1776922504000
1776922505.942,5.942,0.54,0.55,0.44,0.46,0.01,0.02,77860.35,1776922504000
1776922506.31,6.31,0.57,0.58,0.42,0.43,0.01,0.01,77860.35,1776922504000
1776922506.666,6.666,0.58,0.59,0.41,0.42,0.01,0.01,77860.17,1776922505000
1776922507.183,7.183,0.58,0.59,0.41,0.42,0.01,0.01,77860.17,1776922505000
1776922507.871,7.871,0.58,0.59,0.41,0.42,0.01,0.01,77862.34,1776922506000
1776922508.311,8.311,0.58,0.59,0.41,0.42,0.01,0.01,77862.34,1776922506000
1776922508.694,8.694,0.57,0.59,0.41,0.43,0.02,0.02,77872.3,1776922507000
1776922509.133,9.133,0.56,0.57,0.43,0.44,0.01,0.01,77872.3,1776922507000
1776922509.467,9.467,0.56,0.57,0.43,0.44,0.01,0.01,77872.51,1776922508000
1776922509.811,9.811,0.55,0.56,0.44,0.45,0.01,0.01,77872.51,1776922508000
1776922510.157,10.157,0.54,0.56,0.44,0.45,0.02,0.01,77872.51,1776922508000
1776922510.552,10.552,0.54,0.55,0.45,0.46,0.01,0.01,77872.31,1776922509000
1776922511.093,11.093,0.54,0.55,0.45,0.46,0.01,0.01,77872.31,1776922509000
1776922511.427,11.427,0.53,0.55,0.45,0.46,0.02,0.01,77870.55,1776922510000
1776922511.791,11.791,0.53,0.54,0.45,0.47,0.01,0.02,77870.55,1776922510000
1776922512.13,12.13,0.53,0.54,0.46,0.47,0.01,0.01,77870.55,1776922510000
1776922512.472,12.472,0.53,0.54,0.46,0.47,0.01,0.01,77870.55,1776922510000
1776922512.815,12.815,0.52,0.53,0.47,0.48,0.01,0.01,77870.55,1776922510000
1776922513.184,13.184,0.52,0.53,0.47,0.48,0.01,0.01,77870.55,1776922510000
1776922513.619,13.619,0.5,0.51,0.47,0.5,0.01,0.03,77869.87,1776922512000
1776922514.026,14.026,0.5,0.51,0.49,0.5,0.01,0.01,77869.87,1776922512000
1776922514.383,14.383,0.5,0.51,0.49,0.5,0.01,0.01,77869.87,1776922512000
1776922514.912,14.912,0.5,0.51,0.49,0.5,0.01,0.01,77868.97,1776922513000
1776922515.63,15.63,0.52,0.53,0.47,0.48,0.01,0.01,77868.97,1776922514000
1776922516.01,16.01,0.52,0.53,0.47,0.48,0.01,0.01,77868.97,1776922514000
1776922516.691,16.691,0.52,0.53,0.47,0.48,0.01,0.01,77868.26,1776922515000
1776922517.312,17.312,0.52,0.53,0.47,0.48,0.01,0.01,77867.26,1776922516000
1776922517.659,17.659,0.51,0.52,0.47,0.49,0.01,0.02,77867.26,1776922516000
1776922518.041,18.041,0.51,0.52,0.48,0.49,0.01,0.01,77866.93,1776922517000
1776922518.458,18.458,0.53,0.54,0.46,0.47,0.01,0.01,77866.93,1776922517000
1776922519.011,19.011,0.53,0.54,0.46,0.47,0.01,0.01,77867.02,1776922518000
1776922519.62,19.62,0.53,0.54,0.46,0.47,0.01,0.01,77867.02,1776922518000
1776922520.107,20.107,0.53,0.54,0.46,0.47,0.01,0.01,77867.02,1776922518000
1776922520.457,20.457,0.53,0.54,0.46,0.47,0.01,0.01,77867.61,1776922519000
1776922520.831,20.831,0.53,0.54,0.46,0.47,0.01,0.01,77867.61,1776922519000
1776922521.27,21.27,0.52,0.53,0.47,0.48,0.01,0.01,77867.61,1776922519000
1776922521.806,21.806,0.49,0.5,0.49,0.51,0.01,0.02,77867.37,1776922520000
1776922522.178,22.178,0.49,0.5,0.5,0.51,0.01,0.01,77867.37,1776922520000
1776922522.544,22.544,0.49,0.5,0.5,0.51,0.01,0.01,77866.44,1776922521000
1776922522.952,22.952,0.49,0.5,0.5,0.51,0.01,0.01,77866.44,1776922522000
1776922523.285,23.285,0.49,0.5,0.5,0.51,0.01,0.01,77866.44,1776922522000
1776922524.056,24.056,0.49,0.5,0.5,0.51,0.01,0.01,77866.44,1776922522000
1776922524.46,24.46,0.47,0.5,0.5,0.53,0.03,0.03,77863.95,1776922523000
1776922524.879,24.879,0.45,0.46,0.54,0.55,0.01,0.01,77863.95,1776922523000
1776922525.526,25.526,0.45,0.46,0.54,0.55,0.01,0.01,77863.56,1776922524000
1776922526.03,26.03,0.45,0.46,0.54,0.55,0.01,0.01,77863.56,1776922524000
1776922526.446,26.446,0.45,0.46,0.54,0.55,0.01,0.01,77858.59,1776922525000
1776922526.807,26.807,0.44,0.45,0.55,0.56,0.01,0.01,77858.59,1776922525000
1776922527.145,27.145,0.44,0.46,0.54,0.56,0.02,0.02,77852.83,1776922526000
1776922527.487,27.487,0.43,0.46,0.54,0.57,0.03,0.03,77852.83,1776922526000
1776922527.957,27.957,0.44,0.45,0.55,0.56,0.01,0.01,77852.83,1776922526000
1776922528.368,28.368,0.42,0.45,0.55,0.58,0.03,0.03,77850.79,1776922527000
1776922528.974,28.974,0.42,0.45,0.55,0.58,0.03,0.03,77848.82,1776922528000
1776922529.321,29.321,0.4,0.42,0.58,0.6,0.02,0.02,77848.82,1776922528000
1776922529.849,29.849,0.38,0.39,0.61,0.63,0.01,0.02,77848.82,1776922528000
1776922530.195,30.195,0.33,0.36,0.64,0.67,0.03,0.03,77843.68,1776922529000
1776922530.692,30.692,0.33,0.34,0.66,0.67,0.01,0.01,77843.68,1776922529000
1776922531.025,31.025,0.32,0.34,0.66,0.68,0.02,0.02,77843.68,1776922529000
1776922531.366,31.366,0.31,0.32,0.68,0.69,0.01,0.01,77828.46,1776922530000
1776922531.72,31.72,0.31,0.32,0.68,0.69,0.01,0.01,77828.46,1776922530000
1776922532.075,32.075,0.31,0.32,0.68,0.69,0.01,0.01,77828.46,1776922530000
1776922532.446,32.446,0.31,0.32,0.68,0.69,0.01,0.01,77825.14,1776922531000
1776922532.841,32.841,0.31,0.32,0.68,0.69,0.01,0.01,77825.14,1776922531000
1776922533.189,33.189,0.31,0.32,0.68,0.69,0.01,0.01,77823.3,1776922532000
1776922533.541,33.541,0.3,0.32,0.68,0.69,0.02,0.01,77823.3,1776922532000
1776922534.065,34.065,0.3,0.32,0.68,0.7,0.02,0.02,77823.3,1776922532000
1776922535.114,35.114,0.3,0.31,0.68,0.7,0.01,0.02,77820.91,1776922533000
1776922535.722,35.722,0.3,0.31,0.69,0.7,0.01,0.01,77820.93,1776922534000
1776922536.245,36.245,0.3,0.31,0.69,0.7,0.01,0.01,77820.93,1776922535000
1776922536.647,36.647,0.3,0.31,0.69,0.7,0.01,0.01,77820.93,1776922535000
1776922537.07,37.07,0.3,0.31,0.69,0.7,0.01,0.01,77819.17,1776922536000
1776922537.734,37.734,0.3,0.31,0.69,0.7,0.01,0.01,77819.17,1776922536000
1776922538.094,38.094,0.31,0.32,0.69,0.7,0.01,0.01,77819.17,1776922536000
1776922538.579,38.579,0.31,0.32,0.68,0.69,0.01,0.01,77820.01,1776922537000
1776922538.935,38.935,0.31,0.32,0.68,0.69,0.01,0.01,77820.01,1776922537000
1776922539.29,39.29,0.29,0.3,0.7,0.71,0.01,0.01,77820.01,1776922537000
1776922539.686,39.686,0.29,0.3,0.7,0.71,0.01,0.01,77820.2,1776922538000
1776922540.048,40.048,0.29,0.3,0.7,0.71,0.01,0.01,77820.2,1776922539000
1776922540.532,40.532,0.29,0.3,0.7,0.71,0.01,0.01,77820.2,1776922539000
1776922540.925,40.925,0.29,0.3,0.7,0.71,0.01,0.01,77820.2,1776922539000
1776922541.298,41.298,0.29,0.3,0.7,0.71,0.01,0.01,77819.17,1776922540000
1776922541.656,41.656,0.29,0.3,0.7,0.71,0.01,0.01,77819.17,1776922540000
1776922542.0,42.0,0.29,0.3,0.7,0.71,0.01,0.01,77819.17,1776922540000
1776922542.681,42.681,0.28,0.3,0.7,0.71,0.02,0.01,77815.6,1776922541000
1776922543.187,43.187,0.28,0.29,0.71,0.72,0.01,0.01,77815.6,1776922541000
1776922543.93,43.93,0.27,0.28,0.71,0.72,0.01,0.01,77816.77,1776922542000
1776922544.352,44.352,0.27,0.28,0.72,0.73,0.01,0.01,77815.51,1776922543000
1776922544.76,44.76,0.27,0.28,0.72,0.73,0.01,0.01,77815.51,1776922543000
1776922545.095,45.095,0.27,0.28,0.72,0.73,0.01,0.01,77814.96,1776922544000
1776922545.441,45.441,0.27,0.28,0.72,0.73,0.01,0.01,77814.96,1776922544000
1776922545.816,45.816,0.27,0.28,0.72,0.73,0.01,0.01,77814.96,1776922544000
1776922546.339,46.339,0.26,0.28,0.72,0.73,0.02,0.01,77815.17,1776922545000
1776922546.735,46.735,0.26,0.27,0.73,0.74,0.01,0.01,77815.17,1776922545000
1776922547.169,47.169,0.26,0.27,0.73,0.74,0.01,0.01,77815.84,1776922546000
1776922547.615,47.615,0.26,0.27,0.73,0.74,0.01,0.01,77815.84,1776922546000
1776922548.153,48.153,0.26,0.27,0.73,0.74,0.01,0.01,77815.84,1776922546000
1776922548.553,48.553,0.26,0.27,0.73,0.74,0.01,0.01,77815.84,1776922547000
1776922548.9,48.9,0.26,0.27,0.73,0.74,0.01,0.01,77815.84,1776922547000
1776922549.256,49.256,0.26,0.27,0.73,0.74,0.01,0.01,77815.84,1776922547000
1776922549.759,49.759,0.25,0.27,0.73,0.74,0.02,0.01,77816.12,1776922548000
1776922550.178,50.178,0.25,0.26,0.74,0.75,0.01,0.01,77816.12,1776922549000
1776922550.564,50.564,0.25,0.26,0.74,0.75,0.01,0.01,77816.12,1776922549000
1776922550.973,50.973,0.25,0.26,0.74,0.75,0.01,0.01,77816.12,1776922549000
1776922551.403,51.403,0.25,0.26,0.74,0.75,0.01,0.01,77815.72,1776922550000
1776922551.779,51.779,0.25,0.26,0.74,0.75,0.01,0.01,77815.72,1776922550000
1776922552.114,52.114,0.25,0.26,0.74,0.75,0.01,0.01,77814.99,1776922551000
1776922552.542,52.542,0.21,0.22,0.78,0.79,0.01,0.01,77814.99,1776922551000
1776922552.893,52.893,0.26,0.29,0.72,0.79,0.03,0.07,77814.99,1776922551000
1776922553.433,53.433,0.29,0.3,0.7,0.71,0.01,0.01,77815,1776922552000
1776922553.928,53.928,0.29,0.3,0.7,0.71,0.01,0.01,77815,1776922552000
1776922554.53,54.53,0.29,0.32,0.68,0.71,0.03,0.03,77816.18,1776922553000
1776922555.13,55.13,0.29,0.32,0.68,0.71,0.03,0.03,77816.47,1776922554000
1776922555.504,55.504,0.31,0.32,0.68,0.69,0.01,0.01,77816.47,1776922554000
1776922555.886,55.886,0.31,0.32,0.68,0.69,0.01,0.01,77816.47,1776922554000
1776922556.53,56.53,0.31,0.32,0.68,0.69,0.01,0.01,77819.1,1776922555000
1776922556.873,56.873,0.33,0.34,0.68,0.69,0.01,0.01,77819.1,1776922555000
1776922557.414,57.414,0.33,0.34,0.66,0.67,0.01,0.01,77819.1,1776922555000
1776922557.778,57.778,0.33,0.34,0.66,0.67,0.01,0.01,77819.1,1776922555000
1776922558.117,58.117,0.34,0.36,0.66,0.67,0.02,0.01,77824.86,1776922556000
1776922558.458,58.458,0.35,0.36,0.64,0.65,0.01,0.01,77824.86,1776922556000
1776922558.811,58.811,0.35,0.36,0.64,0.65,0.01,0.01,77830.42,1776922557000
1776922559.203,59.203,0.35,0.36,0.64,0.65,0.01,0.01,77830.42,1776922557000
1776922559.857,59.857,0.36,0.37,0.62,0.65,0.01,0.03,77834.31,1776922558000
1776922560.233,60.233,0.36,0.37,0.63,0.64,0.01,0.01,77834.31,1776922558000
1776922560.599,60.599,0.36,0.37,0.63,0.64,0.01,0.01,77836.84,1776922559000
1776922560.963,60.963,0.36,0.37,0.63,0.64,0.01,0.01,77836.84,1776922559000
1776922561.344,61.344,0.36,0.37,0.63,0.64,0.01,0.01,77838.57,1776922560000
1776922561.759,61.759,0.36,0.4,0.63,0.64,0.04,0.01,77838.57,1776922560000
1776922562.142,62.142,0.4,0.41,0.59,0.6,0.01,0.01,77838.57,1776922560000
1776922562.54,62.54,0.4,0.41,0.59,0.6,0.01,0.01,77838.57,1776922561000
1776922562.888,62.888,0.4,0.41,0.59,0.6,0.01,0.01,77838.57,1776922561000
1776922563.252,63.252,0.4,0.41,0.59,0.6,0.01,0.01,77838.57,1776922562000
1776922563.585,63.585,0.4,0.41,0.59,0.6,0.01,0.01,77838.57,1776922562000
1776922563.954,63.954,0.4,0.41,0.59,0.6,0.01,0.01,77838.57,1776922562000
1776922564.311,64.311,0.4,0.41,0.59,0.6,0.01,0.01,77838.57,1776922563000
1776922564.706,64.706,0.4,0.41,0.59,0.6,0.01,0.01,77838.57,1776922563000
1776922565.184,65.184,0.39,0.4,0.59,0.6,0.01,0.01,77838.57,1776922563000
1776922565.547,65.547,0.39,0.4,0.6,0.61,0.01,0.01,77838.57,1776922564000
1776922565.895,65.895,0.39,0.4,0.6,0.61,0.01,0.01,77838.57,1776922564000
1776922566.405,66.405,0.38,0.39,0.61,0.62,0.01,0.01,77838.57,1776922564000
1776922566.873,66.873,0.38,0.39,0.61,0.62,0.01,0.01,77838.69,1776922565000
1776922567.304,67.304,0.37,0.39,0.61,0.62,0.02,0.01,77838.68,1776922566000
1776922567.701,67.701,0.36,0.37,0.63,0.64,0.01,0.01,77838.68,1776922566000
1776922568.047,68.047,0.35,0.36,0.63,0.65,0.01,0.02,77838.68,1776922566000
1776922568.463,68.463,0.35,0.36,0.64,0.65,0.01,0.01,77838.68,1776922567000
1776922568.953,68.953,0.35,0.36,0.64,0.65,0.01,0.01,77838.68,1776922567000
1776922569.348,69.348,0.35,0.36,0.64,0.65,0.01,0.01,77838.54,1776922568000
1776922569.83,69.83,0.35,0.36,0.64,0.65,0.01,0.01,77838.54,1776922568000
1776922570.163,70.163,0.35,0.36,0.64,0.65,0.01,0.01,77838.54,1776922568000
1776922570.556,70.556,0.35,0.36,0.64,0.65,0.01,0.01,77838.54,1776922568000
1776922570.904,70.904,0.35,0.36,0.64,0.65,0.01,0.01,77836.36,1776922569000
1776922571.238,71.238,0.35,0.36,0.64,0.65,0.01,0.01,77836.36,1776922569000
1776922571.576,71.576,0.35,0.36,0.64,0.65,0.01,0.01,77835.98,1776922570000
1776922571.945,71.945,0.35,0.36,0.64,0.65,0.01,0.01,77835.98,1776922570000
1776922572.313,72.313,0.36,0.37,0.63,0.64,0.01,0.01,77835.98,1776922570000
1776922572.667,72.667,0.36,0.37,0.63,0.64,0.01,0.01,77837.23,1776922571000
1776922573.057,73.057,0.36,0.37,0.63,0.64,0.01,0.01,77837.23,1776922571000
1776922573.4,73.4,0.36,0.37,0.63,0.64,0.01,0.01,77837.55,1776922572000
1776922573.872,73.872,0.36,0.37,0.63,0.64,0.01,0.01,77837.55,1776922572000
1776922574.77,74.77,0.34,0.35,0.63,0.64,0.01,0.01,77837.55,1776922573000
1776922575.134,75.134,0.34,0.35,0.65,0.66,0.01,0.01,77836.81,1776922574000
1776922576.085,76.085,0.34,0.36,0.64,0.66,0.02,0.02,77836.31,1776922575000
1776922577.196,77.196,0.34,0.36,0.64,0.66,0.02,0.02,77835.9,1776922576000
1776922577.642,77.642,0.32,0.35,0.64,0.66,0.03,0.02,77835.9,1776922576000
1776922578.016,78.016,0.26,0.28,0.72,0.74,0.02,0.02,77835.9,1776922576000
1776922578.357,78.357,0.27,0.28,0.71,0.73,0.01,0.02,77825.28,1776922577000
1776922578.892,78.892,0.27,0.28,0.72,0.73,0.01,0.01,77825.28,1776922577000
1776922579.243,79.243,0.27,0.28,0.72,0.73,0.01,0.01,77823.11,1776922578000
1776922579.717,79.717,0.27,0.28,0.72,0.73,0.01,0.01,77823.11,1776922578000
1776922580.1,80.1,0.27,0.28,0.72,0.73,0.01,0.01,77823.11,1776922578000
1776922580.679,80.679,0.27,0.28,0.72,0.73,0.01,0.01,77822.37,1776922579000
1776922581.119,81.119,0.27,0.29,0.71,0.73,0.02,0.02,77822.37,1776922579000
1776922581.511,81.511,0.29,0.3,0.7,0.72,0.01,0.02,77821.91,1776922580000
1776922582.025,82.025,0.31,0.32,0.68,0.71,0.01,0.03,77821.91,1776922580000
1776922582.44,82.44,0.31,0.32,0.68,0.69,0.01,0.01,77822.24,1776922581000
1776922582.986,82.986,0.31,0.32,0.68,0.69,0.01,0.01,77822.24,1776922581000
1776922583.372,83.372,0.32,0.34,0.66,0.7,0.02,0.04,77823.42,1776922582000
1776922583.71,83.71,0.33,0.34,0.66,0.67,0.01,0.01,77823.42,1776922582000
1776922584.136,84.136,0.33,0.34,0.66,0.67,0.01,0.01,77825.29,1776922583000
1776922584.499,84.499,0.33,0.34,0.66,0.67,0.01,0.01,77825.29,1776922583000
1776922584.985,84.985,0.33,0.34,0.66,0.67,0.01,0.01,77825.29,1776922583000
1776922585.504,85.504,0.35,0.36,0.64,0.65,0.01,0.01,77827.23,1776922584000
1776922586.135,86.135,0.35,0.37,0.64,0.65,0.02,0.01,77827.23,1776922584000
1776922586.469,86.469,0.39,0.4,0.6,0.61,0.01,0.01,77829.43,1776922585000
1776922586.842,86.842,0.41,0.42,0.58,0.6,0.01,0.02,77829.43,1776922585000
1776922587.314,87.314,0.41,0.42,0.58,0.59,0.01,0.01,77829.43,1776922585000
1776922587.721,87.721,0.39,0.41,0.59,0.61,0.02,0.02,77834.39,1776922586000
1776922588.31,88.31,0.36,0.37,0.63,0.64,0.01,0.01,77834.53,1776922587000
1776922588.779,88.779,0.36,0.37,0.63,0.64,0.01,0.01,77834.53,1776922587000
1776922589.23,89.23,0.36,0.37,0.63,0.64,0.01,0.01,77838.99,1776922588000
1776922589.806,89.806,0.36,0.37,0.63,0.64,0.01,0.01,77838.99,1776922588000
1776922590.149,90.149,0.33,0.34,0.66,0.67,0.01,0.01,77838.99,1776922588000
1776922590.483,90.483,0.28,0.3,0.7,0.72,0.02,0.02,77839.01,1776922589000
1776922590.849,90.849,0.27,0.28,0.72,0.73,0.01,0.01,77839.01,1776922589000
1776922591.198,91.198,0.27,0.28,0.72,0.73,0.01,0.01,77839.01,1776922589000
1776922592.433,92.433,0.27,0.28,0.72,0.73,0.01,0.01,77835.85,1776922590000
1776922592.852,92.852,0.26,0.28,0.72,0.74,0.02,0.02,77827.91,1776922591000
1776922593.471,93.471,0.26,0.27,0.73,0.74,0.01,0.01,77827.91,1776922592000
1776922593.825,93.825,0.26,0.27,0.73,0.74,0.01,0.01,77827.91,1776922592000
1776922594.567,94.567,0.26,0.27,0.73,0.74,0.01,0.01,77824.23,1776922593000
1776922595.01,95.01,0.26,0.27,0.73,0.74,0.01,0.01,77824.23,1776922593000
1776922595.364,95.364,0.26,0.27,0.73,0.74,0.01,0.01,77823.79,1776922594000
1776922595.82,95.82,0.27,0.28,0.72,0.73,0.01,0.01,77823.79,1776922594000
1776922596.221,96.221,0.27,0.28,0.72,0.73,0.01,0.01,77823.73,1776922595000
1776922596.762,96.762,0.27,0.28,0.72,0.73,0.01,0.01,77823.73,1776922595000
1776922597.148,97.148,0.27,0.28,0.72,0.73,0.01,0.01,77823.73,1776922595000
1776922597.862,97.862,0.27,0.28,0.72,0.73,0.01,0.01,77823.73,1776922596000
1776922598.443,98.443,0.27,0.28,0.72,0.73,0.01,0.01,77823.73,1776922596000
1776922598.919,98.919,0.27,0.28,0.72,0.73,0.01,0.01,77823.22,1776922597000
1776922599.741,99.741,0.27,0.28,0.72,0.73,0.01,0.01,77821.65,1776922598000
1776922600.158,100.158,0.27,0.28,0.72,0.73,0.01,0.01,77821.65,1776922599000
1776922601.304,101.304,0.22,0.28,0.72,0.73,0.06,0.01,77821.65,1776922599000
1776922601.641,101.641,0.21,0.23,0.77,0.79,0.02,0.02,77819.89,1776922600000
1776922602.206,102.206,0.22,0.25,0.75,0.79,0.03,0.04,77819.89,1776922600000
1776922602.54,102.54,0.22,0.24,0.77,0.78,0.02,0.01,77811.61,1776922601000
1776922602.888,102.888,0.22,0.23,0.77,0.78,0.01,0.01,77811.61,1776922601000
1776922603.376,103.376,0.22,0.23,0.77,0.78,0.01,0.01,77809.25,1776922602000
1776922603.864,103.864,0.22,0.23,0.77,0.78,0.01,0.01,77809.25,1776922602000
1776922604.222,104.222,0.23,0.24,0.76,0.77,0.01,0.01,77809.25,1776922602000
1776922604.761,104.761,0.23,0.24,0.76,0.77,0.01,0.01,77811.17,1776922603000
1776922605.113,105.113,0.21,0.22,0.78,0.79,0.01,0.01,77811.27,1776922604000
1776922605.597,105.597,0.21,0.22,0.78,0.79,0.01,0.01,77811.27,1776922604000
1776922606.003,106.003,0.21,0.22,0.78,0.79,0.01,0.01,77811.27,1776922604000
1776922606.351,106.351,0.24,0.25,0.76,0.79,0.01,0.03,77811.25,1776922605000
1776922606.718,106.718,0.25,0.27,0.73,0.74,0.02,0.01,77811.25,1776922605000
1776922607.054,107.054,0.26,0.27,0.73,0.75,0.01,0.02,77811.25,1776922605000
1776922607.53,107.53,0.26,0.27,0.73,0.74,0.01,0.01,77806.01,1776922606000
1776922607.895,107.895,0.26,0.27,0.73,0.74,0.01,0.01,77805.56,1776922607000
1776922608.398,108.398,0.27,0.29,0.72,0.73,0.02,0.01,77805.56,1776922607000
1776922608.892,108.892,0.28,0.29,0.71,0.72,0.01,0.01,77805.56,1776922607000
1776922609.671,109.671,0.28,0.29,0.71,0.72,0.01,0.01,77810.63,1776922608000
1776922610.265,110.265,0.28,0.29,0.71,0.72,0.01,0.01,77810.63,1776922608000
1776922610.675,110.675,0.28,0.29,0.71,0.72,0.01,0.01,77817.08,1776922609000
1776922611.01,111.01,0.28,0.29,0.71,0.72,0.01,0.01,77821.16,1776922610000
1776922611.53,111.53,0.28,0.29,0.71,0.72,0.01,0.01,77821.16,1776922610000
1776922611.972,111.972,0.28,0.3,0.71,0.72,0.02,0.01,77821.16,1776922610000
1776922612.481,112.481,0.28,0.29,0.71,0.72,0.01,0.01,77820.43,1776922611000
1776922612.9,112.9,0.29,0.3,0.7,0.71,0.01,0.01,77820.43,1776922611000
1776922613.304,113.304,0.29,0.3,0.7,0.71,0.01,0.01,77820.43,1776922611000
1776922613.821,113.821,0.29,0.3,0.7,0.71,0.01,0.01,77821.37,1776922612000
1776922614.163,114.163,0.29,0.3,0.7,0.71,0.01,0.01,77821.37,1776922613000
