timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price,btc_oracle_ts
1776607800.501,0.501,0.55,0.56,0.44,0.45,0.01,0.01,75728.15,1776607799000
1776607801.19,1.19,0.55,0.57,0.44,0.45,0.02,0.01,75728.15,1776607799000
1776607801.831,1.831,0.56,0.57,0.43,0.44,0.01,0.01,75728.13,1776607800000
1776607802.298,2.298,0.54,0.55,0.45,0.46,0.01,0.01,75728.13,1776607800000
1776607802.829,2.829,0.56,0.57,0.43,0.44,0.01,0.01,75728.85,1776607801000
1776607803.173,3.173,0.56,0.57,0.43,0.44,0.01,0.01,75728.85,1776607801000
1776607803.511,3.511,0.54,0.56,0.43,0.45,0.02,0.02,75732.07,1776607802000
1776607803.847,3.847,0.54,0.55,0.45,0.46,0.01,0.01,75732.07,1776607802000
1776607804.191,4.191,0.54,0.55,0.45,0.46,0.01,0.01,75730.98,1776607803000
1776607804.743,4.743,0.54,0.55,0.45,0.46,0.01,0.01,75730.98,1776607803000
1776607805.156,5.156,0.54,0.55,0.45,0.46,0.01,0.01,75729.63,1776607804000
1776607805.635,5.635,0.54,0.55,0.45,0.46,0.01,0.01,75729.63,1776607804000
1776607805.969,5.969,0.54,0.55,0.45,0.46,0.01,0.01,75729.63,1776607804000
1776607806.347,6.347,0.54,0.55,0.45,0.46,0.01,0.01,75729.63,1776607804000
1776607806.819,6.819,0.54,0.55,0.45,0.46,0.01,0.01,75727.96,1776607805000
1776607807.239,7.239,0.52,0.53,0.47,0.48,0.01,0.01,75727.96,1776607805000
1776607807.756,7.756,0.52,0.53,0.47,0.48,0.01,0.01,75727.71,1776607806000
1776607808.14,8.14,0.51,0.52,0.48,0.49,0.01,0.01,75727.39,1776607807000
1776607808.503,8.503,0.51,0.52,0.48,0.49,0.01,0.01,75727.39,1776607807000
1776607808.871,8.871,0.51,0.52,0.48,0.49,0.01,0.01,75727.39,1776607807000
1776607809.356,9.356,0.51,0.52,0.48,0.49,0.01,0.01,75725.32,1776607808000
1776607809.975,9.975,0.51,0.52,0.48,0.49,0.01,0.01,75725.32,1776607808000
1776607810.417,10.417,0.51,0.52,0.48,0.49,0.01,0.01,75722.78,1776607809000
1776607810.857,10.857,0.51,0.52,0.48,0.49,0.01,0.01,75722.78,1776607809000
1776607811.217,11.217,0.51,0.52,0.48,0.49,0.01,0.01,75722.78,1776607809000
1776607811.677,11.677,0.51,0.52,0.48,0.49,0.01,0.01,75722.78,1776607810000
1776607812.093,12.093,0.51,0.52,0.48,0.49,0.01,0.01,75722.78,1776607810000
1776607812.474,12.474,0.51,0.52,0.48,0.49,0.01,0.01,75722.54,1776607811000
1776607812.809,12.809,0.51,0.52,0.48,0.49,0.01,0.01,75722.54,1776607811000
1776607813.264,13.264,0.51,0.52,0.48,0.49,0.01,0.01,75722.54,1776607812000
1776607813.653,13.653,0.51,0.52,0.48,0.49,0.01,0.01,75722.54,1776607812000
1776607814.013,14.013,0.51,0.52,0.48,0.49,0.01,0.01,75722.54,1776607812000
1776607814.622,14.622,0.51,0.52,0.48,0.49,0.01,0.01,75722.42,1776607813000
1776607814.973,14.973,0.51,0.52,0.48,0.49,0.01,0.01,75722.42,1776607813000
1776607815.307,15.307,0.49,0.5,0.48,0.51,0.01,0.03,75722.42,1776607814000
1776607815.661,15.661,0.49,0.5,0.5,0.51,0.01,0.01,75722.42,1776607814000
1776607816.006,16.006,0.49,0.5,0.5,0.51,0.01,0.01,75722.42,1776607814000
1776607816.599,16.599,0.49,0.5,0.5,0.51,0.01,0.01,75722.55,1776607815000
1776607817.009,17.009,0.49,0.5,0.5,0.51,0.01,0.01,75722.55,1776607815000
1776607817.411,17.411,0.49,0.5,0.5,0.51,0.01,0.01,75722.03,1776607816000
1776607818.147,18.147,0.49,0.5,0.5,0.51,0.01,0.01,75722.03,1776607816000
1776607819.283,19.283,0.49,0.5,0.5,0.51,0.01,0.01,75724.43,1776607818000
1776607819.67,19.67,0.49,0.51,0.5,0.51,0.02,0.01,75724.43,1776607818000
1776607820.024,20.024,0.52,0.55,0.45,0.48,0.03,0.03,75724.43,1776607818000
1776607820.361,20.361,0.51,0.53,0.47,0.49,0.02,0.02,75724.43,1776607818000
1776607820.697,20.697,0.54,0.55,0.45,0.46,0.01,0.01,75734.69,1776607819000
1776607821.044,21.044,0.57,0.58,0.42,0.44,0.01,0.02,75736.59,1776607820000
1776607821.436,21.436,0.57,0.58,0.42,0.43,0.01,0.01,75736.59,1776607820000
1776607821.773,21.773,0.57,0.58,0.42,0.43,0.01,0.01,75736.59,1776607820000
1776607822.114,22.114,0.57,0.58,0.42,0.43,0.01,0.01,75737.91,1776607821000
1776607822.46,22.46,0.57,0.58,0.42,0.43,0.01,0.01,75737.91,1776607821000
1776607822.795,22.795,0.57,0.58,0.42,0.43,0.01,0.01,75737.91,1776607821000
1776607823.197,23.197,0.57,0.58,0.42,0.43,0.01,0.01,75737.9,1776607822000
1776607823.704,23.704,0.57,0.58,0.42,0.43,0.01,0.01,75737.9,1776607822000
1776607824.046,24.046,0.6,0.64,0.36,0.4,0.04,0.04,75738,1776607823000
1776607824.417,24.417,0.6,0.63,0.39,0.4,0.03,0.01,75738,1776607823000
1776607825.088,25.088,0.64,0.66,0.34,0.36,0.02,0.02,75738,1776607824000
1776607825.768,25.768,0.65,0.66,0.33,0.35,0.01,0.02,75738,1776607824000
1776607826.102,26.102,0.65,0.66,0.34,0.35,0.01,0.01,75746.68,1776607825000
1776607826.663,26.663,0.65,0.66,0.34,0.35,0.01,0.01,75746.68,1776607825000
1776607827.008,27.008,0.65,0.66,0.34,0.35,0.01,0.01,75753.48,1776607826000
1776607827.366,27.366,0.65,0.66,0.34,0.35,0.01,0.01,75753.48,1776607826000
1776607827.721,27.721,0.65,0.66,0.34,0.35,0.01,0.01,75753.48,1776607826000
1776607828.091,28.091,0.65,0.66,0.34,0.36,0.01,0.02,75762.42,1776607827000
1776607828.469,28.469,0.68,0.69,0.31,0.32,0.01,0.01,75762.42,1776607827000
1776607828.803,28.803,0.66,0.71,0.29,0.34,0.05,0.05,75762.42,1776607827000
1776607829.437,29.437,0.67,0.68,0.28,0.33,0.01,0.05,75762.42,1776607827000
1776607829.846,29.846,0.68,0.73,0.27,0.32,0.05,0.05,75761.73,1776607828000
1776607830.204,30.204,0.7,0.72,0.28,0.31,0.02,0.03,75767.04,1776607829000
1776607830.601,30.601,0.71,0.73,0.27,0.29,0.02,0.02,75767.04,1776607829000
1776607830.942,30.942,0.72,0.73,0.27,0.28,0.01,0.01,75767.04,1776607829000
1776607831.276,31.276,0.74,0.75,0.24,0.28,0.01,0.04,75767.65,1776607830000
1776607831.625,31.625,0.74,0.75,0.25,0.26,0.01,0.01,75767.65,1776607830000
1776607831.96,31.96,0.74,0.75,0.25,0.26,0.01,0.01,75767.65,1776607830000
1776607832.294,32.294,0.74,0.75,0.25,0.26,0.01,0.01,75771.17,1776607831000
1776607832.638,32.638,0.74,0.75,0.25,0.26,0.01,0.01,75771.17,1776607831000
1776607832.979,32.979,0.74,0.75,0.25,0.26,0.01,0.01,75772.04,1776607832000
1776607833.983,33.983,0.72,0.73,0.27,0.28,0.01,0.01,75772.82,1776607833000
1776607834.893,34.893,0.72,0.73,0.27,0.28,0.01,0.01,75772.82,1776607833000
1776607835.251,35.251,0.72,0.74,0.27,0.28,0.02,0.01,75772.29,1776607834000
