timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price,btc_oracle_ts
1776748800.527,0.527,0.48,0.49,0.5,0.51,0.01,0.01,75904.2,1776748799000
1776748800.907,0.907,0.48,0.49,0.51,0.52,0.01,0.01,75904.2,1776748799000
1776748801.321,1.321,0.49,0.5,0.5,0.51,0.01,0.01,75904.2,1776748800000
1776748801.7,1.7,0.49,0.5,0.5,0.51,0.01,0.01,75904.2,1776748800000
1776748802.211,2.211,0.49,0.5,0.5,0.51,0.01,0.01,75904.2,1776748800000
1776748802.775,2.775,0.49,0.5,0.5,0.51,0.01,0.01,75902.6,1776748801000
1776748803.296,3.296,0.49,0.5,0.5,0.51,0.01,0.01,75902.6,1776748801000
1776748803.68,3.68,0.48,0.49,0.51,0.52,0.01,0.01,75902.79,1776748802000
1776748804.182,4.182,0.48,0.49,0.51,0.52,0.01,0.01,75902.79,1776748803000
1776748804.535,4.535,0.48,0.49,0.5,0.52,0.01,0.02,75902.79,1776748803000
1776748805.133,5.133,0.48,0.49,0.51,0.52,0.01,0.01,75902.79,1776748803000
1776748805.486,5.486,0.49,0.5,0.49,0.52,0.01,0.03,75902.79,1776748803000
1776748805.886,5.886,0.49,0.5,0.5,0.51,0.01,0.01,75903.08,1776748804000
1776748806.362,6.362,0.49,0.5,0.5,0.51,0.01,0.01,75903.08,1776748804000
1776748806.75,6.75,0.48,0.49,0.51,0.52,0.01,0.01,75903.13,1776748805000
1776748807.163,7.163,0.5,0.51,0.49,0.51,0.01,0.02,75903.13,1776748805000
1776748807.722,7.722,0.5,0.51,0.49,0.5,0.01,0.01,75903.14,1776748806000
1776748808.075,8.075,0.53,0.54,0.46,0.47,0.01,0.01,75903.14,1776748806000
1776748808.48,8.48,0.53,0.54,0.46,0.47,0.01,0.01,75903.41,1776748807000
1776748808.858,8.858,0.53,0.54,0.46,0.47,0.01,0.01,75903.41,1776748807000
1776748809.24,9.24,0.53,0.54,0.46,0.47,0.01,0.01,75903.42,1776748808000
1776748809.618,9.618,0.51,0.54,0.46,0.47,0.03,0.01,75903.42,1776748808000
1776748810.145,10.145,0.52,0.53,0.47,0.48,0.01,0.01,75904.54,1776748809000
1776748810.762,10.762,0.52,0.53,0.47,0.48,0.01,0.01,75904.54,1776748809000
1776748811.173,11.173,0.52,0.54,0.46,0.48,0.02,0.02,75907.89,1776748810000
1776748811.605,11.605,0.52,0.53,0.46,0.48,0.01,0.02,75907.89,1776748810000
1776748811.999,11.999,0.52,0.55,0.45,0.48,0.03,0.03,75907.99,1776748811000
1776748812.363,12.363,0.54,0.55,0.45,0.46,0.01,0.01,75907.99,1776748811000
1776748812.768,12.768,0.55,0.56,0.44,0.45,0.01,0.01,75907.99,1776748811000
1776748813.194,13.194,0.55,0.56,0.44,0.45,0.01,0.01,75908.88,1776748812000
1776748813.548,13.548,0.56,0.57,0.43,0.44,0.01,0.01,75908.88,1776748812000
1776748813.991,13.991,0.56,0.57,0.43,0.44,0.01,0.01,75909.48,1776748813000
1776748814.37,14.37,0.56,0.57,0.43,0.44,0.01,0.01,75909.48,1776748813000
1776748814.733,14.733,0.63,0.65,0.36,0.37,0.02,0.01,75909.48,1776748813000
1776748815.16,15.16,0.64,0.65,0.35,0.36,0.01,0.01,75909.34,1776748814000
1776748815.584,15.584,0.64,0.65,0.35,0.36,0.01,0.01,75909.34,1776748814000
1776748815.98,15.98,0.64,0.65,0.35,0.36,0.01,0.01,75909.34,1776748814000
1776748816.351,16.351,0.64,0.65,0.35,0.36,0.01,0.01,75909.92,1776748815000
1776748816.774,16.774,0.64,0.65,0.35,0.36,0.01,0.01,75909.92,1776748815000
1776748817.113,17.113,0.64,0.65,0.35,0.36,0.01,0.01,75909.92,1776748815000
1776748817.466,17.466,0.64,0.65,0.35,0.37,0.01,0.02,75916.17,1776748816000
1776748817.89,17.89,0.64,0.65,0.35,0.36,0.01,0.01,75916.17,1776748816000
1776748818.236,18.236,0.64,0.65,0.35,0.36,0.01,0.01,75919.03,1776748817000
1776748818.732,18.732,0.64,0.65,0.35,0.36,0.01,0.01,75919.03,1776748817000
1776748819.086,19.086,0.64,0.65,0.35,0.37,0.01,0.02,75919.03,1776748817000
1776748819.44,19.44,0.63,0.64,0.36,0.37,0.01,0.01,75919.08,1776748818000
1776748819.783,19.783,0.64,0.66,0.34,0.36,0.02,0.02,75919.08,1776748818000
1776748820.149,20.149,0.65,0.66,0.34,0.35,0.01,0.01,75919.08,1776748818000
1776748820.555,20.555,0.64,0.65,0.34,0.36,0.01,0.02,75919.03,1776748819000
1776748820.903,20.903,0.63,0.64,0.36,0.37,0.01,0.01,75919.03,1776748819000
1776748821.241,21.241,0.63,0.64,0.36,0.37,0.01,0.01,75919.03,1776748819000
