timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775863800.607,0.607,0.51,0.52,0.48,0.49,0.01,0.01,72922.54
1775863800.987,0.987,0.5,0.52,0.48,0.49,0.02,0.01,72922.54
1775863801.357,1.357,0.5,0.51,0.48,0.5,0.01,0.02,72922.2
1775863801.775,1.775,0.49,0.52,0.49,0.5,0.03,0.01,72922.2
1775863802.299,2.299,0.5,0.51,0.49,0.5,0.01,0.01,72922.2
1775863802.657,2.657,0.5,0.51,0.49,0.5,0.01,0.01,72922.24
1775863803.115,3.115,0.51,0.52,0.48,0.5,0.01,0.02,72922.24
1775863803.594,3.594,0.51,0.52,0.48,0.49,0.01,0.01,72922.37
1775863804.03,4.03,0.51,0.52,0.48,0.49,0.01,0.01,72922.37
1775863804.505,4.505,0.51,0.52,0.48,0.49,0.01,0.01,72922.37
1775863804.87,4.87,0.51,0.52,0.48,0.49,0.01,0.01,72922.29
1775863805.391,5.391,0.51,0.52,0.48,0.49,0.01,0.01,72922.29
1775863805.727,5.727,0.5,0.51,0.49,0.5,0.01,0.01,72922.12
1775863806.141,6.141,0.5,0.51,0.49,0.5,0.01,0.01,72922.12
1775863806.529,6.529,0.49,0.5,0.5,0.51,0.01,0.01,72922.12
1775863806.967,6.967,0.49,0.5,0.5,0.51,0.01,0.01,72922.12
1775863807.327,7.327,0.49,0.5,0.5,0.51,0.01,0.01,72922.12
1775863807.943,7.943,0.49,0.5,0.5,0.51,0.01,0.01,72922.12
1775863808.382,8.382,0.49,0.5,0.5,0.51,0.01,0.01,72922.13
1775863808.781,8.781,0.49,0.5,0.5,0.51,0.01,0.01,72922.13
1775863809.187,9.187,0.47,0.5,0.5,0.53,0.03,0.03,72922.07
1775863809.527,9.527,0.46,0.47,0.53,0.54,0.01,0.01,72922.07
1775863809.876,9.876,0.37,0.45,0.55,0.67,0.08,0.12,72922.07
1775863810.26,10.26,0.4,0.44,0.56,0.65,0.04,0.09,72922.07
1775863810.661,10.661,0.34,0.38,0.61,0.63,0.04,0.02,72921.4
1775863810.994,10.994,0.34,0.35,0.64,0.66,0.01,0.02,72908.92
1775863811.394,11.394,0.32,0.33,0.67,0.68,0.01,0.01,72908.92
1775863811.736,11.736,0.32,0.33,0.67,0.69,0.01,0.02,72908.92
1775863812.07,12.07,0.3,0.32,0.68,0.7,0.02,0.02,72908.92
1775863812.453,12.453,0.3,0.31,0.69,0.7,0.01,0.01,72902.62
1775863812.9,12.9,0.3,0.31,0.69,0.7,0.01,0.01,72902.62
1775863813.315,13.315,0.29,0.3,0.69,0.71,0.01,0.02,72902.62
1775863813.688,13.688,0.28,0.29,0.71,0.72,0.01,0.01,72896.44
1775863814.032,14.032,0.28,0.29,0.71,0.72,0.01,0.01,72896.44
1775863814.457,14.457,0.27,0.28,0.72,0.73,0.01,0.01,72895.71
1775863814.797,14.797,0.27,0.28,0.72,0.73,0.01,0.01,72895.71
1775863815.149,15.149,0.27,0.28,0.72,0.73,0.01,0.01,72895.71
1775863815.527,15.527,0.27,0.28,0.72,0.73,0.01,0.01,72895.71
1775863816.007,16.007,0.26,0.27,0.72,0.73,0.01,0.01,72892.95
1775863816.4,16.4,0.26,0.27,0.73,0.74,0.01,0.01,72892.95
1775863816.763,16.763,0.25,0.26,0.73,0.75,0.01,0.02,72892.95
1775863817.132,17.132,0.25,0.26,0.74,0.75,0.01,0.01,72892.95
1775863817.469,17.469,0.25,0.26,0.74,0.75,0.01,0.01,72892.95
1775863817.865,17.865,0.25,0.26,0.74,0.75,0.01,0.01,72890.28
1775863818.25,18.25,0.24,0.25,0.75,0.76,0.01,0.01,72890.28
1775863818.753,18.753,0.24,0.25,0.75,0.76,0.01,0.01,72890.28
1775863819.275,19.275,0.25,0.26,0.74,0.76,0.01,0.02,72890.28
1775863819.637,19.637,0.25,0.26,0.74,0.75,0.01,0.01,72890.28
1775863820.043,20.043,0.25,0.26,0.74,0.75,0.01,0.01,72890.28
1775863820.494,20.494,0.25,0.26,0.74,0.75,0.01,0.01,72890.22
1775863821.117,21.117,0.25,0.26,0.74,0.75,0.01,0.01,72890.22
1775863821.46,21.46,0.25,0.26,0.74,0.75,0.01,0.01,72890.18
1775863822.138,22.138,0.25,0.26,0.74,0.75,0.01,0.01,72890.18
1775863822.504,22.504,0.25,0.26,0.74,0.75,0.01,0.01,72889.97
1775863822.995,22.995,0.25,0.26,0.74,0.75,0.01,0.01,72889.97
1775863823.439,23.439,0.25,0.27,0.73,0.74,0.02,0.01,72889.43
1775863824.281,24.281,0.26,0.27,0.73,0.74,0.01,0.01,72889.44
1775863824.751,24.751,0.26,0.27,0.73,0.74,0.01,0.01,72889.44
1775863825.107,25.107,0.26,0.28,0.73,0.74,0.02,0.01,72889.44
1775863825.464,25.464,0.26,0.27,0.73,0.74,0.01,0.01,72889.22
1775863825.952,25.952,0.26,0.27,0.73,0.74,0.01,0.01,72889.22
1775863827.137,27.137,0.26,0.27,0.73,0.74,0.01,0.01,72889.2
1775863827.651,27.651,0.27,0.28,0.73,0.74,0.01,0.01,72889.41
