timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775870100.562,0.562,0.5,0.51,0.49,0.5,0.01,0.01,72834.45
1775870100.922,0.922,0.51,0.52,0.48,0.49,0.01,0.01,72834.45
1775870101.621,1.621,0.48,0.5,0.48,0.52,0.02,0.04,72835.75
1775870101.958,1.958,0.48,0.5,0.5,0.53,0.02,0.03,72835.75
1775870102.317,2.317,0.46,0.47,0.51,0.52,0.01,0.01,72835.75
1775870102.842,2.842,0.45,0.46,0.54,0.55,0.01,0.01,72835.99
1775870103.203,3.203,0.45,0.46,0.54,0.55,0.01,0.01,72836.02
1775870103.569,3.569,0.45,0.46,0.54,0.55,0.01,0.01,72836.02
1775870104.026,4.026,0.45,0.46,0.54,0.55,0.01,0.01,72836.02
1775870104.378,4.378,0.46,0.47,0.53,0.54,0.01,0.01,72836.02
1775870104.777,4.777,0.46,0.47,0.53,0.54,0.01,0.01,72834.19
1775870105.473,5.473,0.46,0.47,0.53,0.54,0.01,0.01,72834.19
1775870106.142,6.142,0.46,0.47,0.53,0.54,0.01,0.01,72833.21
1775870107.104,7.104,0.46,0.47,0.53,0.54,0.01,0.01,72833.09
1775870107.597,7.597,0.46,0.47,0.53,0.54,0.01,0.01,72832.34
1775870108.063,8.063,0.46,0.47,0.53,0.54,0.01,0.01,72832.34
1775870108.413,8.413,0.46,0.47,0.53,0.54,0.01,0.01,72832.34
1775870109.351,9.351,0.45,0.47,0.53,0.54,0.02,0.01,72832.34
1775870110.088,10.088,0.45,0.46,0.53,0.55,0.01,0.02,72832
1775870110.526,10.526,0.43,0.44,0.56,0.57,0.01,0.01,72832
1775870111.01,11.01,0.43,0.44,0.56,0.57,0.01,0.01,72832
1775870111.487,11.487,0.43,0.44,0.56,0.57,0.01,0.01,72832.01
1775870112.178,12.178,0.43,0.44,0.56,0.57,0.01,0.01,72832.01
1775870112.726,12.726,0.43,0.44,0.56,0.57,0.01,0.01,72832.01
1775870113.642,13.642,0.43,0.44,0.56,0.57,0.01,0.01,72831.59
1775870114.049,14.049,0.43,0.44,0.56,0.57,0.01,0.01,72829.91
1775870114.42,14.42,0.43,0.44,0.56,0.57,0.01,0.01,72829.91
1775870114.794,14.794,0.43,0.44,0.56,0.57,0.01,0.01,72829.91
1775870115.466,15.466,0.43,0.44,0.56,0.57,0.01,0.01,72829.91
1775870115.84,15.84,0.43,0.44,0.56,0.57,0.01,0.01,72829.91
1775870117.473,17.473,0.43,0.44,0.56,0.57,0.01,0.01,72829.74
1775870117.827,17.827,0.25,0.29,0.7,0.75,0.04,0.05,72829.74
1775870118.207,18.207,0.27,0.28,0.72,0.75,0.01,0.03,72830.8
1775870118.544,18.544,0.27,0.28,0.72,0.73,0.01,0.01,72830.8
1775870119.071,19.071,0.27,0.29,0.72,0.73,0.02,0.01,72830.8
1775870119.478,19.478,0.26,0.27,0.73,0.74,0.01,0.01,72815.27
1775870119.848,19.848,0.26,0.27,0.73,0.74,0.01,0.01,72815.27
1775870120.228,20.228,0.26,0.27,0.73,0.74,0.01,0.01,72815.27
1775870120.581,20.581,0.26,0.27,0.73,0.74,0.01,0.01,72811.77
1775870120.916,20.916,0.25,0.26,0.74,0.75,0.01,0.01,72811.77
1775870121.287,21.287,0.25,0.26,0.74,0.75,0.01,0.01,72811.01
1775870121.94,21.94,0.25,0.26,0.74,0.75,0.01,0.01,72811.01
1775870122.434,22.434,0.25,0.26,0.74,0.75,0.01,0.01,72810.97
1775870122.799,22.799,0.22,0.24,0.76,0.78,0.02,0.02,72810.97
1775870123.602,23.602,0.2,0.21,0.79,0.8,0.01,0.01,72810.39
