timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price,btc_oracle_ts
1776081300.564,0.564,0.47,0.48,0.52,0.53,0.01,0.01,70960.61,1776081299000
1776081301.232,1.232,0.47,0.48,0.52,0.53,0.01,0.01,70960.61,1776081299000
1776081301.62,1.62,0.47,0.48,0.52,0.53,0.01,0.01,70959.39,1776081300000
1776081301.963,1.963,0.47,0.48,0.52,0.53,0.01,0.01,70959.39,1776081300000
1776081303.222,3.222,0.47,0.48,0.52,0.53,0.01,0.01,70959.41,1776081301000
1776081303.601,3.601,0.46,0.48,0.52,0.53,0.02,0.01,70958.31,1776081302000
1776081303.975,3.975,0.46,0.47,0.53,0.54,0.01,0.01,70958.31,1776081302000
1776081304.406,4.406,0.45,0.46,0.54,0.55,0.01,0.01,70958.32,1776081303000
1776081304.777,4.777,0.45,0.46,0.54,0.55,0.01,0.01,70958.32,1776081303000
1776081305.182,5.182,0.45,0.46,0.54,0.55,0.01,0.01,70958.26,1776081304000
1776081305.558,5.558,0.44,0.45,0.55,0.56,0.01,0.01,70958.26,1776081304000
1776081305.926,5.926,0.44,0.45,0.55,0.56,0.01,0.01,70958.26,1776081304000
1776081306.449,6.449,0.44,0.45,0.55,0.56,0.01,0.01,70958.16,1776081305000
1776081306.962,6.962,0.44,0.45,0.55,0.56,0.01,0.01,70958.16,1776081305000
1776081307.469,7.469,0.44,0.45,0.54,0.56,0.01,0.02,70956.67,1776081306000
1776081307.815,7.815,0.44,0.45,0.55,0.56,0.01,0.01,70956.67,1776081306000
1776081308.37,8.37,0.44,0.45,0.55,0.56,0.01,0.01,70956.67,1776081306000
1776081308.855,8.855,0.43,0.45,0.55,0.56,0.02,0.01,70956.4,1776081307000
1776081309.219,9.219,0.43,0.44,0.56,0.57,0.01,0.01,70956.38,1776081308000
1776081309.756,9.756,0.43,0.44,0.56,0.57,0.01,0.01,70956.38,1776081308000
1776081310.2,10.2,0.43,0.44,0.56,0.57,0.01,0.01,70956.38,1776081308000
1776081310.626,10.626,0.43,0.44,0.56,0.57,0.01,0.01,70956.35,1776081309000
1776081310.972,10.972,0.42,0.44,0.56,0.57,0.02,0.01,70956.35,1776081309000
1776081311.401,11.401,0.41,0.42,0.56,0.58,0.01,0.02,70956.35,1776081309000
1776081311.74,11.74,0.4,0.41,0.59,0.6,0.01,0.01,70956.85,1776081310000
1776081312.093,12.093,0.38,0.39,0.61,0.62,0.01,0.01,70956.6,1776081311000
1776081312.469,12.469,0.37,0.38,0.62,0.63,0.01,0.01,70956.6,1776081311000
1776081312.942,12.942,0.37,0.38,0.62,0.63,0.01,0.01,70956.6,1776081311000
1776081313.338,13.338,0.37,0.38,0.62,0.63,0.01,0.01,70955.83,1776081312000
1776081313.693,13.693,0.37,0.38,0.62,0.63,0.01,0.01,70955.83,1776081312000
1776081314.03,14.03,0.36,0.37,0.63,0.64,0.01,0.01,70955.83,1776081312000
1776081314.426,14.426,0.36,0.37,0.63,0.64,0.01,0.01,70955.83,1776081312000
1776081314.846,14.846,0.36,0.37,0.63,0.64,0.01,0.01,70950.58,1776081313000
1776081315.201,15.201,0.36,0.37,0.63,0.64,0.01,0.01,70950.58,1776081313000
1776081315.589,15.589,0.36,0.37,0.63,0.64,0.01,0.01,70951.06,1776081314000
1776081316.178,16.178,0.36,0.37,0.63,0.64,0.01,0.01,70951.06,1776081314000
1776081316.625,16.625,0.36,0.37,0.63,0.64,0.01,0.01,70950.52,1776081315000
1776081317.228,17.228,0.36,0.37,0.63,0.64,0.01,0.01,70950.52,1776081315000
1776081317.563,17.563,0.36,0.37,0.63,0.64,0.01,0.01,70949.22,1776081316000
1776081318.026,18.026,0.36,0.37,0.63,0.64,0.01,0.01,70949.22,1776081316000
1776081318.378,18.378,0.36,0.37,0.63,0.64,0.01,0.01,70949.68,1776081317000
1776081318.884,18.884,0.37,0.38,0.63,0.64,0.01,0.01,70949.68,1776081317000
1776081319.463,19.463,0.37,0.38,0.62,0.63,0.01,0.01,70948.78,1776081318000
1776081319.87,19.87,0.38,0.39,0.61,0.63,0.01,0.02,70948.78,1776081318000
1776081320.208,20.208,0.38,0.39,0.61,0.62,0.01,0.01,70948.73,1776081319000
1776081320.73,20.73,0.39,0.4,0.59,0.62,0.01,0.03,70948.73,1776081319000
1776081321.1,21.1,0.39,0.4,0.6,0.61,0.01,0.01,70948.65,1776081320000
1776081321.497,21.497,0.39,0.4,0.6,0.61,0.01,0.01,70948.65,1776081320000
1776081321.888,21.888,0.39,0.4,0.6,0.61,0.01,0.01,70948.65,1776081320000
1776081322.272,22.272,0.4,0.41,0.59,0.6,0.01,0.01,70949.81,1776081321000
1776081322.941,22.941,0.4,0.41,0.59,0.6,0.01,0.01,70949.81,1776081321000
1776081323.468,23.468,0.4,0.41,0.59,0.6,0.01,0.01,70949.75,1776081322000
1776081323.958,23.958,0.4,0.41,0.59,0.6,0.01,0.01,70949.75,1776081322000
1776081324.437,24.437,0.4,0.41,0.59,0.6,0.01,0.01,70950.16,1776081323000
1776081324.776,24.776,0.4,0.42,0.59,0.6,0.02,0.01,70950.16,1776081323000
