timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775879700.581,0.581,0.52,0.53,0.47,0.48,0.01,0.01,72946.59
1775879700.957,0.957,0.52,0.53,0.47,0.48,0.01,0.01,72946.59
1775879701.34,1.34,0.53,0.54,0.46,0.47,0.01,0.01,72946.6
1775879701.777,1.777,0.53,0.54,0.46,0.47,0.01,0.01,72946.6
1775879702.11,2.11,0.52,0.54,0.46,0.48,0.02,0.02,72946.59
1775879702.612,2.612,0.52,0.53,0.47,0.48,0.01,0.01,72946.59
1775879702.992,2.992,0.52,0.53,0.47,0.48,0.01,0.01,72946.59
1775879703.359,3.359,0.52,0.53,0.47,0.48,0.01,0.01,72946.54
1775879703.879,3.879,0.52,0.53,0.47,0.48,0.01,0.01,72946.54
1775879704.242,4.242,0.51,0.53,0.47,0.48,0.02,0.01,72946.54
1775879704.974,4.974,0.52,0.53,0.47,0.48,0.01,0.01,72946.54
1775879705.691,5.691,0.52,0.53,0.47,0.48,0.01,0.01,72946.61
1775879706.185,6.185,0.52,0.53,0.47,0.48,0.01,0.01,72946.61
1775879706.523,6.523,0.5,0.51,0.49,0.5,0.01,0.01,72946.61
1775879706.993,6.993,0.49,0.5,0.5,0.51,0.01,0.01,72946.76
1775879707.412,7.412,0.49,0.5,0.5,0.51,0.01,0.01,72946.76
1775879707.79,7.79,0.49,0.5,0.5,0.51,0.01,0.01,72946.76
1775879708.173,8.173,0.49,0.5,0.5,0.51,0.01,0.01,72945.1
1775879708.51,8.51,0.49,0.5,0.5,0.51,0.01,0.01,72945.1
1775879708.873,8.873,0.49,0.5,0.5,0.51,0.01,0.01,72945.1
1775879709.447,9.447,0.49,0.5,0.5,0.51,0.01,0.01,72945.1
1775879710.145,10.145,0.49,0.5,0.5,0.51,0.01,0.01,72939.54
1775879710.478,10.478,0.48,0.49,0.51,0.52,0.01,0.01,72939.47
1775879711.202,11.202,0.45,0.49,0.51,0.52,0.04,0.01,72939.47
1775879711.552,11.552,0.46,0.47,0.53,0.54,0.01,0.01,72939.4
