timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price,btc_oracle_ts
1776639901.018,1.018,0.51,0.52,0.48,0.49,0.01,0.01,73950.86,1776639900000
1776639901.634,1.634,0.51,0.55,0.45,0.49,0.04,0.04,73950.86,1776639900000
1776639902.05,2.05,0.52,0.54,0.44,0.49,0.02,0.05,73950.86,1776639900000
1776639902.454,2.454,0.53,0.58,0.42,0.48,0.05,0.06,73945.37,1776639901000
1776639902.812,2.812,0.53,0.55,0.46,0.47,0.02,0.01,73945.37,1776639901000
1776639903.16,3.16,0.53,0.54,0.46,0.47,0.01,0.01,73946.53,1776639902000
1776639903.681,3.681,0.53,0.54,0.46,0.47,0.01,0.01,73946.53,1776639902000
1776639904.02,4.02,0.53,0.57,0.43,0.47,0.04,0.04,73946.53,1776639902000
1776639904.381,4.381,0.57,0.58,0.42,0.43,0.01,0.01,73946.53,1776639902000
1776639904.718,4.718,0.6,0.62,0.38,0.4,0.02,0.02,73952.03,1776639903000
1776639905.184,5.184,0.6,0.61,0.39,0.4,0.01,0.01,73952.03,1776639903000
1776639905.673,5.673,0.6,0.61,0.39,0.4,0.01,0.01,73957.35,1776639904000
1776639906.123,6.123,0.6,0.61,0.39,0.4,0.01,0.01,73957.35,1776639904000
1776639906.491,6.491,0.6,0.63,0.37,0.4,0.03,0.03,73957.35,1776639904000
1776639906.859,6.859,0.6,0.61,0.39,0.4,0.01,0.01,73967.14,1776639905000
1776639907.395,7.395,0.6,0.61,0.39,0.4,0.01,0.01,73971.62,1776639906000
1776639908.281,8.281,0.6,0.61,0.39,0.4,0.01,0.01,73971.62,1776639906000
1776639908.668,8.668,0.6,0.61,0.39,0.4,0.01,0.01,73972.64,1776639907000
1776639909.021,9.021,0.6,0.61,0.39,0.4,0.01,0.01,73972.64,1776639907000
1776639909.62,9.62,0.6,0.61,0.39,0.4,0.01,0.01,73972.64,1776639907000
1776639909.979,9.979,0.6,0.61,0.39,0.4,0.01,0.01,73967.87,1776639908000
1776639910.36,10.36,0.59,0.61,0.39,0.4,0.02,0.01,73967.87,1776639909000
1776639910.708,10.708,0.58,0.59,0.41,0.42,0.01,0.01,73967.87,1776639909000
1776639911.204,11.204,0.58,0.59,0.41,0.42,0.01,0.01,73967.87,1776639909000
1776639911.563,11.563,0.58,0.59,0.39,0.42,0.01,0.03,73967.87,1776639909000
1776639911.996,11.996,0.58,0.59,0.41,0.42,0.01,0.01,73967.24,1776639910000
1776639912.329,12.329,0.58,0.6,0.41,0.42,0.02,0.01,73967.24,1776639910000
1776639912.673,12.673,0.61,0.62,0.38,0.39,0.01,0.01,73967.36,1776639911000
1776639913.04,13.04,0.61,0.62,0.38,0.39,0.01,0.01,73967.36,1776639911000
1776639913.609,13.609,0.61,0.62,0.38,0.39,0.01,0.01,73969.32,1776639912000
1776639914.175,14.175,0.61,0.62,0.38,0.39,0.01,0.01,73969.32,1776639912000
1776639914.977,14.977,0.61,0.62,0.38,0.39,0.01,0.01,73972.13,1776639913000
1776639915.428,15.428,0.61,0.62,0.38,0.39,0.01,0.01,73975.55,1776639914000
1776639916.079,16.079,0.6,0.61,0.38,0.4,0.01,0.02,73975.55,1776639914000
1776639917.038,17.038,0.6,0.61,0.39,0.4,0.01,0.01,73971.39,1776639915000
1776639917.698,17.698,0.6,0.61,0.39,0.4,0.01,0.01,73971.59,1776639916000
1776639918.112,18.112,0.6,0.61,0.39,0.4,0.01,0.01,73971.59,1776639916000
1776639918.483,18.483,0.59,0.61,0.39,0.41,0.02,0.02,73972.07,1776639917000
1776639918.828,18.828,0.6,0.61,0.39,0.4,0.01,0.01,73972.07,1776639917000
1776639919.246,19.246,0.6,0.61,0.39,0.4,0.01,0.01,73971.22,1776639918000
1776639919.638,19.638,0.6,0.61,0.39,0.4,0.01,0.01,73971.22,1776639918000
1776639920.176,20.176,0.59,0.6,0.4,0.41,0.01,0.01,73971.22,1776639918000
1776639920.729,20.729,0.59,0.6,0.4,0.41,0.01,0.01,73969.34,1776639919000
1776639921.255,21.255,0.59,0.6,0.4,0.41,0.01,0.01,73968.79,1776639920000
1776639922.135,22.135,0.59,0.6,0.4,0.41,0.01,0.01,73968.36,1776639921000
1776639922.938,22.938,0.59,0.6,0.4,0.41,0.01,0.01,73968.36,1776639921000
1776639923.385,23.385,0.59,0.6,0.4,0.41,0.01,0.01,73968.5,1776639922000
1776639924.197,24.197,0.59,0.6,0.4,0.41,0.01,0.01,73968.5,1776639922000
