timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775840400.507,0.507,0.43,0.44,0.56,0.57,0.01,0.01,73006.08
1775840400.855,0.855,0.43,0.44,0.56,0.57,0.01,0.01,73006.08
1775840401.199,1.199,0.43,0.44,0.56,0.57,0.01,0.01,73006.27
1775840401.568,1.568,0.43,0.44,0.56,0.57,0.01,0.01,73006.27
1775840401.915,1.915,0.45,0.46,0.54,0.57,0.01,0.03,73009.47
1775840402.27,2.27,0.45,0.46,0.54,0.55,0.01,0.01,73009.47
1775840402.651,2.651,0.45,0.46,0.54,0.55,0.01,0.01,73009.47
1775840403.228,3.228,0.45,0.46,0.54,0.55,0.01,0.01,73011.68
1775840403.664,3.664,0.44,0.46,0.54,0.56,0.02,0.02,73011.68
1775840404.015,4.015,0.44,0.45,0.55,0.57,0.01,0.02,73011.68
1775840404.496,4.496,0.44,0.45,0.55,0.56,0.01,0.01,73013.03
1775840404.894,4.894,0.44,0.45,0.55,0.56,0.01,0.01,73013.03
1775840405.263,5.263,0.43,0.44,0.55,0.57,0.01,0.02,73011.0
1775840405.649,5.649,0.42,0.43,0.56,0.57,0.01,0.01,73011.0
1775840406.019,6.019,0.42,0.43,0.57,0.58,0.01,0.01,73011.0
1775840406.36,6.36,0.42,0.43,0.57,0.58,0.01,0.01,73003.96
1775840406.721,6.721,0.42,0.43,0.57,0.58,0.01,0.01,73003.96
1775840407.056,7.056,0.42,0.43,0.57,0.58,0.01,0.01,73000.16
1775840407.437,7.437,0.42,0.43,0.57,0.58,0.01,0.01,73000.16
1775840407.817,7.817,0.42,0.43,0.57,0.58,0.01,0.01,73000.16
1775840408.233,8.233,0.44,0.45,0.55,0.57,0.01,0.02,72998.4
1775840408.583,8.583,0.44,0.45,0.55,0.56,0.01,0.01,72998.4
1775840408.939,8.939,0.44,0.45,0.55,0.56,0.01,0.01,72998.4
1775840409.311,9.311,0.44,0.45,0.55,0.56,0.01,0.01,72997.81
1775840409.645,9.645,0.44,0.45,0.55,0.56,0.01,0.01,72997.81
1775840410.497,10.497,0.43,0.44,0.55,0.58,0.01,0.03,72997.81
1775840410.833,10.833,0.41,0.42,0.58,0.6,0.01,0.02,72997.81
1775840411.251,11.251,0.4,0.41,0.59,0.6,0.01,0.01,72998.22
1775840411.588,11.588,0.4,0.41,0.59,0.6,0.01,0.01,72998.22
1775840411.935,11.935,0.4,0.41,0.59,0.6,0.01,0.01,72998.22
