timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775836500.571,0.571,0.5,0.51,0.49,0.5,0.01,0.01,72526.59
1775836500.908,0.908,0.51,0.52,0.48,0.49,0.01,0.01,72526.59
1775836501.247,1.247,0.51,0.52,0.48,0.49,0.01,0.01,72526.59
1775836501.737,1.737,0.51,0.52,0.48,0.49,0.01,0.01,72520.46
1775836502.081,2.081,0.52,0.54,0.46,0.48,0.02,0.02,72520.46
1775836502.432,2.432,0.53,0.54,0.46,0.47,0.01,0.01,72520.54
1775836502.875,2.875,0.53,0.54,0.46,0.47,0.01,0.01,72520.54
1775836503.213,3.213,0.53,0.54,0.46,0.47,0.01,0.01,72520.54
1775836503.587,3.587,0.53,0.54,0.46,0.47,0.01,0.01,72526.56
1775836504.02,4.02,0.54,0.55,0.44,0.47,0.01,0.03,72526.56
1775836504.386,4.386,0.55,0.56,0.44,0.45,0.01,0.01,72529.01
1775836504.752,4.752,0.58,0.59,0.41,0.44,0.01,0.03,72529.01
1775836505.086,5.086,0.57,0.58,0.41,0.43,0.01,0.02,72529.01
1775836505.459,5.459,0.57,0.58,0.42,0.43,0.01,0.01,72529.01
1775836505.796,5.796,0.57,0.58,0.42,0.43,0.01,0.01,72533.44
1775836506.165,6.165,0.55,0.58,0.42,0.45,0.03,0.03,72538.1
1775836506.519,6.519,0.54,0.56,0.44,0.45,0.02,0.01,72538.1
1775836506.911,6.911,0.53,0.54,0.46,0.47,0.01,0.01,72538.1
1775836507.246,7.246,0.52,0.54,0.45,0.48,0.02,0.03,72538.1
1775836507.6,7.6,0.52,0.53,0.47,0.48,0.01,0.01,72540.92
1775836507.999,7.999,0.5,0.51,0.49,0.5,0.01,0.01,72540.92
1775836508.339,8.339,0.5,0.52,0.48,0.5,0.02,0.02,72536.75
1775836508.691,8.691,0.51,0.52,0.48,0.5,0.01,0.02,72536.75
1775836509.028,9.028,0.51,0.52,0.48,0.49,0.01,0.01,72536.75
1775836509.389,9.389,0.51,0.52,0.48,0.49,0.01,0.01,72536.75
1775836509.773,9.773,0.51,0.52,0.48,0.49,0.01,0.01,72536.75
1775836510.242,10.242,0.52,0.53,0.47,0.48,0.01,0.01,72517.98
1775836510.616,10.616,0.52,0.53,0.47,0.48,0.01,0.01,72518.83
1775836511.043,11.043,0.52,0.53,0.47,0.48,0.01,0.01,72518.83
1775836511.397,11.397,0.52,0.53,0.47,0.48,0.01,0.01,72521.08
1775836511.775,11.775,0.52,0.53,0.47,0.48,0.01,0.01,72521.08
1775836512.224,12.224,0.52,0.53,0.47,0.48,0.01,0.01,72521.08
1775836512.736,12.736,0.52,0.53,0.47,0.48,0.01,0.01,72521.45
1775836513.501,13.501,0.52,0.53,0.47,0.48,0.01,0.01,72520.08
1775836513.85,13.85,0.49,0.53,0.47,0.49,0.04,0.02,72520.08
1775836514.674,14.674,0.5,0.51,0.49,0.5,0.01,0.01,72520.08
1775836515.01,15.01,0.45,0.48,0.52,0.55,0.03,0.03,72519.26
1775836515.361,15.361,0.43,0.46,0.54,0.57,0.03,0.03,72518.64
1775836515.706,15.706,0.45,0.48,0.52,0.55,0.03,0.03,72518.64
1775836516.075,16.075,0.4,0.41,0.59,0.6,0.01,0.01,72518.64
1775836516.412,16.412,0.4,0.41,0.59,0.6,0.01,0.01,72518.64
1775836516.792,16.792,0.4,0.41,0.59,0.6,0.01,0.01,72500.67
1775836517.175,17.175,0.41,0.42,0.58,0.6,0.01,0.02,72500.67
1775836517.517,17.517,0.41,0.42,0.58,0.59,0.01,0.01,72497.67
1775836517.96,17.96,0.41,0.42,0.58,0.59,0.01,0.01,72497.67
1775836518.295,18.295,0.41,0.42,0.58,0.59,0.01,0.01,72496.03
1775836518.658,18.658,0.41,0.42,0.58,0.59,0.01,0.01,72496.03
1775836519.026,19.026,0.41,0.42,0.58,0.59,0.01,0.01,72496.03
1775836519.386,19.386,0.41,0.42,0.58,0.59,0.01,0.01,72496.03
1775836519.816,19.816,0.41,0.42,0.58,0.59,0.01,0.01,72494.81
1775836520.178,20.178,0.41,0.42,0.58,0.59,0.01,0.01,72494.81
1775836520.528,20.528,0.41,0.43,0.57,0.59,0.02,0.02,72495.69
1775836520.863,20.863,0.44,0.45,0.54,0.56,0.01,0.02,72495.69
