timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775842500.518,0.518,0.47,0.48,0.51,0.53,0.01,0.02,72917.94
1775842500.97,0.97,0.47,0.49,0.52,0.53,0.02,0.01,72917.94
1775842501.487,1.487,0.48,0.49,0.51,0.53,0.01,0.02,72917.22
1775842501.832,1.832,0.48,0.49,0.51,0.53,0.01,0.02,72917.22
1775842502.726,2.726,0.47,0.48,0.51,0.52,0.01,0.01,72917.22
1775842503.117,3.117,0.47,0.48,0.52,0.53,0.01,0.01,72917.21
1775842503.519,3.519,0.48,0.49,0.51,0.53,0.01,0.02,72917.21
1775842504.03,4.03,0.47,0.48,0.51,0.52,0.01,0.01,72917.21
1775842504.742,4.742,0.47,0.48,0.52,0.53,0.01,0.01,72916.87
1775842505.26,5.26,0.47,0.48,0.52,0.53,0.01,0.01,72916.87
1775842505.746,5.746,0.47,0.48,0.52,0.53,0.01,0.01,72917.03
1775842506.367,6.367,0.47,0.48,0.52,0.53,0.01,0.01,72917.03
1775842506.945,6.945,0.47,0.48,0.52,0.53,0.01,0.01,72917.15
1775842508.309,8.309,0.47,0.48,0.52,0.53,0.01,0.01,72917.03
1775842508.745,8.745,0.47,0.48,0.52,0.53,0.01,0.01,72916.98
1775842509.196,9.196,0.47,0.48,0.52,0.53,0.01,0.01,72916.98
1775842509.529,9.529,0.47,0.48,0.52,0.53,0.01,0.01,72916.98
1775842509.941,9.941,0.47,0.48,0.52,0.53,0.01,0.01,72916.98
1775842510.299,10.299,0.47,0.48,0.52,0.53,0.01,0.01,72917.9
1775842510.651,10.651,0.47,0.48,0.52,0.53,0.01,0.01,72917.9
1775842511.256,11.256,0.47,0.48,0.52,0.53,0.01,0.01,72917.78
1775842511.598,11.598,0.47,0.48,0.52,0.53,0.01,0.01,72917.78
1775842511.972,11.972,0.46,0.48,0.52,0.53,0.02,0.01,72917.78
1775842512.497,12.497,0.45,0.46,0.54,0.55,0.01,0.01,72917.34
1775842512.834,12.834,0.45,0.46,0.54,0.55,0.01,0.01,72917.34
1775842513.186,13.186,0.45,0.46,0.54,0.55,0.01,0.01,72917.34
1775842513.56,13.56,0.45,0.46,0.54,0.55,0.01,0.01,72916.29
1775842514.238,14.238,0.43,0.44,0.55,0.56,0.01,0.01,72916.29
1775842514.695,14.695,0.43,0.44,0.56,0.57,0.01,0.01,72915.0
1775842515.066,15.066,0.43,0.44,0.56,0.57,0.01,0.01,72915.0
1775842515.443,15.443,0.43,0.44,0.56,0.57,0.01,0.01,72911.89
1775842515.854,15.854,0.43,0.44,0.56,0.57,0.01,0.01,72911.89
1775842516.2,16.2,0.43,0.44,0.56,0.57,0.01,0.01,72909.9
1775842516.547,16.547,0.43,0.44,0.56,0.57,0.01,0.01,72909.9
1775842517.029,17.029,0.44,0.45,0.55,0.56,0.01,0.01,72909.71
1775842517.383,17.383,0.45,0.46,0.54,0.55,0.01,0.01,72909.71
1775842517.797,17.797,0.45,0.46,0.54,0.55,0.01,0.01,72909.71
1775842518.141,18.141,0.45,0.46,0.54,0.55,0.01,0.01,72909.86
1775842518.644,18.644,0.45,0.46,0.54,0.55,0.01,0.01,72909.86
1775842518.997,18.997,0.44,0.46,0.54,0.55,0.02,0.01,72911.47
1775842519.424,19.424,0.42,0.45,0.54,0.56,0.03,0.02,72911.47
1775842519.814,19.814,0.38,0.41,0.59,0.62,0.03,0.03,72911.47
1775842520.212,20.212,0.38,0.39,0.61,0.62,0.01,0.01,72911.69
1775842520.575,20.575,0.37,0.39,0.61,0.62,0.02,0.01,72911.69
1775842520.909,20.909,0.36,0.38,0.62,0.64,0.02,0.02,72911.69
1775842521.251,21.251,0.33,0.34,0.66,0.67,0.01,0.01,72910.66
1775842521.693,21.693,0.31,0.32,0.67,0.69,0.01,0.02,72910.66
1775842522.04,22.04,0.32,0.34,0.66,0.68,0.02,0.02,72910.66
1775842522.384,22.384,0.33,0.34,0.66,0.67,0.01,0.01,72910.66
1775842522.802,22.802,0.33,0.34,0.66,0.67,0.01,0.01,72898.1
1775842523.256,23.256,0.33,0.34,0.66,0.67,0.01,0.01,72898.1
1775842523.661,23.661,0.33,0.34,0.66,0.67,0.01,0.01,72890.4
1775842524.007,24.007,0.33,0.34,0.66,0.67,0.01,0.01,72890.65
1775842524.362,24.362,0.33,0.34,0.66,0.67,0.01,0.01,72890.65
1775842524.737,24.737,0.33,0.34,0.66,0.67,0.01,0.01,72890.65
1775842525.093,25.093,0.33,0.34,0.66,0.67,0.01,0.01,72893.7
1775842525.428,25.428,0.33,0.34,0.66,0.67,0.01,0.01,72893.7
1775842525.832,25.832,0.33,0.34,0.66,0.67,0.01,0.01,72893.7
1775842526.17,26.17,0.34,0.35,0.66,0.67,0.01,0.01,72893.95
1775842526.773,26.773,0.34,0.35,0.65,0.66,0.01,0.01,72893.95
1775842527.337,27.337,0.34,0.35,0.65,0.66,0.01,0.01,72893.93
1775842527.676,27.676,0.34,0.35,0.65,0.66,0.01,0.01,72893.93
1775842528.017,28.017,0.34,0.35,0.65,0.66,0.01,0.01,72893.93
1775842528.352,28.352,0.34,0.35,0.65,0.66,0.01,0.01,72893.93
1775842528.731,28.731,0.34,0.35,0.65,0.66,0.01,0.01,72894.06
1775842529.067,29.067,0.34,0.35,0.65,0.66,0.01,0.01,72894.06
1775842529.428,29.428,0.33,0.34,0.66,0.67,0.01,0.01,72894.06
1775842529.883,29.883,0.33,0.34,0.66,0.67,0.01,0.01,72894.06
1775842530.402,30.402,0.33,0.34,0.66,0.67,0.01,0.01,72893.62
1775842530.804,30.804,0.33,0.34,0.66,0.67,0.01,0.01,72893.62
1775842531.239,31.239,0.33,0.34,0.66,0.67,0.01,0.01,72893.04
1775842531.624,31.624,0.33,0.34,0.66,0.67,0.01,0.01,72893.04
1775842532.041,32.041,0.33,0.34,0.66,0.67,0.01,0.01,72893.04
1775842532.552,32.552,0.33,0.34,0.66,0.67,0.01,0.01,72892.22
1775842532.886,32.886,0.32,0.34,0.66,0.67,0.02,0.01,72892.22
1775842533.32,33.32,0.28,0.29,0.71,0.72,0.01,0.01,72891.72
1775842533.675,33.675,0.27,0.29,0.71,0.72,0.02,0.01,72891.72
1775842534.192,34.192,0.27,0.28,0.72,0.73,0.01,0.01,72891.72
1775842534.605,34.605,0.27,0.28,0.72,0.73,0.01,0.01,72891.44
1775842534.989,34.989,0.28,0.29,0.71,0.73,0.01,0.02,72891.44
1775842535.322,35.322,0.28,0.29,0.71,0.72,0.01,0.01,72891.44
1775842535.725,35.725,0.29,0.3,0.7,0.71,0.01,0.01,72886.23
1775842536.079,36.079,0.29,0.3,0.7,0.71,0.01,0.01,72886.23
1775842536.427,36.427,0.29,0.3,0.7,0.71,0.01,0.01,72886.23
1775842536.955,36.955,0.29,0.3,0.7,0.71,0.01,0.01,72886.23
1775842537.401,37.401,0.29,0.3,0.7,0.71,0.01,0.01,72887.8
1775842537.869,37.869,0.29,0.3,0.7,0.71,0.01,0.01,72887.8
1775842538.225,38.225,0.29,0.3,0.7,0.71,0.01,0.01,72889.91
1775842538.594,38.594,0.29,0.3,0.7,0.71,0.01,0.01,72889.91
1775842538.988,38.988,0.29,0.3,0.7,0.71,0.01,0.01,72888.38
1775842539.504,39.504,0.29,0.3,0.7,0.71,0.01,0.01,72888.38
1775842540.428,40.428,0.3,0.32,0.7,0.71,0.02,0.01,72887.62
1775842540.882,40.882,0.31,0.32,0.68,0.7,0.01,0.02,72887.48
1775842541.233,41.233,0.33,0.34,0.66,0.69,0.01,0.03,72887.48
1775842541.59,41.59,0.33,0.34,0.66,0.67,0.01,0.01,72888.15
1775842542.115,42.115,0.33,0.34,0.66,0.67,0.01,0.01,72888.15
1775842542.509,42.509,0.33,0.34,0.66,0.67,0.01,0.01,72888.15
1775842542.88,42.88,0.33,0.34,0.66,0.67,0.01,0.01,72888.96
1775842543.385,43.385,0.33,0.34,0.66,0.67,0.01,0.01,72889.48
1775842543.73,43.73,0.33,0.34,0.66,0.67,0.01,0.01,72889.48
1775842544.184,44.184,0.33,0.34,0.66,0.67,0.01,0.01,72889.9
1775842544.654,44.654,0.31,0.32,0.68,0.69,0.01,0.01,72889.9
1775842545.25,45.25,0.31,0.32,0.68,0.69,0.01,0.01,72889.9
1775842545.601,45.601,0.31,0.32,0.68,0.69,0.01,0.01,72889.68
1775842546.184,46.184,0.31,0.32,0.68,0.69,0.01,0.01,72889.68
1775842546.755,46.755,0.27,0.28,0.7,0.73,0.01,0.03,72889.4
1775842547.28,47.28,0.27,0.28,0.72,0.73,0.01,0.01,72889.4
1775842547.698,47.698,0.27,0.28,0.72,0.73,0.01,0.01,72889.4
1775842548.166,48.166,0.27,0.28,0.72,0.73,0.01,0.01,72887.61
1775842548.53,48.53,0.27,0.28,0.72,0.73,0.01,0.01,72887.61
1775842549.24,49.24,0.28,0.29,0.71,0.73,0.01,0.02,72886.92
1775842549.719,49.719,0.28,0.29,0.71,0.72,0.01,0.01,72885.71
1775842550.302,50.302,0.28,0.29,0.71,0.72,0.01,0.01,72885.71
1775842550.731,50.731,0.28,0.29,0.71,0.72,0.01,0.01,72885.92
1775842551.249,51.249,0.28,0.29,0.71,0.72,0.01,0.01,72885.92
1775842551.674,51.674,0.27,0.28,0.71,0.73,0.01,0.02,72885.92
1775842552.007,52.007,0.26,0.28,0.72,0.73,0.02,0.01,72885.92
1775842552.634,52.634,0.26,0.27,0.73,0.74,0.01,0.01,72886.3
1775842553.05,53.05,0.26,0.27,0.73,0.74,0.01,0.01,72886.3
1775842553.401,53.401,0.26,0.27,0.73,0.74,0.01,0.01,72886.3
1775842554.194,54.194,0.26,0.27,0.73,0.74,0.01,0.01,72885.91
1775842554.533,54.533,0.29,0.3,0.71,0.72,0.01,0.01,72885.91
1775842554.957,54.957,0.29,0.3,0.7,0.71,0.01,0.01,72885.91
1775842555.386,55.386,0.31,0.32,0.68,0.69,0.01,0.01,72885.91
1775842555.782,55.782,0.31,0.32,0.68,0.69,0.01,0.01,72885.91
1775842556.173,56.173,0.32,0.33,0.67,0.68,0.01,0.01,72885.97
1775842556.617,56.617,0.32,0.33,0.67,0.68,0.01,0.01,72885.97
1775842557.261,57.261,0.35,0.36,0.63,0.67,0.01,0.04,72887.14
