timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775865900.513,0.513,0.54,0.64,0.36,0.46,0.1,0.1,72869.2
1775865900.866,0.866,0.65,0.66,0.34,0.35,0.01,0.01,72869.2
1775865901.214,1.214,0.65,0.66,0.34,0.35,0.01,0.01,72869.2
1775865901.56,1.56,0.65,0.66,0.34,0.35,0.01,0.01,72867.2
1775865901.908,1.908,0.65,0.66,0.34,0.35,0.01,0.01,72867.2
1775865902.277,2.277,0.65,0.66,0.34,0.35,0.01,0.01,72867.58
1775865902.656,2.656,0.65,0.66,0.34,0.35,0.01,0.01,72867.58
1775865902.998,2.998,0.65,0.66,0.34,0.35,0.01,0.01,72867.58
1775865903.336,3.336,0.65,0.66,0.34,0.35,0.01,0.01,72867.49
1775865903.691,3.691,0.65,0.66,0.34,0.35,0.01,0.01,72867.49
1775865904.032,4.032,0.65,0.66,0.34,0.35,0.01,0.01,72867.49
1775865904.422,4.422,0.55,0.59,0.4,0.43,0.04,0.03,72867.49
1775865904.786,4.786,0.52,0.53,0.47,0.48,0.01,0.01,72867.47
1775865905.121,5.121,0.52,0.53,0.47,0.48,0.01,0.01,72867.47
1775865905.456,5.456,0.52,0.53,0.47,0.48,0.01,0.01,72867.06
1775865905.847,5.847,0.51,0.52,0.48,0.49,0.01,0.01,72867.06
1775865906.566,6.566,0.49,0.5,0.5,0.51,0.01,0.01,72867.06
1775865906.933,6.933,0.45,0.46,0.53,0.55,0.01,0.02,72867.06
1775865907.432,7.432,0.45,0.46,0.54,0.55,0.01,0.01,72853.06
1775865907.803,7.803,0.4,0.42,0.55,0.59,0.02,0.04,72853.06
1775865908.271,8.271,0.38,0.4,0.6,0.61,0.02,0.01,72852.68
1775865908.615,8.615,0.39,0.4,0.6,0.61,0.01,0.01,72852.68
1775865908.975,8.975,0.39,0.4,0.6,0.61,0.01,0.01,72851.87
1775865909.396,9.396,0.39,0.4,0.6,0.61,0.01,0.01,72851.87
1775865909.837,9.837,0.39,0.4,0.6,0.61,0.01,0.01,72851.87
1775865910.304,10.304,0.39,0.4,0.6,0.61,0.01,0.01,72846.01
1775865910.637,10.637,0.4,0.41,0.59,0.6,0.01,0.01,72846.01
1775865910.975,10.975,0.4,0.41,0.59,0.6,0.01,0.01,72844.29
1775865911.323,11.323,0.41,0.42,0.59,0.6,0.01,0.01,72844.29
1775865911.818,11.818,0.41,0.42,0.58,0.59,0.01,0.01,72844.29
1775865912.163,12.163,0.41,0.42,0.58,0.59,0.01,0.01,72844.29
1775865912.578,12.578,0.41,0.42,0.58,0.59,0.01,0.01,72847.58
1775865913.003,13.003,0.41,0.42,0.58,0.59,0.01,0.01,72847.58
1775865913.351,13.351,0.41,0.42,0.58,0.59,0.01,0.01,72847.58
1775865913.768,13.768,0.41,0.42,0.58,0.59,0.01,0.01,72847.58
1775865914.112,14.112,0.41,0.42,0.58,0.59,0.01,0.01,72847.58
1775865914.543,14.543,0.41,0.42,0.58,0.59,0.01,0.01,72847.29
1775865915.028,15.028,0.41,0.42,0.58,0.59,0.01,0.01,72847.29
1775865915.385,15.385,0.41,0.42,0.58,0.59,0.01,0.01,72845.2
1775865915.749,15.749,0.41,0.42,0.58,0.59,0.01,0.01,72845.2
1775865916.12,16.12,0.42,0.43,0.58,0.59,0.01,0.01,72845.2
1775865916.515,16.515,0.41,0.42,0.58,0.59,0.01,0.01,72845.1
1775865916.894,16.894,0.43,0.44,0.56,0.57,0.01,0.01,72845.1
1775865917.257,17.257,0.43,0.44,0.56,0.57,0.01,0.01,72844.51
1775865917.657,17.657,0.43,0.44,0.56,0.57,0.01,0.01,72844.51
1775865918.162,18.162,0.47,0.48,0.52,0.53,0.01,0.01,72844.51
1775865918.638,18.638,0.47,0.48,0.52,0.53,0.01,0.01,72845.02
1775865919.024,19.024,0.47,0.48,0.52,0.53,0.01,0.01,72845.02
1775865919.494,19.494,0.47,0.48,0.52,0.53,0.01,0.01,72845.02
1775865919.898,19.898,0.47,0.48,0.52,0.53,0.01,0.01,72854.85
1775865920.493,20.493,0.47,0.48,0.52,0.53,0.01,0.01,72854.85
1775865920.859,20.859,0.47,0.48,0.52,0.53,0.01,0.01,72855.95
1775865921.252,21.252,0.47,0.48,0.52,0.53,0.01,0.01,72856.17
1775865921.614,21.614,0.47,0.5,0.52,0.53,0.03,0.01,72856.17
1775865922.006,22.006,0.49,0.5,0.5,0.51,0.01,0.01,72856.34
1775865922.395,22.395,0.49,0.5,0.5,0.51,0.01,0.01,72856.34
1775865922.747,22.747,0.49,0.5,0.5,0.51,0.01,0.01,72856.34
1775865923.125,23.125,0.49,0.5,0.5,0.51,0.01,0.01,72856.28
1775865923.517,23.517,0.49,0.5,0.5,0.51,0.01,0.01,72856.28
1775865923.998,23.998,0.49,0.5,0.5,0.51,0.01,0.01,72856.28
1775865924.459,24.459,0.49,0.5,0.5,0.51,0.01,0.01,72856.28
1775865924.94,24.94,0.49,0.5,0.5,0.51,0.01,0.01,72856.48
1775865925.297,25.297,0.49,0.5,0.5,0.51,0.01,0.01,72856.48
1775865925.702,25.702,0.49,0.5,0.5,0.51,0.01,0.01,72856.48
1775865926.203,26.203,0.48,0.49,0.51,0.52,0.01,0.01,72856.54
1775865926.631,26.631,0.5,0.52,0.48,0.49,0.02,0.01,72856.54
1775865926.972,26.972,0.5,0.51,0.49,0.5,0.01,0.01,72856.54
1775865927.415,27.415,0.48,0.49,0.51,0.52,0.01,0.01,72856.59
1775865928.08,28.08,0.48,0.49,0.51,0.52,0.01,0.01,72856.59
1775865928.714,28.714,0.45,0.46,0.53,0.55,0.01,0.02,72856.48
1775865929.197,29.197,0.45,0.46,0.54,0.55,0.01,0.01,72856.49
1775865929.564,29.564,0.45,0.46,0.54,0.55,0.01,0.01,72856.49
1775865929.958,29.958,0.45,0.46,0.54,0.55,0.01,0.01,72856.49
1775865930.441,30.441,0.45,0.46,0.54,0.55,0.01,0.01,72856.33
1775865930.821,30.821,0.45,0.46,0.54,0.55,0.01,0.01,72856.33
1775865931.167,31.167,0.46,0.47,0.53,0.54,0.01,0.01,72856.33
1775865931.583,31.583,0.44,0.45,0.53,0.55,0.01,0.02,72856.12
1775865931.995,31.995,0.44,0.46,0.55,0.56,0.02,0.01,72856.12
1775865932.66,32.66,0.45,0.46,0.54,0.55,0.01,0.01,72855.66
1775865933.028,33.028,0.52,0.55,0.45,0.48,0.03,0.03,72855.66
1775865933.362,33.362,0.55,0.59,0.42,0.45,0.04,0.03,72855.24
1775865933.746,33.746,0.58,0.6,0.41,0.42,0.02,0.01,72855.24
1775865934.134,34.134,0.59,0.6,0.4,0.41,0.01,0.01,72858.34
1775865934.597,34.597,0.59,0.6,0.4,0.41,0.01,0.01,72858.34
1775865934.971,34.971,0.59,0.6,0.4,0.41,0.01,0.01,72858.34
1775865935.362,35.362,0.59,0.6,0.4,0.41,0.01,0.01,72869.02
1775865935.718,35.718,0.59,0.6,0.4,0.41,0.01,0.01,72869.02
1775865936.113,36.113,0.59,0.6,0.4,0.41,0.01,0.01,72872.78
1775865936.493,36.493,0.59,0.6,0.4,0.41,0.01,0.01,72872.78
1775865936.926,36.926,0.59,0.6,0.4,0.41,0.01,0.01,72873.66
1775865937.293,37.293,0.59,0.6,0.4,0.41,0.01,0.01,72873.66
1775865937.689,37.689,0.6,0.61,0.39,0.41,0.01,0.02,72873.66
1775865938.297,38.297,0.63,0.64,0.36,0.37,0.01,0.01,72873.61
1775865938.635,38.635,0.53,0.57,0.43,0.47,0.04,0.04,72873.61
1775865938.969,38.969,0.52,0.53,0.47,0.48,0.01,0.01,72873.61
1775865939.318,39.318,0.51,0.52,0.48,0.49,0.01,0.01,72873.6
1775865939.667,39.667,0.54,0.55,0.45,0.49,0.01,0.04,72873.6
1775865940.006,40.006,0.54,0.55,0.45,0.46,0.01,0.01,72873.61
1775865940.375,40.375,0.54,0.55,0.45,0.46,0.01,0.01,72873.61
1775865940.769,40.769,0.55,0.56,0.44,0.45,0.01,0.01,72873.61
1775865941.248,41.248,0.55,0.56,0.44,0.45,0.01,0.01,72868.15
1775865941.639,41.639,0.55,0.56,0.45,0.46,0.01,0.01,72868.15
1775865942.15,42.15,0.55,0.56,0.44,0.45,0.01,0.01,72868.15
1775865942.485,42.485,0.55,0.56,0.44,0.45,0.01,0.01,72867.3
1775865942.846,42.846,0.55,0.56,0.44,0.45,0.01,0.01,72867.3
1775865943.424,43.424,0.54,0.55,0.45,0.46,0.01,0.01,72866.6
1775865943.758,43.758,0.54,0.55,0.45,0.46,0.01,0.01,72866.6
1775865944.099,44.099,0.54,0.55,0.45,0.46,0.01,0.01,72866.6
1775865944.571,44.571,0.54,0.55,0.45,0.46,0.01,0.01,72866.13
1775865945.082,45.082,0.54,0.55,0.45,0.46,0.01,0.01,72866.13
1775865945.584,45.584,0.54,0.55,0.45,0.46,0.01,0.01,72866.13
1775865945.972,45.972,0.54,0.55,0.45,0.46,0.01,0.01,72864.76
1775865946.513,46.513,0.54,0.55,0.45,0.46,0.01,0.01,72864.76
1775865946.958,46.958,0.54,0.55,0.45,0.46,0.01,0.01,72864.15
1775865947.45,47.45,0.54,0.55,0.45,0.46,0.01,0.01,72864.78
1775865947.906,47.906,0.54,0.55,0.45,0.46,0.01,0.01,72864.78
1775865948.288,48.288,0.54,0.55,0.45,0.46,0.01,0.01,72864.2
1775865948.816,48.816,0.54,0.55,0.45,0.46,0.01,0.01,72864.2
1775865949.19,49.19,0.53,0.54,0.45,0.46,0.01,0.01,72864.2
1775865949.523,49.523,0.51,0.52,0.48,0.49,0.01,0.01,72864.43
1775865949.869,49.869,0.51,0.52,0.48,0.49,0.01,0.01,72864.43
1775865950.276,50.276,0.48,0.49,0.5,0.52,0.01,0.02,72864.43
1775865950.627,50.627,0.48,0.49,0.51,0.52,0.01,0.01,72864.43
1775865951.16,51.16,0.48,0.49,0.51,0.52,0.01,0.01,72864.43
1775865951.769,51.769,0.48,0.51,0.51,0.52,0.03,0.01,72862.68
1775865952.253,52.253,0.52,0.53,0.47,0.48,0.01,0.01,72862.68
1775865952.729,52.729,0.52,0.53,0.47,0.48,0.01,0.01,72862.13
1775865953.493,53.493,0.52,0.57,0.47,0.48,0.05,0.01,72862.07
1775865953.873,53.873,0.53,0.54,0.43,0.48,0.01,0.05,72862.07
1775865954.283,54.283,0.53,0.54,0.46,0.47,0.01,0.01,72862.07
1775865954.684,54.684,0.53,0.54,0.46,0.47,0.01,0.01,72861.43
1775865955.109,55.109,0.55,0.57,0.44,0.45,0.02,0.01,72861.43
1775865955.523,55.523,0.56,0.57,0.43,0.44,0.01,0.01,72861.52
1775865955.962,55.962,0.56,0.57,0.43,0.44,0.01,0.01,72861.52
1775865956.355,56.355,0.56,0.57,0.43,0.44,0.01,0.01,72861.58
1775865956.724,56.724,0.56,0.57,0.43,0.44,0.01,0.01,72861.58
1775865957.188,57.188,0.56,0.57,0.43,0.44,0.01,0.01,72861.58
1775865957.535,57.535,0.57,0.58,0.42,0.43,0.01,0.01,72861.53
1775865957.869,57.869,0.57,0.58,0.42,0.43,0.01,0.01,72861.53
1775865958.25,58.25,0.57,0.58,0.42,0.43,0.01,0.01,72861.53
1775865958.586,58.586,0.57,0.58,0.42,0.43,0.01,0.01,72861.49
1775865959.09,59.09,0.57,0.58,0.42,0.43,0.01,0.01,72861.49
1775865959.659,59.659,0.56,0.57,0.42,0.44,0.01,0.02,72861.33
1775865959.997,59.997,0.56,0.57,0.43,0.44,0.01,0.01,72861.33
1775865960.33,60.33,0.56,0.57,0.43,0.44,0.01,0.01,72861.33
1775865960.703,60.703,0.58,0.59,0.41,0.44,0.01,0.03,72861.33
1775865961.082,61.082,0.58,0.59,0.41,0.42,0.01,0.01,72861.33
1775865961.637,61.637,0.58,0.59,0.41,0.42,0.01,0.01,72861.33
1775865961.972,61.972,0.61,0.62,0.39,0.41,0.01,0.02,72861.73
1775865962.338,62.338,0.61,0.62,0.38,0.39,0.01,0.01,72861.73
1775865962.757,62.757,0.61,0.62,0.38,0.39,0.01,0.01,72861.73
1775865963.208,63.208,0.61,0.62,0.38,0.39,0.01,0.01,72861.58
1775865963.625,63.625,0.61,0.62,0.38,0.39,0.01,0.01,72861.58
1775865964.157,64.157,0.61,0.62,0.38,0.39,0.01,0.01,72861.58
1775865964.593,64.593,0.61,0.62,0.38,0.39,0.01,0.01,72864.3
