timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price,btc_oracle_ts
1776066600.613,0.613,0.52,0.53,0.47,0.48,0.01,0.01,70787.83,1776066599000
1776066601.008,1.008,0.52,0.53,0.47,0.48,0.01,0.01,70787.96,1776066600000
1776066601.751,1.751,0.52,0.53,0.47,0.48,0.01,0.01,70787.96,1776066600000
1776066602.173,2.173,0.5,0.51,0.49,0.5,0.01,0.01,70788.01,1776066601000
1776066602.591,2.591,0.5,0.51,0.49,0.5,0.01,0.01,70788.01,1776066601000
1776066603.006,3.006,0.5,0.51,0.49,0.5,0.01,0.01,70788.01,1776066602000
1776066603.441,3.441,0.5,0.51,0.49,0.5,0.01,0.01,70788.01,1776066602000
1776066603.785,3.785,0.5,0.51,0.49,0.5,0.01,0.01,70788.01,1776066602000
1776066604.441,4.441,0.51,0.52,0.48,0.49,0.01,0.01,70787.16,1776066603000
1776066604.779,4.779,0.51,0.52,0.48,0.49,0.01,0.01,70787.16,1776066603000
1776066605.451,5.451,0.51,0.52,0.48,0.49,0.01,0.01,70787.16,1776066603000
1776066605.786,5.786,0.51,0.52,0.48,0.49,0.01,0.01,70789.03,1776066604000
1776066606.137,6.137,0.51,0.52,0.48,0.49,0.01,0.01,70789.03,1776066605000
1776066606.488,6.488,0.51,0.52,0.48,0.49,0.01,0.01,70789.03,1776066605000
1776066606.959,6.959,0.55,0.56,0.43,0.45,0.01,0.02,70789.03,1776066605000
1776066607.34,7.34,0.55,0.56,0.44,0.45,0.01,0.01,70790.22,1776066606000
1776066607.751,7.751,0.54,0.55,0.45,0.46,0.01,0.01,70790.22,1776066606000
1776066608.086,8.086,0.53,0.55,0.45,0.47,0.02,0.02,70791.15,1776066607000
1776066608.463,8.463,0.54,0.55,0.45,0.46,0.01,0.01,70791.15,1776066607000
1776066608.875,8.875,0.53,0.54,0.45,0.47,0.01,0.02,70791.15,1776066607000
1776066609.372,9.372,0.53,0.54,0.46,0.47,0.01,0.01,70792.56,1776066608000
1776066609.749,9.749,0.53,0.54,0.46,0.47,0.01,0.01,70792.56,1776066608000
1776066610.09,10.09,0.52,0.53,0.47,0.48,0.01,0.01,70793.09,1776066609000
1776066610.576,10.576,0.51,0.52,0.48,0.49,0.01,0.01,70793.09,1776066609000
1776066610.938,10.938,0.51,0.52,0.48,0.49,0.01,0.01,70793.09,1776066609000
1776066611.292,11.292,0.51,0.52,0.48,0.49,0.01,0.01,70790.42,1776066610000
1776066611.739,11.739,0.5,0.51,0.48,0.5,0.01,0.02,70790.42,1776066610000
1776066612.08,12.08,0.5,0.51,0.49,0.5,0.01,0.01,70790.42,1776066611000
1776066612.562,12.562,0.5,0.51,0.49,0.5,0.01,0.01,70790.42,1776066611000
1776066612.903,12.903,0.5,0.51,0.49,0.5,0.01,0.01,70787.46,1776066612000
1776066613.659,13.659,0.5,0.51,0.49,0.5,0.01,0.01,70787.46,1776066612000
1776066614.274,14.274,0.51,0.52,0.48,0.49,0.01,0.01,70787.4,1776066613000
1776066614.819,14.819,0.52,0.53,0.47,0.48,0.01,0.01,70789.98,1776066614000
1776066615.435,15.435,0.52,0.53,0.47,0.48,0.01,0.01,70789.98,1776066614000
1776066615.866,15.866,0.52,0.53,0.47,0.48,0.01,0.01,70789.98,1776066614000
1776066616.211,16.211,0.52,0.53,0.47,0.48,0.01,0.01,70789.98,1776066614000
1776066616.643,16.643,0.52,0.53,0.47,0.48,0.01,0.01,70790.17,1776066615000
1776066617.013,17.013,0.51,0.52,0.48,0.49,0.01,0.01,70790.17,1776066615000
