timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775901600.6,0.6,0.45,0.46,0.54,0.55,0.01,0.01,72935.45
1775901601.011,1.011,0.45,0.46,0.53,0.54,0.01,0.01,72934.97
1775901601.377,1.377,0.45,0.46,0.54,0.55,0.01,0.01,72934.97
1775901601.824,1.824,0.45,0.46,0.54,0.55,0.01,0.01,72934.97
1775901602.255,2.255,0.46,0.49,0.5,0.55,0.03,0.05,72934.97
1775901602.589,2.589,0.49,0.51,0.49,0.51,0.02,0.02,72934.97
1775901602.931,2.931,0.51,0.52,0.48,0.49,0.01,0.01,72935.31
1775901603.317,3.317,0.52,0.53,0.47,0.48,0.01,0.01,72935.31
1775901603.666,3.666,0.51,0.53,0.47,0.48,0.02,0.01,72935.31
1775901604.086,4.086,0.52,0.54,0.47,0.48,0.02,0.01,72935.31
1775901604.447,4.447,0.53,0.54,0.46,0.47,0.01,0.01,72936.42
1775901604.879,4.879,0.53,0.54,0.46,0.47,0.01,0.01,72936.42
1775901605.383,5.383,0.53,0.54,0.46,0.47,0.01,0.01,72936.42
1775901605.718,5.718,0.53,0.54,0.46,0.47,0.01,0.01,72936.42
1775901606.394,6.394,0.53,0.54,0.46,0.47,0.01,0.01,72942.44
1775901606.756,6.756,0.52,0.53,0.47,0.48,0.01,0.01,72942.44
1775901607.116,7.116,0.48,0.49,0.51,0.52,0.01,0.01,72942.44
1775901607.469,7.469,0.47,0.48,0.52,0.53,0.01,0.01,72942.01
1775901607.999,7.999,0.47,0.48,0.52,0.53,0.01,0.01,72942.01
1775901608.346,8.346,0.47,0.48,0.52,0.53,0.01,0.01,72942.03
1775901608.69,8.69,0.47,0.49,0.51,0.53,0.02,0.02,72942.03
1775901609.024,9.024,0.46,0.48,0.52,0.53,0.02,0.01,72942.03
1775901609.363,9.363,0.45,0.47,0.53,0.55,0.02,0.02,72942.03
1775901609.815,9.815,0.45,0.46,0.54,0.55,0.01,0.01,72940.07
1775901610.352,10.352,0.44,0.45,0.54,0.57,0.01,0.03,72939.15
1775901610.7,10.7,0.44,0.45,0.55,0.56,0.01,0.01,72939.15
1775901611.059,11.059,0.45,0.46,0.54,0.55,0.01,0.01,72939.15
1775901611.424,11.424,0.45,0.46,0.53,0.55,0.01,0.02,72938.04
1775901611.828,11.828,0.46,0.47,0.53,0.54,0.01,0.01,72938.04
1775901612.168,12.168,0.45,0.46,0.53,0.54,0.01,0.01,72936.84
1775901612.568,12.568,0.45,0.46,0.54,0.55,0.01,0.01,72936.84
1775901613.139,13.139,0.47,0.48,0.52,0.53,0.01,0.01,72936.12
1775901613.614,13.614,0.47,0.49,0.52,0.53,0.02,0.01,72936.12
1775901613.956,13.956,0.48,0.5,0.51,0.52,0.02,0.01,72936.12
1775901614.48,14.48,0.49,0.5,0.5,0.51,0.01,0.01,72935.66
1775901614.937,14.937,0.49,0.5,0.5,0.51,0.01,0.01,72935.66
1775901615.32,15.32,0.49,0.5,0.5,0.51,0.01,0.01,72935.68
