timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price,btc_oracle_ts
1776752100.512,0.512,0.48,0.49,0.5,0.51,0.01,0.01,75807.51,1776752099000
1776752101.084,1.084,0.48,0.49,0.51,0.52,0.01,0.01,75807.51,1776752099000
1776752102.276,2.276,0.48,0.5,0.51,0.52,0.02,0.01,75807.49,1776752100000
1776752102.653,2.653,0.48,0.5,0.5,0.52,0.02,0.02,75807.55,1776752101000
1776752103.356,3.356,0.48,0.49,0.5,0.52,0.01,0.02,75807.55,1776752101000
1776752103.868,3.868,0.48,0.49,0.51,0.52,0.01,0.01,75807.6,1776752102000
1776752104.263,4.263,0.49,0.5,0.5,0.51,0.01,0.01,75807.6,1776752102000
1776752104.603,4.603,0.49,0.5,0.5,0.51,0.01,0.01,75807.95,1776752103000
1776752105.168,5.168,0.49,0.5,0.5,0.51,0.01,0.01,75807.95,1776752103000
1776752105.511,5.511,0.49,0.5,0.5,0.51,0.01,0.01,75807.85,1776752104000
1776752105.847,5.847,0.49,0.5,0.5,0.51,0.01,0.01,75807.85,1776752104000
1776752106.35,6.35,0.49,0.5,0.5,0.51,0.01,0.01,75807.85,1776752104000
1776752106.727,6.727,0.49,0.5,0.5,0.51,0.01,0.01,75807.85,1776752105000
1776752107.449,7.449,0.48,0.5,0.5,0.51,0.02,0.01,75807.85,1776752105000
1776752108.204,8.204,0.49,0.5,0.5,0.52,0.01,0.02,75809.95,1776752106000
1776752108.907,8.907,0.48,0.5,0.5,0.52,0.02,0.02,75809.95,1776752106000
1776752109.257,9.257,0.48,0.49,0.51,0.52,0.01,0.01,75810.31,1776752107000
1776752109.748,9.748,0.48,0.49,0.51,0.52,0.01,0.01,75810.31,1776752107000
1776752110.266,10.266,0.48,0.49,0.51,0.52,0.01,0.01,75809.21,1776752108000
1776752110.623,10.623,0.48,0.49,0.51,0.52,0.01,0.01,75809.21,1776752108000
1776752111.033,11.033,0.48,0.49,0.51,0.52,0.01,0.01,75809.21,1776752108000
1776752111.502,11.502,0.48,0.49,0.51,0.52,0.01,0.01,75808.58,1776752109000
1776752111.872,11.872,0.45,0.5,0.5,0.51,0.05,0.01,75808.58,1776752109000
1776752112.242,12.242,0.49,0.5,0.5,0.51,0.01,0.01,75808.68,1776752110000
1776752112.851,12.851,0.49,0.5,0.5,0.51,0.01,0.01,75808.68,1776752110000
1776752113.73,13.73,0.49,0.5,0.5,0.51,0.01,0.01,75808.56,1776752111000
1776752114.224,14.224,0.49,0.5,0.5,0.51,0.01,0.01,75808.56,1776752111000
1776752115.152,15.152,0.49,0.5,0.5,0.51,0.01,0.01,75808.62,1776752113000
1776752115.548,15.548,0.49,0.5,0.5,0.51,0.01,0.01,75809.38,1776752114000
1776752115.913,15.913,0.49,0.5,0.5,0.51,0.01,0.01,75809.38,1776752114000
1776752116.291,16.291,0.49,0.5,0.5,0.51,0.01,0.01,75808.75,1776752115000
1776752116.689,16.689,0.46,0.5,0.5,0.51,0.04,0.01,75808.75,1776752115000
1776752117.218,17.218,0.46,0.5,0.5,0.54,0.04,0.04,75808.75,1776752115000
1776752117.685,17.685,0.46,0.5,0.5,0.54,0.04,0.04,75808.22,1776752116000
1776752118.33,18.33,0.49,0.5,0.5,0.52,0.01,0.02,75808.22,1776752116000
1776752118.833,18.833,0.47,0.5,0.5,0.53,0.03,0.03,75808.22,1776752117000
1776752119.265,19.265,0.49,0.5,0.5,0.51,0.01,0.01,75808.19,1776752118000
1776752119.902,19.902,0.49,0.5,0.5,0.51,0.01,0.01,75808.19,1776752118000
1776752120.392,20.392,0.49,0.5,0.5,0.51,0.01,0.01,75808.22,1776752119000
1776752120.92,20.92,0.49,0.5,0.5,0.51,0.01,0.01,75808.22,1776752119000
1776752121.617,21.617,0.49,0.51,0.5,0.51,0.02,0.01,75808.3,1776752120000
1776752122.154,22.154,0.5,0.51,0.49,0.5,0.01,0.01,75808.75,1776752121000
1776752122.498,22.498,0.5,0.51,0.49,0.5,0.01,0.01,75808.75,1776752121000
1776752123.082,23.082,0.5,0.51,0.49,0.5,0.01,0.01,75808.75,1776752121000
1776752123.83,23.83,0.5,0.51,0.49,0.5,0.01,0.01,75808.76,1776752122000
1776752124.173,24.173,0.5,0.51,0.49,0.5,0.01,0.01,75808.76,1776752122000
