timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price,btc_oracle_ts
1777174800.53,0.53,0.62,0.63,0.37,0.38,0.01,0.01,77370.8,1777174799000
1777174800.884,0.884,0.62,0.63,0.37,0.38,0.01,0.01,77370.8,1777174799000
1777174801.289,1.289,0.62,0.63,0.37,0.38,0.01,0.01,77370.8,1777174800000
1777174801.624,1.624,0.63,0.64,0.36,0.37,0.01,0.01,77370.8,1777174800000
1777174801.99,1.99,0.61,0.66,0.34,0.39,0.05,0.05,77370.8,1777174801000
1777174802.393,2.393,0.59,0.61,0.37,0.4,0.02,0.03,77370.8,1777174801000
1777174802.853,2.853,0.59,0.6,0.4,0.41,0.01,0.01,77370.8,1777174801000
1777174803.21,3.21,0.59,0.6,0.4,0.41,0.01,0.01,77370.8,1777174802000
1777174803.55,3.55,0.59,0.6,0.4,0.41,0.01,0.01,77370.8,1777174802000
1777174803.934,3.934,0.59,0.6,0.4,0.41,0.01,0.01,77370.8,1777174802000
1777174804.28,4.28,0.59,0.6,0.4,0.41,0.01,0.01,77370.43,1777174803000
1777174804.694,4.694,0.59,0.6,0.4,0.41,0.01,0.01,77370.43,1777174803000
1777174805.044,5.044,0.59,0.6,0.4,0.41,0.01,0.01,77370.43,1777174803000
1777174805.389,5.389,0.59,0.6,0.4,0.41,0.01,0.01,77370.43,1777174804000
1777174805.759,5.759,0.59,0.6,0.4,0.41,0.01,0.01,77370.43,1777174804000
1777174806.198,6.198,0.59,0.6,0.4,0.41,0.01,0.01,77369.73,1777174805000
1777174806.54,6.54,0.59,0.6,0.4,0.41,0.01,0.01,77369.73,1777174805000
1777174806.879,6.879,0.59,0.6,0.4,0.41,0.01,0.01,77369.73,1777174805000
1777174807.39,7.39,0.59,0.6,0.4,0.41,0.01,0.01,77370.43,1777174806000
1777174807.775,7.775,0.58,0.6,0.4,0.41,0.02,0.01,77370.43,1777174806000
1777174808.167,8.167,0.57,0.58,0.42,0.43,0.01,0.01,77370.23,1777174807000
1777174808.543,8.543,0.57,0.58,0.42,0.43,0.01,0.01,77370.23,1777174807000
1777174809.147,9.147,0.57,0.58,0.42,0.43,0.01,0.01,77368.29,1777174808000
1777174809.547,9.547,0.56,0.58,0.42,0.43,0.02,0.01,77368.29,1777174808000
1777174809.95,9.95,0.56,0.57,0.43,0.44,0.01,0.01,77368.29,1777174808000
1777174810.33,10.33,0.56,0.57,0.43,0.44,0.01,0.01,77367.98,1777174809000
1777174810.677,10.677,0.55,0.56,0.44,0.45,0.01,0.01,77367.98,1777174809000
1777174811.133,11.133,0.55,0.56,0.44,0.45,0.01,0.01,77367.98,1777174809000
1777174811.514,11.514,0.55,0.56,0.44,0.45,0.01,0.01,77368.18,1777174810000
1777174811.862,11.862,0.55,0.56,0.44,0.45,0.01,0.01,77368.18,1777174810000
1777174812.384,12.384,0.55,0.56,0.44,0.45,0.01,0.01,77368.56,1777174811000
1777174812.91,12.91,0.55,0.56,0.44,0.45,0.01,0.01,77368.56,1777174811000
1777174813.257,13.257,0.55,0.56,0.44,0.45,0.01,0.01,77369.97,1777174812000
1777174813.714,13.714,0.54,0.55,0.45,0.46,0.01,0.01,77369.97,1777174812000
1777174814.105,14.105,0.54,0.55,0.45,0.46,0.01,0.01,77369.97,1777174812000
1777174814.447,14.447,0.54,0.55,0.45,0.46,0.01,0.01,77370.09,1777174813000
1777174814.912,14.912,0.54,0.55,0.45,0.46,0.01,0.01,77370.09,1777174814000
1777174815.288,15.288,0.54,0.55,0.45,0.46,0.01,0.01,77370.09,1777174814000
1777174815.684,15.684,0.53,0.55,0.45,0.46,0.02,0.01,77370.09,1777174814000
1777174816.161,16.161,0.53,0.54,0.46,0.47,0.01,0.01,77369.42,1777174815000
1777174816.709,16.709,0.54,0.55,0.45,0.47,0.01,0.02,77369.42,1777174815000
1777174817.175,17.175,0.54,0.55,0.45,0.46,0.01,0.01,77369.42,1777174815000
1777174818.032,18.032,0.54,0.55,0.45,0.46,0.01,0.01,77369.28,1777174816000
1777174818.531,18.531,0.54,0.55,0.45,0.46,0.01,0.01,77369.3,1777174817000
1777174818.892,18.892,0.53,0.55,0.45,0.47,0.02,0.02,77369.3,1777174818000
1777174819.782,19.782,0.54,0.55,0.45,0.47,0.01,0.02,77369.3,1777174818000
1777174820.147,20.147,0.56,0.57,0.43,0.46,0.01,0.03,77369.3,1777174818000
1777174820.732,20.732,0.56,0.58,0.43,0.44,0.02,0.01,77369.23,1777174819000
1777174821.139,21.139,0.57,0.58,0.42,0.43,0.01,0.01,77369.23,1777174820000
1777174821.631,21.631,0.57,0.58,0.42,0.43,0.01,0.01,77369.23,1777174820000
1777174821.995,21.995,0.57,0.58,0.42,0.43,0.01,0.01,77369.31,1777174821000
1777174822.444,22.444,0.55,0.56,0.43,0.48,0.01,0.05,77369.31,1777174821000
1777174822.959,22.959,0.55,0.56,0.44,0.45,0.01,0.01,77369.31,1777174821000
1777174823.391,23.391,0.55,0.56,0.44,0.45,0.01,0.01,77369.32,1777174822000
1777174823.744,23.744,0.55,0.56,0.44,0.45,0.01,0.01,77369.32,1777174822000
1777174824.493,24.493,0.55,0.56,0.44,0.45,0.01,0.01,77369.32,1777174823000
1777174824.857,24.857,0.55,0.56,0.44,0.45,0.01,0.01,77369.93,1777174824000
1777174825.206,25.206,0.55,0.56,0.44,0.45,0.01,0.01,77369.93,1777174824000
1777174825.752,25.752,0.55,0.56,0.44,0.45,0.01,0.01,77369.93,1777174824000
1777174826.975,26.975,0.54,0.55,0.45,0.46,0.01,0.01,77370.85,1777174826000
1777174827.347,27.347,0.54,0.55,0.45,0.46,0.01,0.01,77370.85,1777174826000
1777174827.912,27.912,0.54,0.55,0.45,0.46,0.01,0.01,77370.85,1777174826000
1777174828.508,28.508,0.54,0.55,0.45,0.46,0.01,0.01,77371.26,1777174827000
