timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775876100.641,0.641,0.53,0.55,0.46,0.48,0.02,0.02,72953.84
1775876101.114,1.114,0.54,0.55,0.45,0.46,0.01,0.01,72953.84
1775876101.735,1.735,0.54,0.58,0.45,0.46,0.04,0.01,72953.84
1775876102.138,2.138,0.56,0.57,0.43,0.44,0.01,0.01,72953.53
1775876102.487,2.487,0.53,0.57,0.43,0.44,0.04,0.01,72953.53
1775876102.825,2.825,0.54,0.55,0.45,0.46,0.01,0.01,72953.53
1775876103.187,3.187,0.54,0.55,0.44,0.46,0.01,0.02,72959.35
1775876103.552,3.552,0.55,0.56,0.44,0.45,0.01,0.01,72959.35
1775876103.952,3.952,0.55,0.58,0.44,0.45,0.03,0.01,72959.35
1775876104.466,4.466,0.58,0.59,0.41,0.42,0.01,0.01,72959.35
1775876104.834,4.834,0.55,0.56,0.44,0.45,0.01,0.01,72963.25
1775876105.321,5.321,0.54,0.55,0.44,0.46,0.01,0.02,72963.43
1775876105.713,5.713,0.55,0.56,0.44,0.45,0.01,0.01,72963.43
1775876106.108,6.108,0.56,0.57,0.43,0.44,0.01,0.01,72963.43
1775876106.459,6.459,0.56,0.57,0.43,0.44,0.01,0.01,72963.43
1775876106.808,6.808,0.56,0.57,0.43,0.44,0.01,0.01,72963.44
1775876107.157,7.157,0.56,0.57,0.43,0.44,0.01,0.01,72963.44
1775876107.586,7.586,0.56,0.57,0.43,0.44,0.01,0.01,72964.34
1775876107.921,7.921,0.56,0.58,0.42,0.44,0.02,0.02,72964.34
1775876108.32,8.32,0.56,0.57,0.43,0.44,0.01,0.01,72964.34
1775876108.754,8.754,0.56,0.57,0.43,0.44,0.01,0.01,72967.8
1775876109.14,9.14,0.56,0.57,0.43,0.44,0.01,0.01,72967.8
1775876109.473,9.473,0.56,0.57,0.43,0.44,0.01,0.01,72968.77
1775876109.972,9.972,0.56,0.57,0.43,0.44,0.01,0.01,72968.77
1775876110.311,10.311,0.56,0.57,0.43,0.44,0.01,0.01,72968.77
1775876110.649,10.649,0.56,0.57,0.43,0.44,0.01,0.01,72968.77
