timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775901300.511,0.511,0.44,0.46,0.54,0.56,0.02,0.02,72878.74
1775901300.95,0.95,0.44,0.46,0.54,0.55,0.02,0.01,72878.74
1775901301.477,1.477,0.5,0.51,0.49,0.55,0.01,0.06,72878.74
1775901301.855,1.855,0.55,0.56,0.44,0.45,0.01,0.01,72878.77
1775901302.204,2.204,0.55,0.56,0.44,0.45,0.01,0.01,72878.77
1775901302.599,2.599,0.55,0.57,0.44,0.45,0.02,0.01,72878.9
1775901302.951,2.951,0.58,0.59,0.41,0.42,0.01,0.01,72878.9
1775901303.45,3.45,0.57,0.58,0.41,0.42,0.01,0.01,72879.08
1775901304.024,4.024,0.55,0.56,0.42,0.45,0.01,0.03,72879.08
1775901304.412,4.412,0.55,0.56,0.44,0.46,0.01,0.02,72879.08
1775901304.972,4.972,0.55,0.58,0.42,0.44,0.03,0.02,72879.08
1775901305.498,5.498,0.57,0.58,0.42,0.43,0.01,0.01,72879.11
1775901305.839,5.839,0.57,0.58,0.42,0.43,0.01,0.01,72879.11
1775901306.205,6.205,0.57,0.58,0.42,0.43,0.01,0.01,72879.11
1775901306.642,6.642,0.57,0.58,0.42,0.43,0.01,0.01,72879.11
1775901307.531,7.531,0.57,0.58,0.42,0.43,0.01,0.01,72879.37
1775901308.254,8.254,0.57,0.58,0.42,0.43,0.01,0.01,72879.37
1775901308.635,8.635,0.57,0.58,0.42,0.43,0.01,0.01,72879.85
1775901308.983,8.983,0.57,0.58,0.42,0.43,0.01,0.01,72879.85
1775901309.471,9.471,0.57,0.58,0.42,0.43,0.01,0.01,72879.85
1775901309.9,9.9,0.62,0.63,0.37,0.38,0.01,0.01,72879.85
1775901310.323,10.323,0.62,0.63,0.37,0.38,0.01,0.01,72879.31
1775901310.658,10.658,0.64,0.65,0.35,0.36,0.01,0.01,72879.31
1775901311.031,11.031,0.64,0.65,0.35,0.36,0.01,0.01,72879.31
1775901311.423,11.423,0.64,0.65,0.35,0.36,0.01,0.01,72879.31
1775901311.791,11.791,0.64,0.65,0.35,0.36,0.01,0.01,72879.31
1775901312.143,12.143,0.62,0.63,0.37,0.38,0.01,0.01,72879.31
1775901312.659,12.659,0.56,0.58,0.37,0.44,0.02,0.07,72880.54
1775901313.111,13.111,0.58,0.59,0.41,0.42,0.01,0.01,72880.54
1775901313.459,13.459,0.6,0.61,0.39,0.41,0.01,0.02,72880.54
1775901313.844,13.844,0.6,0.61,0.39,0.4,0.01,0.01,72882.22
1775901314.289,14.289,0.6,0.61,0.39,0.4,0.01,0.01,72882.17
1775901314.814,14.814,0.6,0.61,0.39,0.4,0.01,0.01,72882.17
1775901315.334,15.334,0.6,0.61,0.39,0.4,0.01,0.01,72882.3
1775901315.694,15.694,0.6,0.61,0.39,0.4,0.01,0.01,72882.3
1775901316.274,16.274,0.6,0.61,0.39,0.4,0.01,0.01,72882.3
1775901316.612,16.612,0.6,0.61,0.39,0.4,0.01,0.01,72882.3
1775901317.154,17.154,0.59,0.6,0.4,0.41,0.01,0.01,72882.33
1775901317.631,17.631,0.52,0.53,0.47,0.5,0.01,0.03,72882.34
1775901317.967,17.967,0.5,0.51,0.49,0.5,0.01,0.01,72882.34
1775901318.34,18.34,0.46,0.47,0.53,0.54,0.01,0.01,72882.34
1775901318.74,18.74,0.46,0.47,0.53,0.54,0.01,0.01,72882.34
1775901319.11,19.11,0.43,0.44,0.56,0.57,0.01,0.01,72882.8
1775901319.52,19.52,0.45,0.46,0.54,0.56,0.01,0.02,72882.8
1775901319.883,19.883,0.45,0.46,0.54,0.55,0.01,0.01,72882.8
1775901320.316,20.316,0.45,0.46,0.54,0.55,0.01,0.01,72882.36
1775901320.743,20.743,0.45,0.47,0.54,0.55,0.02,0.01,72882.36
1775901321.09,21.09,0.45,0.46,0.54,0.55,0.01,0.01,72882.39
1775901321.436,21.436,0.46,0.47,0.53,0.55,0.01,0.02,72882.39
1775901321.892,21.892,0.46,0.47,0.53,0.54,0.01,0.01,72882.39
1775901322.326,22.326,0.46,0.47,0.53,0.54,0.01,0.01,72882.54
1775901322.663,22.663,0.48,0.49,0.51,0.52,0.01,0.01,72882.54
1775901323.092,23.092,0.48,0.49,0.51,0.52,0.01,0.01,72882.56
1775901323.52,23.52,0.48,0.5,0.51,0.52,0.02,0.01,72882.56
1775901323.94,23.94,0.5,0.51,0.49,0.5,0.01,0.01,72882.56
1775901324.312,24.312,0.52,0.53,0.47,0.48,0.01,0.01,72883.0
1775901324.786,24.786,0.53,0.54,0.46,0.47,0.01,0.01,72883.0
1775901325.172,25.172,0.54,0.55,0.45,0.46,0.01,0.01,72883.0
