timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price,btc_oracle_ts
1776038400.577,0.577,0.5,0.51,0.49,0.5,0.01,0.01,70748.09,1776038398000
1776038401.082,1.082,0.5,0.51,0.49,0.5,0.01,0.01,70748.04,1776038399000
1776038401.444,1.444,0.5,0.51,0.49,0.5,0.01,0.01,70747.72,1776038400000
1776038401.947,1.947,0.5,0.51,0.49,0.5,0.01,0.01,70747.72,1776038400000
1776038402.425,2.425,0.5,0.51,0.49,0.5,0.01,0.01,70747.72,1776038400000
1776038402.827,2.827,0.5,0.51,0.49,0.5,0.01,0.01,70750.95,1776038401000
1776038403.245,3.245,0.5,0.51,0.49,0.5,0.01,0.01,70751.5,1776038402000
1776038404.009,4.009,0.5,0.51,0.49,0.5,0.01,0.01,70751.5,1776038402000
1776038404.345,4.345,0.5,0.52,0.48,0.5,0.02,0.02,70751.5,1776038402000
1776038404.688,4.688,0.5,0.51,0.47,0.5,0.01,0.03,70754.09,1776038403000
1776038405.08,5.08,0.5,0.52,0.48,0.5,0.02,0.02,70754.09,1776038403000
1776038405.443,5.443,0.5,0.51,0.49,0.5,0.01,0.01,70754.09,1776038403000
1776038406.043,6.043,0.47,0.49,0.51,0.53,0.02,0.02,70756.9,1776038404000
1776038406.401,6.401,0.45,0.47,0.53,0.55,0.02,0.02,70756.9,1776038404000
1776038406.735,6.735,0.37,0.42,0.58,0.63,0.05,0.05,70755.61,1776038405000
1776038407.138,7.138,0.39,0.41,0.6,0.64,0.02,0.04,70755.61,1776038405000
1776038407.496,7.496,0.4,0.41,0.59,0.6,0.01,0.01,70755.61,1776038405000
1776038407.87,7.87,0.4,0.41,0.58,0.6,0.01,0.02,70751.13,1776038406000
1776038408.216,8.216,0.41,0.42,0.58,0.59,0.01,0.01,70751.13,1776038406000
1776038408.557,8.557,0.41,0.42,0.58,0.59,0.01,0.01,70751.13,1776038406000
1776038408.909,8.909,0.41,0.42,0.58,0.59,0.01,0.01,70719.64,1776038407000
1776038409.283,9.283,0.39,0.4,0.59,0.63,0.01,0.04,70737.83,1776038408000
1776038409.624,9.624,0.38,0.4,0.6,0.62,0.02,0.02,70737.83,1776038408000
1776038409.962,9.962,0.39,0.43,0.57,0.61,0.04,0.04,70737.83,1776038408000
1776038410.436,10.436,0.39,0.4,0.6,0.61,0.01,0.01,70737.83,1776038408000
1776038410.782,10.782,0.39,0.4,0.6,0.61,0.01,0.01,70737.83,1776038408000
1776038411.164,11.164,0.39,0.4,0.6,0.61,0.01,0.01,70743.77,1776038409000
1776038411.508,11.508,0.37,0.4,0.6,0.61,0.03,0.01,70743.77,1776038409000
1776038411.927,11.927,0.38,0.4,0.6,0.63,0.02,0.03,70743.77,1776038409000
1776038412.29,12.29,0.38,0.39,0.61,0.62,0.01,0.01,70743.77,1776038409000
1776038412.66,12.66,0.38,0.39,0.6,0.62,0.01,0.02,70728.87,1776038410000
