timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775811600.543,0.543,0.51,0.52,0.49,0.5,0.01,0.01,71610.7
1775811600.929,0.929,0.51,0.53,0.48,0.49,0.02,0.01,71610.7
1775811601.403,1.403,0.51,0.52,0.48,0.49,0.01,0.01,71610.76
1775811602.042,2.042,0.52,0.53,0.47,0.49,0.01,0.02,71610.76
1775811602.427,2.427,0.52,0.53,0.47,0.48,0.01,0.01,71610.76
1775811602.893,2.893,0.53,0.54,0.46,0.48,0.01,0.02,71610.76
1775811603.353,3.353,0.53,0.54,0.46,0.47,0.01,0.01,71611.57
1775811603.99,3.99,0.53,0.54,0.46,0.47,0.01,0.01,71611.47
1775811604.335,4.335,0.53,0.54,0.46,0.47,0.01,0.01,71611.47
1775811604.939,4.939,0.53,0.54,0.46,0.47,0.01,0.01,71611.47
1775811605.395,5.395,0.53,0.54,0.46,0.5,0.01,0.04,71611.55
1775811605.744,5.744,0.53,0.54,0.46,0.47,0.01,0.01,71611.55
1775811606.313,6.313,0.53,0.54,0.46,0.47,0.01,0.01,71610.81
1775811606.673,6.673,0.53,0.54,0.46,0.47,0.01,0.01,71610.81
1775811607.062,7.062,0.51,0.52,0.46,0.5,0.01,0.04,71610.81
1775811607.491,7.491,0.51,0.52,0.48,0.49,0.01,0.01,71610.81
1775811607.909,7.909,0.51,0.52,0.48,0.49,0.01,0.01,71609.67
1775811608.32,8.32,0.51,0.52,0.48,0.49,0.01,0.01,71609.67
1775811608.721,8.721,0.5,0.51,0.48,0.5,0.01,0.02,71609.93
1775811609.127,9.127,0.5,0.51,0.49,0.5,0.01,0.01,71609.93
1775811609.522,9.522,0.5,0.51,0.49,0.5,0.01,0.01,71610.66
1775811609.917,9.917,0.5,0.51,0.49,0.5,0.01,0.01,71610.66
1775811610.261,10.261,0.5,0.51,0.49,0.5,0.01,0.01,71611.62
1775811610.663,10.663,0.5,0.51,0.49,0.5,0.01,0.01,71611.62
1775811611.18,11.18,0.5,0.51,0.49,0.5,0.01,0.01,71611.62
1775811611.556,11.556,0.5,0.51,0.49,0.5,0.01,0.01,71610.91
1775811611.896,11.896,0.5,0.51,0.49,0.5,0.01,0.01,71610.91
1775811612.232,12.232,0.51,0.52,0.48,0.5,0.01,0.02,71610.91
1775811612.603,12.603,0.51,0.53,0.48,0.49,0.02,0.01,71610.91
1775811613.052,13.052,0.52,0.53,0.47,0.48,0.01,0.01,71610.9
1775811613.403,13.403,0.52,0.53,0.47,0.48,0.01,0.01,71610.9
1775811613.792,13.792,0.52,0.53,0.47,0.48,0.01,0.01,71610.9
1775811614.198,14.198,0.52,0.53,0.47,0.48,0.01,0.01,71610.9
1775811614.541,14.541,0.52,0.53,0.47,0.48,0.01,0.01,71611.13
1775811615.486,15.486,0.52,0.53,0.47,0.48,0.01,0.01,71611.13
1775811615.968,15.968,0.52,0.53,0.47,0.48,0.01,0.01,71610.84
1775811616.449,16.449,0.52,0.53,0.47,0.48,0.01,0.01,71611.09
1775811617.025,17.025,0.52,0.53,0.47,0.48,0.01,0.01,71611.09
1775811617.395,17.395,0.52,0.53,0.47,0.48,0.01,0.01,71610.55
1775811617.985,17.985,0.52,0.53,0.47,0.48,0.01,0.01,71610.55
1775811618.468,18.468,0.52,0.53,0.47,0.48,0.01,0.01,71610.99
1775811618.83,18.83,0.52,0.53,0.47,0.48,0.01,0.01,71610.99
1775811619.429,19.429,0.51,0.53,0.47,0.48,0.02,0.01,71611.03
1775811619.919,19.919,0.51,0.52,0.47,0.49,0.01,0.02,71611.03
1775811620.331,20.331,0.51,0.52,0.48,0.49,0.01,0.01,71611.14
1775811620.737,20.737,0.52,0.53,0.47,0.49,0.01,0.02,71611.14
1775811621.204,21.204,0.52,0.54,0.47,0.48,0.02,0.01,71613.04
