timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775816700.514,0.514,0.52,0.53,0.49,0.5,0.01,0.01,71743.84
1775816700.965,0.965,0.53,0.54,0.46,0.47,0.01,0.01,71744.14
1775816701.483,1.483,0.51,0.54,0.46,0.47,0.03,0.01,71744.14
1775816701.877,1.877,0.53,0.54,0.46,0.47,0.01,0.01,71744.14
1775816702.216,2.216,0.54,0.55,0.45,0.47,0.01,0.02,71744.65
1775816702.716,2.716,0.55,0.58,0.42,0.46,0.03,0.04,71744.65
1775816703.067,3.067,0.57,0.58,0.42,0.43,0.01,0.01,71744.77
1775816703.416,3.416,0.57,0.58,0.42,0.43,0.01,0.01,71744.77
1775816703.757,3.757,0.57,0.59,0.42,0.43,0.02,0.01,71744.77
1775816704.102,4.102,0.57,0.58,0.42,0.43,0.01,0.01,71745.67
1775816704.462,4.462,0.56,0.6,0.43,0.44,0.04,0.01,71745.67
1775816705.007,5.007,0.58,0.59,0.4,0.44,0.01,0.04,71749.05
1775816705.354,5.354,0.58,0.59,0.41,0.42,0.01,0.01,71749.05
1775816705.73,5.73,0.58,0.59,0.4,0.42,0.01,0.02,71749.05
1775816706.152,6.152,0.58,0.59,0.41,0.42,0.01,0.01,71749.06
1775816706.486,6.486,0.59,0.6,0.4,0.41,0.01,0.01,71749.06
1775816706.949,6.949,0.59,0.6,0.4,0.41,0.01,0.01,71749.06
1775816707.297,7.297,0.59,0.6,0.4,0.41,0.01,0.01,71749.96
1775816707.785,7.785,0.59,0.6,0.4,0.41,0.01,0.01,71749.96
1775816708.21,8.21,0.59,0.6,0.4,0.41,0.01,0.01,71749.96
1775816708.613,8.613,0.59,0.6,0.4,0.41,0.01,0.01,71749.96
1775816708.963,8.963,0.59,0.6,0.4,0.41,0.01,0.01,71749.96
1775816709.42,9.42,0.59,0.6,0.4,0.41,0.01,0.01,71749.96
1775816709.758,9.758,0.59,0.6,0.4,0.41,0.01,0.01,71749.96
1775816710.172,10.172,0.59,0.6,0.4,0.41,0.01,0.01,71749.96
1775816710.53,10.53,0.59,0.6,0.4,0.41,0.01,0.01,71749.96
1775816710.883,10.883,0.59,0.62,0.4,0.41,0.03,0.01,71749.96
1775816711.239,11.239,0.64,0.65,0.35,0.36,0.01,0.01,71749.96
1775816711.598,11.598,0.65,0.66,0.34,0.35,0.01,0.01,71749.96
1775816711.95,11.95,0.65,0.66,0.34,0.35,0.01,0.01,71749.96
1775816712.294,12.294,0.65,0.66,0.34,0.35,0.01,0.01,71749.96
1775816712.676,12.676,0.65,0.66,0.32,0.35,0.01,0.03,71749.96
1775816713.029,13.029,0.65,0.66,0.34,0.35,0.01,0.01,71749.96
1775816713.397,13.397,0.66,0.67,0.33,0.34,0.01,0.01,71756.1
1775816714.043,14.043,0.66,0.67,0.33,0.34,0.01,0.01,71756.1
1775816714.414,14.414,0.66,0.67,0.33,0.34,0.01,0.01,71756.1
1775816714.751,14.751,0.66,0.67,0.33,0.34,0.01,0.01,71756.1
1775816715.436,15.436,0.66,0.67,0.33,0.34,0.01,0.01,71756.3
1775816715.837,15.837,0.66,0.67,0.33,0.34,0.01,0.01,71756.3
1775816716.191,16.191,0.66,0.67,0.33,0.34,0.01,0.01,71756.3
1775816716.623,16.623,0.66,0.67,0.33,0.34,0.01,0.01,71756.3
1775816717.048,17.048,0.66,0.67,0.33,0.34,0.01,0.01,71756.57
1775816717.408,17.408,0.66,0.67,0.33,0.34,0.01,0.01,71756.57
1775816717.748,17.748,0.67,0.68,0.33,0.34,0.01,0.01,71756.57
1775816718.107,18.107,0.67,0.68,0.32,0.33,0.01,0.01,71756.57
1775816718.742,18.742,0.67,0.68,0.32,0.33,0.01,0.01,71756.57
1775816719.186,19.186,0.67,0.68,0.32,0.33,0.01,0.01,71756.57
1775816719.625,19.625,0.67,0.68,0.32,0.33,0.01,0.01,71757.28
1775816720.221,20.221,0.67,0.68,0.32,0.33,0.01,0.01,71757.58
1775816720.68,20.68,0.67,0.68,0.32,0.33,0.01,0.01,71757.58
1775816721.329,21.329,0.67,0.68,0.32,0.33,0.01,0.01,71757.58
1775816721.835,21.835,0.66,0.68,0.32,0.33,0.02,0.01,71757.58
1775816722.637,22.637,0.64,0.65,0.33,0.34,0.01,0.01,71757.58
1775816723.181,23.181,0.64,0.65,0.35,0.36,0.01,0.01,71757.58
1775816723.743,23.743,0.63,0.64,0.35,0.38,0.01,0.03,71757.58
1775816724.175,24.175,0.63,0.64,0.36,0.37,0.01,0.01,71757.58
1775816724.578,24.578,0.63,0.64,0.36,0.37,0.01,0.01,71757.31
1775816724.977,24.977,0.62,0.63,0.38,0.39,0.01,0.01,71757.31
1775816725.315,25.315,0.62,0.63,0.37,0.38,0.01,0.01,71757.31
1775816725.68,25.68,0.63,0.64,0.36,0.38,0.01,0.02,71757.31
