timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price,btc_oracle_ts
1776729600.524,0.524,0.51,0.52,0.47,0.49,0.01,0.02,75868.39,1776729599000
1776729601.111,1.111,0.51,0.52,0.48,0.49,0.01,0.01,75868.39,1776729599000
1776729601.591,1.591,0.51,0.52,0.48,0.49,0.01,0.01,75867.89,1776729600000
1776729601.933,1.933,0.51,0.6,0.4,0.49,0.09,0.09,75867.89,1776729600000
1776729602.296,2.296,0.58,0.62,0.38,0.42,0.04,0.04,75867.89,1776729600000
1776729602.788,2.788,0.54,0.58,0.39,0.43,0.04,0.04,75864.71,1776729601000
1776729603.157,3.157,0.54,0.58,0.42,0.46,0.04,0.04,75864.71,1776729601000
1776729603.553,3.553,0.54,0.58,0.42,0.46,0.04,0.04,75868.1,1776729602000
1776729604.041,4.041,0.54,0.58,0.42,0.46,0.04,0.04,75869.05,1776729603000
1776729604.402,4.402,0.54,0.56,0.44,0.46,0.02,0.02,75869.05,1776729603000
1776729604.763,4.763,0.52,0.56,0.44,0.47,0.04,0.03,75869.05,1776729603000
1776729605.156,5.156,0.51,0.56,0.44,0.49,0.05,0.05,75867.16,1776729604000
1776729605.615,5.615,0.46,0.47,0.44,0.51,0.01,0.07,75867.16,1776729604000
1776729606.009,6.009,0.46,0.47,0.53,0.54,0.01,0.01,75867.16,1776729604000
1776729606.504,6.504,0.46,0.47,0.53,0.54,0.01,0.01,75866.25,1776729605000
1776729606.864,6.864,0.46,0.47,0.53,0.54,0.01,0.01,75866.25,1776729605000
1776729607.243,7.243,0.46,0.47,0.53,0.54,0.01,0.01,75866.13,1776729606000
1776729607.576,7.576,0.45,0.47,0.53,0.55,0.02,0.02,75866.13,1776729606000
1776729607.914,7.914,0.45,0.46,0.54,0.55,0.01,0.01,75866.13,1776729606000
1776729608.248,8.248,0.45,0.46,0.53,0.55,0.01,0.02,75866.44,1776729607000
1776729608.698,8.698,0.45,0.46,0.54,0.55,0.01,0.01,75866.44,1776729607000
1776729609.08,9.08,0.45,0.46,0.54,0.55,0.01,0.01,75866.44,1776729607000
1776729609.471,9.471,0.45,0.46,0.54,0.55,0.01,0.01,75866.44,1776729607000
1776729609.815,9.815,0.45,0.46,0.54,0.55,0.01,0.01,75866.36,1776729608000
1776729610.153,10.153,0.45,0.47,0.54,0.55,0.02,0.01,75866.36,1776729608000
1776729610.51,10.51,0.46,0.47,0.53,0.54,0.01,0.01,75866.36,1776729608000
1776729610.862,10.862,0.46,0.47,0.53,0.54,0.01,0.01,75866.61,1776729609000
1776729611.257,11.257,0.46,0.47,0.53,0.54,0.01,0.01,75866.61,1776729610000
1776729612.105,12.105,0.46,0.47,0.53,0.54,0.01,0.01,75866.61,1776729610000
1776729612.479,12.479,0.46,0.47,0.53,0.54,0.01,0.01,75867.93,1776729611000
1776729612.898,12.898,0.46,0.47,0.53,0.54,0.01,0.01,75867.93,1776729611000
1776729613.357,13.357,0.46,0.47,0.53,0.54,0.01,0.01,75867.93,1776729611000
1776729614.002,14.002,0.46,0.47,0.53,0.54,0.01,0.01,75867.58,1776729613000
1776729614.431,14.431,0.46,0.47,0.5,0.54,0.01,0.04,75867.58,1776729613000
1776729614.785,14.785,0.46,0.47,0.53,0.54,0.01,0.01,75867.58,1776729613000
1776729615.422,15.422,0.46,0.47,0.53,0.54,0.01,0.01,75867.58,1776729613000
1776729615.789,15.789,0.46,0.47,0.53,0.55,0.01,0.02,75867.58,1776729613000
1776729616.136,16.136,0.46,0.47,0.53,0.54,0.01,0.01,75867.58,1776729613000
1776729616.511,16.511,0.38,0.44,0.56,0.62,0.06,0.06,75867.58,1776729613000
1776729616.85,16.85,0.38,0.39,0.61,0.62,0.01,0.01,75867.58,1776729613000
