timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775879400.522,0.522,0.5,0.51,0.49,0.5,0.01,0.01,73014.82
1775879401.133,1.133,0.5,0.51,0.49,0.5,0.01,0.01,73014.82
1775879401.531,1.531,0.5,0.51,0.49,0.5,0.01,0.01,73014.82
1775879402.095,2.095,0.49,0.5,0.5,0.51,0.01,0.01,73014.82
1775879402.657,2.657,0.5,0.51,0.49,0.51,0.01,0.02,73014.82
1775879403.004,3.004,0.35,0.37,0.56,0.63,0.02,0.07,73014.82
1775879403.363,3.363,0.35,0.36,0.64,0.65,0.01,0.01,73014.82
1775879403.75,3.75,0.35,0.36,0.64,0.65,0.01,0.01,73014.82
1775879404.191,4.191,0.34,0.35,0.65,0.66,0.01,0.01,73014.8
1775879404.542,4.542,0.34,0.36,0.64,0.66,0.02,0.02,73014.8
1775879404.9,4.9,0.35,0.36,0.64,0.65,0.01,0.01,73014.8
1775879405.239,5.239,0.35,0.36,0.64,0.65,0.01,0.01,73007.95
1775879405.58,5.58,0.35,0.36,0.64,0.65,0.01,0.01,73007.95
1775879406.017,6.017,0.35,0.36,0.64,0.65,0.01,0.01,73007.95
1775879406.584,6.584,0.34,0.36,0.64,0.65,0.02,0.01,73002.43
1775879406.936,6.936,0.34,0.35,0.65,0.66,0.01,0.01,73002.43
1775879407.312,7.312,0.34,0.35,0.65,0.66,0.01,0.01,73002.42
1775879407.786,7.786,0.34,0.35,0.65,0.66,0.01,0.01,73002.42
1775879408.125,8.125,0.34,0.35,0.65,0.66,0.01,0.01,73002.42
1775879408.588,8.588,0.35,0.36,0.64,0.66,0.01,0.02,73002.42
1775879409.212,9.212,0.35,0.36,0.64,0.65,0.01,0.01,73001.27
1775879409.614,9.614,0.34,0.35,0.64,0.66,0.01,0.02,73001.27
1775879410.273,10.273,0.34,0.35,0.65,0.66,0.01,0.01,73001.28
1775879410.754,10.754,0.34,0.35,0.65,0.66,0.01,0.01,73001.28
1775879411.131,11.131,0.34,0.35,0.65,0.66,0.01,0.01,73001.28
1775879411.677,11.677,0.35,0.36,0.64,0.65,0.01,0.01,73001.29
1775879412.211,12.211,0.35,0.36,0.64,0.65,0.01,0.01,73001.27
1775879412.593,12.593,0.35,0.36,0.64,0.65,0.01,0.01,73001.27
1775879413.313,13.313,0.35,0.37,0.64,0.65,0.02,0.01,73000.92
1775879413.941,13.941,0.35,0.36,0.64,0.65,0.01,0.01,73000.92
1775879414.546,14.546,0.35,0.36,0.64,0.65,0.01,0.01,73000.77
1775879415.67,15.67,0.35,0.36,0.64,0.65,0.01,0.01,73000.78
1775879417.103,17.103,0.35,0.36,0.64,0.65,0.01,0.01,73000.75
1775879417.661,17.661,0.37,0.38,0.61,0.65,0.01,0.04,73000.91
1775879418.042,18.042,0.37,0.38,0.62,0.63,0.01,0.01,73000.91
1775879418.377,18.377,0.37,0.38,0.62,0.63,0.01,0.01,73000.91
1775879418.752,18.752,0.36,0.37,0.63,0.64,0.01,0.01,73000.91
1775879419.645,19.645,0.36,0.37,0.63,0.64,0.01,0.01,73001.11
1775879420.264,20.264,0.36,0.37,0.63,0.64,0.01,0.01,73001.11
1775879420.924,20.924,0.35,0.36,0.64,0.65,0.01,0.01,73001.11
1775879421.271,21.271,0.35,0.36,0.64,0.65,0.01,0.01,73001.11
1775879421.634,21.634,0.34,0.35,0.64,0.65,0.01,0.01,73001.11
1775879422.352,22.352,0.34,0.35,0.65,0.66,0.01,0.01,73001.11
1775879422.953,22.953,0.35,0.36,0.64,0.66,0.01,0.02,73001.11
1775879423.603,23.603,0.35,0.36,0.64,0.65,0.01,0.01,73001.1
1775879424.021,24.021,0.35,0.36,0.64,0.65,0.01,0.01,73001.1
1775879424.361,24.361,0.35,0.36,0.64,0.65,0.01,0.01,73000.53
1775879424.8,24.8,0.34,0.35,0.64,0.65,0.01,0.01,73000.53
1775879425.181,25.181,0.3,0.31,0.67,0.7,0.01,0.03,73000.53
1775879425.562,25.562,0.29,0.3,0.7,0.71,0.01,0.01,73000.53
1775879426.041,26.041,0.29,0.3,0.7,0.71,0.01,0.01,73000.53
1775879426.538,26.538,0.29,0.3,0.7,0.71,0.01,0.01,73000.61
1775879426.918,26.918,0.25,0.27,0.72,0.75,0.02,0.03,73000.61
1775879427.276,27.276,0.22,0.26,0.74,0.78,0.04,0.04,72996.78
1775879427.618,27.618,0.2,0.22,0.78,0.79,0.02,0.01,72996.78
1775879427.998,27.998,0.17,0.18,0.82,0.83,0.01,0.01,72996.78
1775879428.35,28.35,0.17,0.18,0.82,0.83,0.01,0.01,72995.79
1775879428.684,28.684,0.14,0.17,0.83,0.86,0.03,0.03,72995.79
1775879429.052,29.052,0.15,0.16,0.84,0.85,0.01,0.01,72995.79
1775879429.468,29.468,0.15,0.16,0.84,0.85,0.01,0.01,72985.13
1775879429.804,29.804,0.15,0.16,0.84,0.85,0.01,0.01,72985.13
1775879430.153,30.153,0.15,0.16,0.84,0.85,0.01,0.01,72985.13
1775879430.604,30.604,0.14,0.15,0.84,0.85,0.01,0.01,72978.19
1775879431.036,31.036,0.14,0.15,0.85,0.86,0.01,0.01,72978.19
1775879431.404,31.404,0.14,0.15,0.85,0.86,0.01,0.01,72978.16
1775879431.774,31.774,0.14,0.15,0.85,0.86,0.01,0.01,72978.16
1775879432.51,32.51,0.14,0.15,0.85,0.86,0.01,0.01,72978.17
1775879432.893,32.893,0.14,0.15,0.85,0.86,0.01,0.01,72978.17
1775879433.36,33.36,0.14,0.15,0.85,0.86,0.01,0.01,72978.13
1775879433.746,33.746,0.14,0.15,0.85,0.86,0.01,0.01,72978.13
1775879434.293,34.293,0.14,0.15,0.85,0.86,0.01,0.01,72978.13
1775879434.643,34.643,0.14,0.15,0.85,0.86,0.01,0.01,72978.13
1775879435.115,35.115,0.14,0.15,0.85,0.86,0.01,0.01,72978.14
1775879435.55,35.55,0.14,0.15,0.85,0.86,0.01,0.01,72978.14
1775879436.113,36.113,0.14,0.16,0.85,0.86,0.02,0.01,72978.18
1775879436.656,36.656,0.15,0.16,0.84,0.86,0.01,0.02,72978.18
1775879437.016,37.016,0.15,0.16,0.84,0.85,0.01,0.01,72978.18
1775879437.43,37.43,0.14,0.15,0.85,0.86,0.01,0.01,72978.13
1775879437.808,37.808,0.14,0.15,0.85,0.86,0.01,0.01,72978.13
1775879438.276,38.276,0.14,0.16,0.85,0.86,0.02,0.01,72978.13
1775879438.648,38.648,0.14,0.15,0.84,0.87,0.01,0.03,72978.13
1775879439.155,39.155,0.13,0.14,0.86,0.87,0.01,0.01,72978.13
1775879439.663,39.663,0.13,0.15,0.85,0.87,0.02,0.02,72978.13
1775879440.221,40.221,0.13,0.14,0.86,0.87,0.01,0.01,72978.13
1775879440.683,40.683,0.14,0.15,0.85,0.86,0.01,0.01,72978.13
1775879441.173,41.173,0.15,0.16,0.84,0.85,0.01,0.01,72978.13
1775879441.914,41.914,0.13,0.14,0.86,0.87,0.01,0.01,72978.13
1775879442.375,42.375,0.12,0.13,0.86,0.88,0.01,0.02,72978.13
1775879443.01,43.01,0.13,0.14,0.87,0.88,0.01,0.01,72978.11
1775879443.345,43.345,0.14,0.15,0.86,0.87,0.01,0.01,72978.13
1775879443.854,43.854,0.15,0.16,0.84,0.85,0.01,0.01,72978.13
1775879445.097,45.097,0.13,0.14,0.84,0.87,0.01,0.03,72978.13
1775879445.636,45.636,0.13,0.15,0.85,0.86,0.02,0.01,72978.13
1775879446.101,46.101,0.13,0.15,0.85,0.87,0.02,0.02,72978.13
1775879446.758,46.758,0.13,0.14,0.86,0.87,0.01,0.01,72978.13
1775879447.462,47.462,0.13,0.14,0.86,0.87,0.01,0.01,72978.13
1775879448.288,48.288,0.13,0.16,0.86,0.87,0.03,0.01,72977.93
1775879448.892,48.892,0.13,0.14,0.85,0.86,0.01,0.01,72977.93
1775879449.334,49.334,0.13,0.14,0.86,0.87,0.01,0.01,72977.93
1775879449.894,49.894,0.13,0.15,0.86,0.87,0.02,0.01,72977.92
1775879450.755,50.755,0.14,0.15,0.85,0.87,0.01,0.02,72977.92
1775879451.096,51.096,0.12,0.15,0.85,0.86,0.03,0.01,72977.93
1775879451.493,51.493,0.12,0.13,0.87,0.88,0.01,0.01,72977.93
1775879452.031,52.031,0.12,0.14,0.87,0.88,0.02,0.01,72978.01
1775879452.392,52.392,0.14,0.15,0.85,0.87,0.01,0.02,72978.01
