timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775886300.631,0.631,0.5,0.51,0.49,0.5,0.01,0.01,72832.76
1775886300.972,0.972,0.5,0.51,0.49,0.5,0.01,0.01,72832.76
1775886301.313,1.313,0.5,0.51,0.49,0.5,0.01,0.01,72832.63
1775886301.797,1.797,0.49,0.51,0.49,0.5,0.02,0.01,72832.63
1775886302.165,2.165,0.49,0.5,0.5,0.51,0.01,0.01,72832.63
1775886302.682,2.682,0.49,0.5,0.5,0.51,0.01,0.01,72830.75
1775886303.033,3.033,0.48,0.49,0.51,0.52,0.01,0.01,72830.75
1775886303.549,3.549,0.47,0.48,0.51,0.52,0.01,0.01,72830.75
1775886303.924,3.924,0.47,0.48,0.52,0.53,0.01,0.01,72830.75
1775886304.307,4.307,0.47,0.48,0.52,0.53,0.01,0.01,72828.5
1775886304.731,4.731,0.47,0.48,0.52,0.53,0.01,0.01,72828.5
1775886305.188,5.188,0.47,0.48,0.52,0.53,0.01,0.01,72828.5
1775886305.727,5.727,0.46,0.47,0.53,0.54,0.01,0.01,72828.24
1775886306.168,6.168,0.46,0.47,0.53,0.54,0.01,0.01,72828.24
1775886307.374,7.374,0.46,0.47,0.53,0.54,0.01,0.01,72827.57
1775886307.806,7.806,0.46,0.47,0.53,0.54,0.01,0.01,72827.57
1775886308.519,8.519,0.46,0.47,0.53,0.54,0.01,0.01,72828.17
1775886309.034,9.034,0.46,0.47,0.53,0.54,0.01,0.01,72827.89
1775886309.517,9.517,0.39,0.4,0.6,0.61,0.01,0.01,72827.89
1775886309.956,9.956,0.38,0.39,0.61,0.62,0.01,0.01,72827.89
1775886310.323,10.323,0.37,0.38,0.62,0.63,0.01,0.01,72827.89
1775886310.66,10.66,0.36,0.37,0.63,0.64,0.01,0.01,72827.89
1775886311.033,11.033,0.35,0.36,0.64,0.65,0.01,0.01,72827.89
1775886311.414,11.414,0.34,0.35,0.65,0.66,0.01,0.01,72827.89
1775886311.801,11.801,0.34,0.35,0.65,0.67,0.01,0.02,72827.89
1775886312.162,12.162,0.34,0.35,0.65,0.67,0.01,0.02,72828.28
1775886312.58,12.58,0.32,0.33,0.66,0.68,0.01,0.02,72828.28
1775886312.952,12.952,0.34,0.35,0.65,0.68,0.01,0.03,72828.28
1775886313.313,13.313,0.34,0.35,0.65,0.66,0.01,0.01,72828.5
1775886313.65,13.65,0.34,0.35,0.65,0.66,0.01,0.01,72828.5
1775886313.99,13.99,0.34,0.35,0.65,0.66,0.01,0.01,72828.51
1775886314.346,14.346,0.34,0.35,0.65,0.66,0.01,0.01,72828.51
1775886315.144,15.144,0.33,0.34,0.65,0.66,0.01,0.01,72828.5
1775886315.532,15.532,0.33,0.35,0.66,0.67,0.02,0.01,72828.5
1775886316.047,16.047,0.34,0.35,0.65,0.66,0.01,0.01,72828.71
1775886316.46,16.46,0.34,0.35,0.65,0.66,0.01,0.01,72828.71
1775886317.172,17.172,0.34,0.35,0.65,0.66,0.01,0.01,72828.7
1775886317.522,17.522,0.34,0.35,0.65,0.66,0.01,0.01,72828.7
1775886318.491,18.491,0.34,0.35,0.65,0.66,0.01,0.01,72828.32
1775886318.903,18.903,0.34,0.35,0.65,0.66,0.01,0.01,72828.32
1775886319.36,19.36,0.34,0.35,0.65,0.66,0.01,0.01,72828.32
1775886319.898,19.898,0.35,0.36,0.64,0.65,0.01,0.01,72828.19
1775886320.341,20.341,0.34,0.35,0.65,0.66,0.01,0.01,72828.19
1775886320.727,20.727,0.34,0.35,0.65,0.66,0.01,0.01,72828.19
1775886321.256,21.256,0.32,0.33,0.67,0.68,0.01,0.01,72828.19
1775886321.616,21.616,0.32,0.33,0.67,0.68,0.01,0.01,72828.19
1775886321.973,21.973,0.31,0.32,0.68,0.69,0.01,0.01,72828.19
1775886322.313,22.313,0.31,0.32,0.68,0.69,0.01,0.01,72828.38
1775886322.647,22.647,0.31,0.32,0.68,0.69,0.01,0.01,72828.38
1775886322.992,22.992,0.32,0.34,0.67,0.68,0.02,0.01,72828.38
1775886323.355,23.355,0.33,0.34,0.66,0.67,0.01,0.01,72828.45
1775886324.112,24.112,0.33,0.34,0.66,0.67,0.01,0.01,72828.45
1775886324.456,24.456,0.33,0.34,0.66,0.67,0.01,0.01,72827.89
1775886325.022,25.022,0.32,0.33,0.67,0.68,0.01,0.01,72827.89
1775886325.47,25.47,0.32,0.33,0.67,0.68,0.01,0.01,72827.89
1775886325.927,25.927,0.3,0.32,0.67,0.69,0.02,0.02,72827.89
1775886326.49,26.49,0.29,0.3,0.69,0.71,0.01,0.02,72827.18
1775886327.171,27.171,0.29,0.3,0.7,0.71,0.01,0.01,72827.18
1775886327.603,27.603,0.29,0.3,0.7,0.71,0.01,0.01,72827.18
1775886327.966,27.966,0.29,0.3,0.7,0.71,0.01,0.01,72827.18
1775886328.329,28.329,0.29,0.3,0.7,0.71,0.01,0.01,72827.89
1775886328.692,28.692,0.28,0.29,0.7,0.71,0.01,0.01,72827.89
1775886329.051,29.051,0.29,0.3,0.7,0.72,0.01,0.02,72827.89
1775886329.766,29.766,0.28,0.29,0.7,0.71,0.01,0.01,72827.82
1775886330.287,30.287,0.29,0.3,0.7,0.72,0.01,0.02,72827.82
1775886330.903,30.903,0.29,0.3,0.7,0.71,0.01,0.01,72827.24
1775886331.252,31.252,0.3,0.31,0.69,0.7,0.01,0.01,72827.22
1775886331.991,31.991,0.3,0.31,0.69,0.7,0.01,0.01,72827.22
1775886332.325,32.325,0.3,0.31,0.69,0.7,0.01,0.01,72827.22
1775886332.685,32.685,0.3,0.31,0.69,0.7,0.01,0.01,72827.22
1775886333.044,33.044,0.31,0.32,0.69,0.7,0.01,0.01,72827.22
1775886333.666,33.666,0.3,0.31,0.69,0.7,0.01,0.01,72827.64
1775886334.131,34.131,0.3,0.32,0.69,0.7,0.02,0.01,72827.64
1775886334.48,34.48,0.31,0.32,0.68,0.7,0.01,0.02,72827.34
1775886334.912,34.912,0.3,0.31,0.68,0.69,0.01,0.01,72827.34
1775886335.403,35.403,0.3,0.31,0.69,0.7,0.01,0.01,72827.34
1775886336.108,36.108,0.3,0.31,0.69,0.7,0.01,0.01,72827.39
1775886336.448,36.448,0.3,0.31,0.69,0.7,0.01,0.01,72827.64
1775886337.484,37.484,0.29,0.3,0.69,0.71,0.01,0.02,72827.25
1775886337.929,37.929,0.31,0.32,0.68,0.69,0.01,0.01,72827.25
1775886338.308,38.308,0.32,0.33,0.68,0.69,0.01,0.01,72827.25
1775886338.68,38.68,0.32,0.33,0.67,0.68,0.01,0.01,72827.11
1775886339.239,39.239,0.32,0.33,0.66,0.68,0.01,0.02,72827.11
1775886339.672,39.672,0.32,0.34,0.67,0.68,0.02,0.01,72827.14
1775886340.132,40.132,0.32,0.33,0.67,0.68,0.01,0.01,72827.14
1775886340.707,40.707,0.32,0.34,0.67,0.68,0.02,0.01,72827.35
1775886341.134,41.134,0.32,0.34,0.66,0.67,0.02,0.01,72827.57
1775886341.673,41.673,0.32,0.33,0.66,0.68,0.01,0.02,72827.57
1775886342.022,42.022,0.32,0.33,0.67,0.68,0.01,0.01,72827.57
1775886342.709,42.709,0.32,0.33,0.67,0.68,0.01,0.01,72827.83
1775886343.218,43.218,0.32,0.33,0.67,0.68,0.01,0.01,72827.83
1775886343.833,43.833,0.32,0.33,0.67,0.68,0.01,0.01,72827.78
1775886344.288,44.288,0.33,0.34,0.66,0.68,0.01,0.02,72827.72
1775886344.744,44.744,0.33,0.34,0.66,0.67,0.01,0.01,72827.72
1775886345.601,45.601,0.33,0.34,0.66,0.67,0.01,0.01,72827.8
1775886346.033,46.033,0.33,0.34,0.66,0.67,0.01,0.01,72827.87
1775886346.38,46.38,0.33,0.34,0.66,0.67,0.01,0.01,72827.87
1775886346.797,46.797,0.33,0.34,0.66,0.67,0.01,0.01,72827.87
1775886347.145,47.145,0.32,0.33,0.66,0.68,0.01,0.02,72827.87
1775886347.745,47.745,0.32,0.33,0.67,0.68,0.01,0.01,72827.51
1775886348.233,48.233,0.32,0.33,0.67,0.68,0.01,0.01,72827.51
1775886349.131,49.131,0.32,0.33,0.67,0.68,0.01,0.01,72827.69
1775886349.505,49.505,0.32,0.33,0.67,0.68,0.01,0.01,72827.84
1775886350.24,50.24,0.32,0.34,0.67,0.68,0.02,0.01,72827.84
1775886350.636,50.636,0.33,0.34,0.66,0.67,0.01,0.01,72827.84
1775886351.271,51.271,0.33,0.34,0.66,0.67,0.01,0.01,72827.2
1775886351.647,51.647,0.33,0.34,0.66,0.67,0.01,0.01,72827.2
1775886351.99,51.99,0.33,0.34,0.66,0.67,0.01,0.01,72827.2
1775886352.586,52.586,0.34,0.35,0.65,0.66,0.01,0.01,72827.2
1775886352.93,52.93,0.34,0.35,0.65,0.66,0.01,0.01,72827.53
1775886353.519,53.519,0.34,0.35,0.65,0.66,0.01,0.01,72827.53
1775886353.97,53.97,0.34,0.35,0.65,0.66,0.01,0.01,72827.77
1775886354.97,54.97,0.34,0.35,0.65,0.66,0.01,0.01,72826.98
1775886355.679,55.679,0.34,0.35,0.65,0.66,0.01,0.01,72826.98
1775886356.013,56.013,0.34,0.35,0.65,0.66,0.01,0.01,72826.98
1775886356.512,56.512,0.34,0.35,0.65,0.66,0.01,0.01,72827.13
1775886357.603,57.603,0.34,0.35,0.65,0.66,0.01,0.01,72827.13
1775886358.745,58.745,0.34,0.35,0.65,0.66,0.01,0.01,72828.34
1775886359.153,59.153,0.34,0.35,0.65,0.66,0.01,0.01,72828.34
1775886359.61,59.61,0.33,0.34,0.66,0.67,0.01,0.01,72827.5
1775886359.97,59.97,0.33,0.34,0.66,0.67,0.01,0.01,72827.5
1775886360.465,60.465,0.33,0.34,0.66,0.67,0.01,0.01,72827.5
1775886360.927,60.927,0.33,0.34,0.66,0.67,0.01,0.01,72827.5
1775886361.394,61.394,0.33,0.34,0.66,0.67,0.01,0.01,72827.5
1775886361.9,61.9,0.34,0.35,0.65,0.67,0.01,0.02,72828.35
1775886363.129,63.129,0.33,0.35,0.65,0.66,0.02,0.01,72828.35
1775886363.494,63.494,0.34,0.35,0.65,0.66,0.01,0.01,72828.21
1775886363.872,63.872,0.34,0.35,0.65,0.66,0.01,0.01,72828.21
1775886364.309,64.309,0.34,0.35,0.65,0.66,0.01,0.01,72828.21
1775886365.104,65.104,0.34,0.35,0.65,0.66,0.01,0.01,72828.21
1775886365.608,65.608,0.34,0.35,0.65,0.66,0.01,0.01,72828.22
1775886366.0,66.0,0.34,0.35,0.65,0.66,0.01,0.01,72828.22
1775886366.485,66.485,0.34,0.35,0.65,0.66,0.01,0.01,72828.24
1775886367.309,67.309,0.34,0.35,0.65,0.66,0.01,0.01,72828.24
1775886367.836,67.836,0.34,0.35,0.65,0.66,0.01,0.01,72828.24
1775886368.683,68.683,0.36,0.37,0.63,0.66,0.01,0.03,72828.24
1775886369.291,69.291,0.36,0.38,0.63,0.64,0.02,0.01,72828.24
1775886369.902,69.902,0.37,0.38,0.62,0.63,0.01,0.01,72828.24
1775886370.475,70.475,0.36,0.37,0.62,0.64,0.01,0.02,72828.76
1775886370.941,70.941,0.35,0.36,0.64,0.65,0.01,0.01,72829.02
1775886371.403,71.403,0.35,0.36,0.64,0.65,0.01,0.01,72829.02
1775886371.867,71.867,0.35,0.36,0.64,0.65,0.01,0.01,72829.02
1775886372.283,72.283,0.34,0.35,0.65,0.66,0.01,0.01,72829.17
1775886372.899,72.899,0.34,0.35,0.65,0.66,0.01,0.01,72829.31
1775886373.791,73.791,0.34,0.35,0.65,0.66,0.01,0.01,72829.31
1775886374.139,74.139,0.34,0.35,0.65,0.66,0.01,0.01,72829.28
1775886375.208,75.208,0.34,0.35,0.65,0.66,0.01,0.01,72829.28
1775886375.785,75.785,0.34,0.35,0.65,0.66,0.01,0.01,72829.28
1775886376.162,76.162,0.34,0.35,0.65,0.66,0.01,0.01,72829.28
1775886377.103,77.103,0.32,0.33,0.65,0.66,0.01,0.01,72830.4
1775886377.516,77.516,0.29,0.3,0.7,0.72,0.01,0.02,72830.39
1775886377.864,77.864,0.29,0.3,0.7,0.71,0.01,0.01,72830.39
