timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price,btc_oracle_ts
1776218700.557,0.557,0.51,0.52,0.48,0.49,0.01,0.01,74676.07,1776218699000
1776218701.025,1.025,0.52,0.53,0.47,0.49,0.01,0.02,74676.07,1776218699000
1776218701.368,1.368,0.51,0.53,0.47,0.49,0.02,0.02,74677.59,1776218700000
1776218701.833,1.833,0.52,0.53,0.47,0.48,0.01,0.01,74677.59,1776218700000
1776218702.257,2.257,0.51,0.52,0.48,0.49,0.01,0.01,74677.59,1776218700000
1776218702.7,2.7,0.51,0.52,0.48,0.49,0.01,0.01,74677.59,1776218700000
1776218703.055,3.055,0.51,0.52,0.48,0.49,0.01,0.01,74677.67,1776218701000
1776218703.404,3.404,0.51,0.52,0.48,0.49,0.01,0.01,74677.56,1776218702000
1776218704.025,4.025,0.51,0.52,0.48,0.49,0.01,0.01,74677.56,1776218702000
1776218704.376,4.376,0.5,0.52,0.48,0.5,0.02,0.02,74677.56,1776218702000
1776218704.75,4.75,0.5,0.51,0.49,0.5,0.01,0.01,74677.45,1776218703000
1776218705.257,5.257,0.45,0.49,0.51,0.55,0.04,0.04,74677.61,1776218704000
1776218705.98,5.98,0.45,0.46,0.54,0.55,0.01,0.01,74677.61,1776218704000
1776218706.339,6.339,0.45,0.46,0.54,0.55,0.01,0.01,74673.47,1776218705000
1776218706.845,6.845,0.45,0.46,0.54,0.55,0.01,0.01,74673.47,1776218705000
1776218707.567,7.567,0.43,0.44,0.53,0.56,0.01,0.03,74669.81,1776218706000
1776218708.08,8.08,0.41,0.42,0.58,0.59,0.01,0.01,74669.81,1776218706000
1776218708.479,8.479,0.41,0.42,0.58,0.59,0.01,0.01,74659.68,1776218707000
1776218708.987,8.987,0.41,0.42,0.58,0.6,0.01,0.02,74659.68,1776218707000
1776218709.364,9.364,0.39,0.41,0.59,0.6,0.02,0.01,74659.68,1776218707000
1776218710.003,10.003,0.39,0.4,0.6,0.61,0.01,0.01,74657.78,1776218708000
1776218710.764,10.764,0.38,0.4,0.6,0.61,0.02,0.01,74656.12,1776218709000
1776218711.317,11.317,0.37,0.39,0.61,0.63,0.02,0.02,74655.43,1776218710000
1776218711.869,11.869,0.36,0.38,0.61,0.63,0.02,0.02,74655.43,1776218710000
1776218712.244,12.244,0.36,0.37,0.62,0.64,0.01,0.02,74655.43,1776218710000
1776218712.599,12.599,0.36,0.38,0.62,0.64,0.02,0.02,74654.62,1776218711000
1776218713.057,13.057,0.36,0.37,0.63,0.64,0.01,0.01,74651.87,1776218712000
1776218713.511,13.511,0.36,0.37,0.63,0.64,0.01,0.01,74651.87,1776218712000
1776218713.856,13.856,0.35,0.37,0.63,0.64,0.02,0.01,74651.87,1776218712000
1776218714.223,14.223,0.35,0.36,0.63,0.65,0.01,0.02,74649.49,1776218713000
1776218714.778,14.778,0.35,0.36,0.64,0.65,0.01,0.01,74649.49,1776218713000
1776218715.124,15.124,0.33,0.34,0.65,0.67,0.01,0.02,74649.49,1776218713000
1776218715.561,15.561,0.33,0.34,0.66,0.67,0.01,0.01,74647.94,1776218714000
1776218715.979,15.979,0.33,0.34,0.66,0.67,0.01,0.01,74647.94,1776218714000
1776218716.346,16.346,0.33,0.34,0.66,0.67,0.01,0.01,74647.72,1776218715000
1776218716.705,16.705,0.34,0.35,0.66,0.67,0.01,0.01,74647.72,1776218715000
1776218717.041,17.041,0.34,0.35,0.65,0.66,0.01,0.01,74647.72,1776218715000
1776218717.407,17.407,0.35,0.36,0.64,0.65,0.01,0.01,74647.67,1776218716000
