timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price,btc_oracle_ts
1776372600.553,0.553,0.51,0.52,0.48,0.49,0.01,0.01,75166.85,1776372598000
1776372600.967,0.967,0.51,0.52,0.48,0.49,0.01,0.01,75166.84,1776372599000
1776372601.369,1.369,0.51,0.52,0.48,0.49,0.01,0.01,75166.84,1776372599000
1776372601.857,1.857,0.51,0.52,0.48,0.49,0.01,0.01,75166.78,1776372600000
1776372602.294,2.294,0.51,0.52,0.48,0.49,0.01,0.01,75166.78,1776372600000
1776372603.268,3.268,0.51,0.52,0.48,0.49,0.01,0.01,75165.99,1776372602000
1776372603.892,3.892,0.51,0.52,0.48,0.49,0.01,0.01,75165.99,1776372602000
1776372604.232,4.232,0.51,0.52,0.48,0.49,0.01,0.01,75165.99,1776372602000
1776372604.612,4.612,0.51,0.52,0.48,0.5,0.01,0.02,75165.99,1776372602000
1776372605.565,5.565,0.51,0.52,0.48,0.49,0.01,0.01,75165.25,1776372604000
1776372606.083,6.083,0.51,0.52,0.48,0.49,0.01,0.01,75165.25,1776372604000
1776372606.601,6.601,0.5,0.51,0.48,0.5,0.01,0.02,75165.24,1776372605000
1776372607.222,7.222,0.5,0.51,0.49,0.5,0.01,0.01,75165.24,1776372605000
1776372607.778,7.778,0.5,0.51,0.49,0.5,0.01,0.01,75165.24,1776372605000
1776372608.201,8.201,0.5,0.51,0.49,0.5,0.01,0.01,75165.41,1776372606000
1776372608.583,8.583,0.5,0.52,0.49,0.5,0.02,0.01,75165.41,1776372606000
1776372608.952,8.952,0.52,0.53,0.47,0.49,0.01,0.02,75165.56,1776372607000
1776372609.556,9.556,0.53,0.54,0.46,0.47,0.01,0.01,75165.56,1776372607000
1776372610.14,10.14,0.53,0.54,0.46,0.47,0.01,0.01,75165.58,1776372608000
1776372610.563,10.563,0.53,0.54,0.46,0.47,0.01,0.01,75167.25,1776372609000
1776372610.899,10.899,0.54,0.55,0.45,0.46,0.01,0.01,75167.25,1776372609000
1776372611.363,11.363,0.56,0.57,0.43,0.45,0.01,0.02,75167.25,1776372609000
1776372611.876,11.876,0.56,0.57,0.43,0.44,0.01,0.01,75174.14,1776372610000
1776372612.226,12.226,0.57,0.6,0.4,0.43,0.03,0.03,75174.14,1776372610000
1776372612.657,12.657,0.59,0.6,0.4,0.41,0.01,0.01,75174.14,1776372610000
1776372613.132,13.132,0.59,0.6,0.4,0.41,0.01,0.01,75174.14,1776372610000
1776372613.48,13.48,0.59,0.6,0.4,0.41,0.01,0.01,75175.95,1776372612000
1776372614.086,14.086,0.59,0.61,0.39,0.41,0.02,0.02,75182.8,1776372613000
