timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price,btc_oracle_ts
1776756600.579,0.579,0.44,0.45,0.52,0.55,0.01,0.03,76193.14,1776756593000
1776756600.918,0.918,0.47,0.48,0.52,0.53,0.01,0.01,76193.14,1776756593000
1776756601.306,1.306,0.5,0.51,0.49,0.5,0.01,0.01,76193.14,1776756593000
1776756601.735,1.735,0.52,0.55,0.45,0.48,0.03,0.03,76193.14,1776756593000
1776756602.239,2.239,0.53,0.55,0.45,0.47,0.02,0.02,76193.14,1776756593000
1776756602.574,2.574,0.53,0.55,0.45,0.47,0.02,0.02,76199.35,1776756601000
1776756602.908,2.908,0.61,0.64,0.36,0.39,0.03,0.03,76199.35,1776756601000
1776756603.273,3.273,0.64,0.65,0.36,0.39,0.01,0.03,76199.35,1776756601000
1776756603.633,3.633,0.64,0.65,0.35,0.36,0.01,0.01,76213.26,1776756602000
1776756603.975,3.975,0.64,0.65,0.35,0.36,0.01,0.01,76213.26,1776756602000
1776756604.328,4.328,0.64,0.65,0.35,0.36,0.01,0.01,76213.26,1776756602000
1776756604.67,4.67,0.64,0.65,0.35,0.36,0.01,0.01,76213.26,1776756602000
1776756605.09,5.09,0.64,0.65,0.35,0.36,0.01,0.01,76213.26,1776756602000
1776756605.468,5.468,0.65,0.66,0.35,0.36,0.01,0.01,76228.11,1776756603000
1776756605.815,5.815,0.66,0.67,0.33,0.34,0.01,0.01,76228.11,1776756603000
1776756606.163,6.163,0.66,0.67,0.33,0.34,0.01,0.01,76228.11,1776756603000
1776756606.522,6.522,0.66,0.67,0.33,0.34,0.01,0.01,76229.94,1776756604000
1776756606.86,6.86,0.66,0.67,0.33,0.34,0.01,0.01,76229.94,1776756604000
1776756607.214,7.214,0.68,0.7,0.3,0.32,0.02,0.02,76230.59,1776756605000
1776756607.548,7.548,0.68,0.7,0.31,0.32,0.02,0.01,76230.59,1776756605000
1776756607.902,7.902,0.71,0.72,0.28,0.29,0.01,0.01,76230.59,1776756605000
1776756608.237,8.237,0.72,0.73,0.27,0.28,0.01,0.01,76230.59,1776756605000
1776756608.582,8.582,0.71,0.72,0.28,0.29,0.01,0.01,76230.59,1776756605000
1776756609.014,9.014,0.7,0.71,0.29,0.3,0.01,0.01,76232.66,1776756606000
1776756609.415,9.415,0.7,0.71,0.29,0.3,0.01,0.01,76232.66,1776756606000
1776756609.837,9.837,0.7,0.71,0.29,0.3,0.01,0.01,76232.83,1776756607000
1776756610.199,10.199,0.7,0.71,0.29,0.3,0.01,0.01,76242.87,1776756608000
1776756610.586,10.586,0.7,0.71,0.29,0.3,0.01,0.01,76242.87,1776756608000
1776756610.99,10.99,0.7,0.71,0.29,0.3,0.01,0.01,76249.89,1776756609000
1776756611.358,11.358,0.7,0.71,0.29,0.3,0.01,0.01,76249.89,1776756609000
1776756611.708,11.708,0.7,0.71,0.29,0.3,0.01,0.01,76249.89,1776756609000
1776756612.047,12.047,0.7,0.71,0.29,0.3,0.01,0.01,76249.89,1776756609000
1776756612.384,12.384,0.7,0.71,0.29,0.3,0.01,0.01,76249.89,1776756609000
1776756612.998,12.998,0.7,0.71,0.29,0.3,0.01,0.01,76251.78,1776756610000
1776756613.336,13.336,0.7,0.71,0.29,0.3,0.01,0.01,76251.78,1776756610000
1776756613.72,13.72,0.69,0.7,0.3,0.31,0.01,0.01,76251.78,1776756611000
1776756614.135,14.135,0.67,0.7,0.3,0.31,0.03,0.01,76251.77,1776756612000
1776756614.6,14.6,0.67,0.68,0.3,0.33,0.01,0.03,76251.77,1776756612000
1776756614.952,14.952,0.67,0.68,0.32,0.33,0.01,0.01,76261.07,1776756613000
1776756615.294,15.294,0.67,0.68,0.32,0.33,0.01,0.01,76261.07,1776756613000
1776756615.733,15.733,0.66,0.67,0.32,0.34,0.01,0.02,76261.07,1776756613000
1776756616.173,16.173,0.64,0.65,0.35,0.36,0.01,0.01,76252.63,1776756614000
1776756616.538,16.538,0.62,0.63,0.37,0.38,0.01,0.01,76252.63,1776756614000
1776756616.911,16.911,0.62,0.63,0.37,0.38,0.01,0.01,76246.94,1776756615000
1776756617.271,17.271,0.62,0.63,0.37,0.38,0.01,0.01,76246.94,1776756615000
1776756617.742,17.742,0.62,0.63,0.37,0.38,0.01,0.01,76244.91,1776756616000
1776756618.141,18.141,0.63,0.64,0.36,0.37,0.01,0.01,76244.91,1776756616000
1776756618.513,18.513,0.64,0.65,0.35,0.36,0.01,0.01,76234.14,1776756617000
1776756618.882,18.882,0.64,0.65,0.35,0.36,0.01,0.01,76234.14,1776756617000
