timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775871300.512,0.512,0.48,0.49,0.51,0.52,0.01,0.01,72928.92
1775871300.889,0.889,0.48,0.49,0.51,0.52,0.01,0.01,72928.92
1775871301.688,1.688,0.48,0.49,0.51,0.52,0.01,0.01,72929.03
1775871302.05,2.05,0.48,0.49,0.51,0.52,0.01,0.01,72929.03
1775871302.856,2.856,0.48,0.49,0.51,0.52,0.01,0.01,72929.04
1775871303.201,3.201,0.48,0.49,0.51,0.52,0.01,0.01,72929.04
1775871303.837,3.837,0.48,0.49,0.51,0.52,0.01,0.01,72928.56
1775871304.95,4.95,0.48,0.49,0.51,0.52,0.01,0.01,72928.56
1775871305.338,5.338,0.48,0.49,0.51,0.52,0.01,0.01,72928.56
1775871305.725,5.725,0.48,0.49,0.51,0.52,0.01,0.01,72928.56
1775871306.193,6.193,0.48,0.49,0.51,0.52,0.01,0.01,72927.83
1775871306.558,6.558,0.48,0.49,0.51,0.52,0.01,0.01,72927.83
1775871307.626,7.626,0.48,0.49,0.51,0.52,0.01,0.01,72929.25
1775871308.678,8.678,0.47,0.48,0.52,0.54,0.01,0.02,72929.25
1775871309.367,9.367,0.47,0.48,0.52,0.53,0.01,0.01,72927.38
1775871310.039,10.039,0.46,0.47,0.53,0.54,0.01,0.01,72927.38
1775871310.853,10.853,0.46,0.47,0.53,0.54,0.01,0.01,72924.77
1775871311.226,11.226,0.46,0.47,0.53,0.54,0.01,0.01,72924.77
1775871311.735,11.735,0.46,0.47,0.53,0.54,0.01,0.01,72924.77
1775871312.165,12.165,0.46,0.47,0.53,0.54,0.01,0.01,72924.59
1775871312.575,12.575,0.46,0.47,0.53,0.54,0.01,0.01,72924.59
1775871313.135,13.135,0.45,0.47,0.53,0.54,0.02,0.01,72924.59
1775871313.471,13.471,0.45,0.46,0.54,0.55,0.01,0.01,72924.59
1775871314.221,14.221,0.45,0.46,0.54,0.55,0.01,0.01,72924.59
1775871315.365,15.365,0.42,0.45,0.55,0.56,0.03,0.01,72924.59
1775871316.251,16.251,0.42,0.45,0.55,0.58,0.03,0.03,72924.59
1775871317.008,17.008,0.41,0.42,0.58,0.59,0.01,0.01,72923.82
1775871317.449,17.449,0.41,0.42,0.58,0.59,0.01,0.01,72920.86
1775871317.783,17.783,0.41,0.42,0.58,0.59,0.01,0.01,72920.86
1775871318.307,18.307,0.4,0.41,0.59,0.6,0.01,0.01,72920.86
1775871318.703,18.703,0.38,0.39,0.6,0.61,0.01,0.01,72917.75
1775871319.211,19.211,0.38,0.39,0.61,0.62,0.01,0.01,72917.75
1775871319.635,19.635,0.38,0.39,0.61,0.62,0.01,0.01,72917.48
1775871320.196,20.196,0.38,0.39,0.61,0.62,0.01,0.01,72915.23
1775871320.644,20.644,0.37,0.38,0.61,0.63,0.01,0.02,72915.23
1775871321.092,21.092,0.37,0.38,0.62,0.63,0.01,0.01,72915.23
1775871321.45,21.45,0.37,0.38,0.62,0.63,0.01,0.01,72914.74
1775871321.929,21.929,0.37,0.38,0.62,0.63,0.01,0.01,72914.74
1775871322.273,22.273,0.36,0.37,0.63,0.64,0.01,0.01,72914.74
1775871322.965,22.965,0.36,0.37,0.63,0.64,0.01,0.01,72914.35
1775871323.411,23.411,0.38,0.39,0.61,0.62,0.01,0.01,72914.35
1775871324.358,24.358,0.38,0.39,0.61,0.62,0.01,0.01,72914.35
1775871325.147,25.147,0.38,0.39,0.61,0.62,0.01,0.01,72915.61
1775871325.532,25.532,0.38,0.39,0.61,0.62,0.01,0.01,72919.78
1775871325.867,25.867,0.38,0.39,0.61,0.62,0.01,0.01,72919.78
1775871326.337,26.337,0.38,0.39,0.61,0.62,0.01,0.01,72919.78
1775871326.765,26.765,0.38,0.4,0.6,0.62,0.02,0.02,72921.69
1775871327.332,27.332,0.4,0.41,0.59,0.6,0.01,0.01,72921.69
1775871327.718,27.718,0.4,0.41,0.58,0.6,0.01,0.02,72921.69
1775871328.275,28.275,0.4,0.41,0.59,0.6,0.01,0.01,72921.73
1775871328.64,28.64,0.4,0.41,0.59,0.6,0.01,0.01,72921.73
1775871328.989,28.989,0.4,0.41,0.59,0.6,0.01,0.01,72921.73
1775871329.49,29.49,0.41,0.42,0.58,0.6,0.01,0.02,72921.99
1775871330.21,30.21,0.41,0.42,0.58,0.59,0.01,0.01,72921.53
1775871330.713,30.713,0.41,0.42,0.58,0.59,0.01,0.01,72921.53
1775871331.112,31.112,0.41,0.42,0.58,0.59,0.01,0.01,72921.53
1775871331.684,31.684,0.4,0.41,0.59,0.6,0.01,0.01,72921.53
1775871332.178,32.178,0.41,0.42,0.58,0.6,0.01,0.02,72921.52
1775871332.545,32.545,0.41,0.42,0.58,0.59,0.01,0.01,72921.52
1775871332.954,32.954,0.41,0.42,0.58,0.59,0.01,0.01,72921.52
1775871333.732,33.732,0.41,0.42,0.58,0.59,0.01,0.01,72921.1
1775871334.163,34.163,0.41,0.42,0.58,0.59,0.01,0.01,72921.01
1775871334.686,34.686,0.41,0.42,0.58,0.59,0.01,0.01,72921.01
1775871335.107,35.107,0.41,0.42,0.58,0.59,0.01,0.01,72921.01
1775871335.655,35.655,0.41,0.42,0.58,0.59,0.01,0.01,72921.01
1775871336.049,36.049,0.41,0.42,0.58,0.59,0.01,0.01,72919.74
1775871336.444,36.444,0.41,0.42,0.58,0.59,0.01,0.01,72919.74
1775871336.81,36.81,0.41,0.42,0.58,0.59,0.01,0.01,72919.74
1775871337.36,37.36,0.41,0.42,0.58,0.59,0.01,0.01,72918.88
