timestamp,elapsed_sec,up_bid,up_ask,down_bid,down_ask,up_spread,down_spread,btc_price
1775907300.547,0.547,0.49,0.5,0.5,0.51,0.01,0.01,72866.98
1775907300.89,0.89,0.48,0.5,0.5,0.51,0.02,0.01,72866.98
1775907301.628,1.628,0.5,0.51,0.49,0.5,0.01,0.01,72866.98
1775907301.986,1.986,0.5,0.53,0.47,0.5,0.03,0.03,72866.98
1775907302.437,2.437,0.52,0.53,0.47,0.48,0.01,0.01,72867.39
1775907302.839,2.839,0.51,0.53,0.47,0.48,0.02,0.01,72867.39
1775907303.181,3.181,0.5,0.51,0.49,0.5,0.01,0.01,72867.39
1775907303.733,3.733,0.5,0.51,0.49,0.5,0.01,0.01,72867.7
1775907304.152,4.152,0.5,0.51,0.49,0.5,0.01,0.01,72867.7
1775907304.695,4.695,0.5,0.52,0.49,0.5,0.02,0.01,72867.58
1775907305.103,5.103,0.5,0.51,0.48,0.5,0.01,0.02,72867.58
1775907305.639,5.639,0.5,0.51,0.49,0.5,0.01,0.01,72867.58
1775907305.978,5.978,0.5,0.51,0.49,0.5,0.01,0.01,72867.58
1775907306.476,6.476,0.5,0.51,0.49,0.5,0.01,0.01,72867.58
1775907306.881,6.881,0.5,0.51,0.49,0.5,0.01,0.01,72867.58
1775907307.492,7.492,0.5,0.51,0.49,0.5,0.01,0.01,72867.68
1775907308.007,8.007,0.49,0.5,0.49,0.51,0.01,0.02,72867.68
1775907308.434,8.434,0.49,0.5,0.49,0.51,0.01,0.02,72867.6
1775907308.886,8.886,0.49,0.5,0.5,0.51,0.01,0.01,72867.6
1775907309.34,9.34,0.49,0.5,0.5,0.51,0.01,0.01,72867.67
1775907309.723,9.723,0.49,0.5,0.5,0.51,0.01,0.01,72867.67
1775907310.161,10.161,0.48,0.49,0.5,0.51,0.01,0.01,72867.67
1775907310.55,10.55,0.48,0.49,0.51,0.52,0.01,0.01,72867.56
1775907311.38,11.38,0.48,0.49,0.51,0.52,0.01,0.01,72867.38
1775907311.718,11.718,0.48,0.49,0.51,0.52,0.01,0.01,72867.38
1775907312.088,12.088,0.49,0.5,0.5,0.51,0.01,0.01,72867.38
1775907313.267,13.267,0.49,0.5,0.5,0.51,0.01,0.01,72867.34
1775907313.844,13.844,0.49,0.5,0.5,0.51,0.01,0.01,72867.34
1775907314.402,14.402,0.49,0.5,0.5,0.51,0.01,0.01,72867.3
1775907314.821,14.821,0.49,0.5,0.5,0.51,0.01,0.01,72867.3
1775907315.713,15.713,0.49,0.5,0.5,0.51,0.01,0.01,72867.3
1775907316.327,16.327,0.48,0.49,0.51,0.52,0.01,0.01,72867.36
1775907316.793,16.793,0.47,0.48,0.52,0.53,0.01,0.01,72867.36
1775907317.258,17.258,0.46,0.48,0.52,0.55,0.02,0.03,72867.22
1775907317.892,17.892,0.46,0.47,0.53,0.54,0.01,0.01,72867.12
1775907318.644,18.644,0.46,0.47,0.53,0.54,0.01,0.01,72867.12
1775907319.038,19.038,0.45,0.46,0.53,0.56,0.01,0.03,72867.12
1775907319.382,19.382,0.45,0.46,0.54,0.55,0.01,0.01,72867.12
1775907320.125,20.125,0.45,0.46,0.54,0.55,0.01,0.01,72866.37
1775907320.518,20.518,0.45,0.46,0.54,0.55,0.01,0.01,72866.37
1775907320.97,20.97,0.45,0.46,0.54,0.55,0.01,0.01,72867.05
1775907321.496,21.496,0.46,0.47,0.53,0.54,0.01,0.01,72867.05
1775907321.945,21.945,0.47,0.48,0.53,0.54,0.01,0.01,72867.06
1775907322.297,22.297,0.49,0.5,0.5,0.51,0.01,0.01,72867.06
1775907322.922,22.922,0.5,0.51,0.49,0.51,0.01,0.02,72867.0
1775907323.486,23.486,0.51,0.52,0.48,0.5,0.01,0.02,72867.0
1775907324.096,24.096,0.51,0.53,0.48,0.49,0.02,0.01,72866.74
1775907324.468,24.468,0.52,0.53,0.47,0.48,0.01,0.01,72867.07
1775907324.801,24.801,0.52,0.53,0.47,0.48,0.01,0.01,72867.07
1775907325.198,25.198,0.52,0.53,0.47,0.48,0.01,0.01,72867.53
1775907325.54,25.54,0.52,0.53,0.47,0.48,0.01,0.01,72867.53
1775907325.875,25.875,0.52,0.53,0.47,0.48,0.01,0.01,72867.53
1775907326.251,26.251,0.52,0.53,0.47,0.48,0.01,0.01,72867.53
1775907326.658,26.658,0.52,0.53,0.47,0.48,0.01,0.01,72867.67
1775907327.016,27.016,0.52,0.53,0.47,0.48,0.01,0.01,72867.67
1775907327.384,27.384,0.52,0.53,0.47,0.48,0.01,0.01,72867.69
